,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2
11-06-2021 22.00,9990.166054,16111.70058,1.999542959,4.931000878,9486.572235,14691.90549,1.908794856,4.707210247
11-06-2021 23.00,9988.471562,16078.65448,1.99544995,4.920907255,9498.737782,14698.31674,1.907282326,4.703480253
12-06-2021 0.00,9991.650544,16095.01563,1.995326527,4.920602884,9495.36205,14696.17332,1.906068898,4.700487861
12-06-2021 1.00,9993.314474,16109.66758,1.996848164,4.924355339,9484.495339,14676.75794,1.905403082,4.698845917
12-06-2021 2.00,9991.973451,16143.21449,2.000412152,4.933144361,9488.14291,14721.1269,1.909654168,4.709329367
12-06-2021 3.00,9993.284809,16162.64425,2.001540117,4.935925997,9480.487598,14715.30914,1.909239439,4.708306617
12-06-2021 4.00,9995.240117,16139.03361,1.999053587,4.929794055,9479.787859,14686.79422,1.906432334,4.701384118
12-06-2021 5.00,9995.878417,16099.65544,1.99613941,4.922607506,9478.895164,14646.80131,1.903412355,4.693936656
12-06-2021 6.00,9994.888153,16129.71123,1.997335761,4.925557784,9473.55625,14662.64837,1.903733848,4.694729479
12-06-2021 7.00,0,,,,9475.729226,14639.33423,1.901716118,4.689753628
12-06-2021 8.00,0,,,,9478.620413,14699.20221,1.906526553,4.701616467
12-06-2021 9.00,0,,,,9494.81986,14711.56705,1.908165361,4.705657873
12-06-2021 10.00,0,,,,9496.04883,14753.07291,1.912116838,4.715402468
12-06-2021 11.00,0,,,,9505.819585,14771.44305,1.911654589,4.714262533
12-06-2021 12.00,0,,,,9472.641726,14645.53563,1.902225713,4.691010322
12-06-2021 13.00,0,,,,9462.910159,14639.1789,1.902614602,4.691969347
12-06-2021 14.00,0,,,,9450.31069,14620.09784,1.901828829,4.690031581
12-06-2021 15.00,0,,,,9436.21899,14587.14779,1.90092413,4.687800534
12-06-2021 16.00,0,,,,9454.102081,14625.52117,1.901621983,4.689521484
12-06-2021 17.00,0,,,,9458.70044,14660.38371,1.905752884,4.69970855
12-06-2021 18.00,0,,,,9455.263632,14653.7214,1.90397457,4.695323114
12-06-2021 19.00,0,,,,9448.913002,14590.83921,1.897759074,4.679995304
12-06-2021 20.00,0,,,,9438.595602,14603.08354,1.902150353,4.690824479
12-06-2021 21.00,0,,,,9435.730106,14580.47208,1.898037956,4.680683044
12-06-2021 22.00,0,,,,9432.226289,14542.95894,1.895432668,4.674258238
12-06-2021 23.00,0,,,,9415.296634,14486.80045,1.892180961,4.666239321
13-06-2021 0.00,0,,,,9409.893528,14508.38346,1.894336869,4.671555926
13-06-2021 1.00,0,,,,9409.91266,14524.57901,1.89516822,4.673606091
13-06-2021 2.00,0,,,,9405.30915,14505.07859,1.895480435,4.674376034
13-06-2021 3.00,0,,,,9386.267399,14436.40085,1.890028287,4.660930687
13-06-2021 4.00,0,,,,9401.264273,14466.54502,1.891443263,4.664420109
13-06-2021 5.00,0,,,,9421.293129,14548.18593,1.897913623,4.68037643
13-06-2021 6.00,0,,,,9427.219996,14531.97914,1.895809748,4.675188142
13-06-2021 7.00,0,,,,9454.986921,14612.07171,1.899594152,4.684520723
13-06-2021 8.00,0,,,,9479.305783,14671.51254,1.904752001,4.69724031
13-06-2021 9.00,0,,,,9479.658387,14672.23578,1.905922303,4.700126348
13-06-2021 10.00,0,,,,9462.470842,14652.35088,1.904895413,4.697593973
13-06-2021 11.00,0,,,,9467.73955,14618.78042,1.900851407,4.687621195
13-06-2021 12.00,0,,,,9470.14477,14678.27499,1.906762338,4.702197928
13-06-2021 13.00,0,,,,9467.192129,14636.90934,1.904470371,4.69654579
13-06-2021 14.00,0,,,,9477.654035,14671.03929,1.905809459,4.699848067
13-06-2021 15.00,0,,,,9479.398649,14648.8631,1.902149598,4.690822616
13-06-2021 16.00,0,,,,9478.41441,14644.30911,1.901365957,4.688890108
13-06-2021 17.00,0,,,,9491.673146,14688.74613,1.905939991,4.700169969
13-06-2021 18.00,0,,,,9476.01905,14628.28726,1.902617752,4.691977114
13-06-2021 19.00,0,,,,9453.870778,14592.05917,1.901706582,4.68973011
13-06-2021 20.00,0,,,,9455.768468,14621.82321,1.903701186,4.694648931
13-06-2021 21.00,0,,,,9452.805793,14557.13052,1.897293155,4.678846316
13-06-2021 22.00,0,,,,9455.281166,14552.11677,1.89805309,4.680720366
13-06-2021 23.00,0,,,,9463.891095,14621.566,1.904739931,4.697210543
14-06-2021 0.00,0,,,,9459.469962,14584.64386,1.900133393,4.685850525
14-06-2021 1.00,0,,,,9467.816996,14647.41706,1.906593153,4.701780707
14-06-2021 2.00,0,,,,9467.011332,14596.61418,1.899950954,4.68540062
14-06-2021 3.00,0,,,,9466.224682,14630.13398,1.905382528,4.698795228
14-06-2021 4.00,0,,,,9453.465597,14558.97616,1.901001877,4.687992264
14-06-2021 5.00,0,,,,9443.254706,14529.16957,1.898807451,4.682580668
14-06-2021 6.00,0,,,,9446.369162,14530.78302,1.898016246,4.680629505
14-06-2021 7.00,0,,,,9444.610936,14551.53202,1.900089464,4.685742193
14-06-2021 8.00,0,,,,9460.107504,14603.13731,1.905412492,4.698869123
14-06-2021 9.00,0,,,,9449.93582,14541.50385,1.900442809,4.686613566
14-06-2021 10.00,0,,,,9452.107833,14564.02114,1.902785646,4.692391152
14-06-2021 11.00,0,,,,9464.510518,14595.38532,1.903421566,4.693959372
14-06-2021 12.00,0,,,,9451.976872,14555.06601,1.900607924,4.687020749
14-06-2021 13.00,0,,,,9448.167834,14521.84845,1.898045096,4.680700651
14-06-2021 14.00,0,,,,9464.918432,14559.67555,1.901727546,4.689781808
14-06-2021 15.00,0,,,,9472.981664,14620.33307,1.906473276,4.701485082
14-06-2021 16.00,0,,,,9465.16846,14563.86184,1.902820873,4.692478023
14-06-2021 17.00,0,,,,9481.22635,14616.5152,1.90811399,4.705531189
14-06-2021 18.00,0,,,,9484.204725,14626.70247,1.906290867,4.701035252
14-06-2021 19.00,0,,,,9471.739531,14613.96527,1.906936881,4.702628362
14-06-2021 20.00,0,,,,9482.237769,14611.77804,1.907656181,4.704402203
14-06-2021 21.00,0,,,,9486.001083,14625.09325,1.90777043,4.704683948
14-06-2021 22.00,0,,,,9496.239504,14656.81953,1.912049569,4.715236578
14-06-2021 23.00,0,,,,9498.43486,14625.82317,1.906067757,4.700485047
15-06-2021 0.00,0,,,,9498.945277,14621.13203,1.90719379,4.703261916
15-06-2021 1.00,0,,,,9509.944871,14669.8306,1.911651362,4.714254576
15-06-2021 2.00,0,,,,9518.052709,14692.32121,1.913458306,4.718710615
15-06-2021 3.00,0,,,,9509.618482,14682.70065,1.912826241,4.717151902
15-06-2021 4.00,0,,,,9512.676076,14695.50306,1.914781636,4.721974031
15-06-2021 5.00,0,,,,9534.458184,14711.91166,1.914527556,4.721347452
15-06-2021 6.00,0,,,,9799.860576,15433.89537,1.961250411,4.836569003
15-06-2021 7.00,0,,,,9802.096577,15449.01145,1.960262035,4.834131605
15-06-2021 8.00,0,,,,9793.110544,15430.4265,1.960146975,4.83384786
15-06-2021 9.00,0,,,,9790.885782,15373.20358,1.955310103,4.821919824
15-06-2021 10.00,0,,,,9799.538426,15419.4286,1.95912568,4.83132928
15-06-2021 11.00,0,,,,9811.336585,15497.98167,1.965502026,4.847053759
15-06-2021 12.00,0,,,,9813.754418,15449.61564,1.959429589,4.83207874
15-06-2021 13.00,0,,,,9802.032853,15415.47803,1.959413417,4.832038859
15-06-2021 14.00,0,,,,9793.465152,15415.00788,1.958654132,4.830166413
15-06-2021 15.00,0,,,,9786.565799,15407.25686,1.961069264,4.836122284
15-06-2021 16.00,0,,,,9791.861464,15388.43217,1.957065557,4.826248885
15-06-2021 17.00,0,,,,9804.500451,15427.93079,1.95874102,4.830380685
15-06-2021 18.00,0,,,,9782.607466,15376.08371,1.957036655,4.826177611
15-06-2021 19.00,0,,,,9777.10692,15352.30511,1.954671579,4.820345183
15-06-2021 20.00,0,,,,0,,,
15-06-2021 21.00,0,,,,0,,,
15-06-2021 22.00,0,,,,0,,,
15-06-2021 23.00,0,,,,0,,,
16-06-2021 0.00,0,,,,0,,,
16-06-2021 1.00,0,,,,0,,,
16-06-2021 2.00,0,,,,0,,,
16-06-2021 3.00,0,,,,0,,,
16-06-2021 4.00,0,,,,0,,,
16-06-2021 5.00,0,,,,0,,,
16-06-2021 6.00,0,,,,0,,,
16-06-2021 7.00,0,,,,0,,,
16-06-2021 8.00,0,,,,0,,,
16-06-2021 9.00,0,,,,0,,,
16-06-2021 10.00,0,,,,0,,,
16-06-2021 11.00,0,,,,0,,,
16-06-2021 12.00,0,,,,0,,,
16-06-2021 13.00,0,,,,0,,,
16-06-2021 14.00,0,,,,0,,,
16-06-2021 15.00,0,,,,0,,,
16-06-2021 16.00,0,,,,0,,,
16-06-2021 17.00,0,,,,0,,,
16-06-2021 18.00,0,,,,0,,,
16-06-2021 19.00,0,,,,0,,,
16-06-2021 20.00,0,,,,0,,,
16-06-2021 21.00,0,,,,0,,,
16-06-2021 22.00,0,,,,0,,,
16-06-2021 23.00,0,,,,0,,,
17-06-2021 0.00,0,,,,0,,,
17-06-2021 1.00,0,,,,0,,,
17-06-2021 2.00,0,,,,0,,,
17-06-2021 3.00,0,,,,0,,,
17-06-2021 4.00,0,,,,0,,,
17-06-2021 5.00,0,,,,0,,,
17-06-2021 6.00,0,,,,0,,,
17-06-2021 7.00,0,,,,0,,,
17-06-2021 8.00,0,,,,0,,,
17-06-2021 9.00,0,,,,0,,,
17-06-2021 10.00,0,,,,0,,,
17-06-2021 11.00,0,,,,0,,,
17-06-2021 12.00,0,,,,0,,,
17-06-2021 13.00,0,,,,0,,,
17-06-2021 14.00,0,,,,0,,,
17-06-2021 15.00,0,,,,0,,,
17-06-2021 16.00,0,,,,0,,,
17-06-2021 17.00,0,,,,0,,,
17-06-2021 18.00,0,,,,0,,,
17-06-2021 19.00,0,,,,0,,,
17-06-2021 20.00,0,,,,0,,,
17-06-2021 21.00,0,,,,0,,,
17-06-2021 22.00,0,,,,0,,,
17-06-2021 23.00,0,,,,0,,,
18-06-2021 0.00,0,,,,0,,,
18-06-2021 1.00,0,,,,0,,,
18-06-2021 2.00,0,,,,0,,,
18-06-2021 3.00,0,,,,0,,,
18-06-2021 4.00,0,,,,0,,,
18-06-2021 5.00,0,,,,0,,,
18-06-2021 6.00,0,,,,0,,,
18-06-2021 7.00,0,,,,0,,,
18-06-2021 8.00,0,,,,0,,,
18-06-2021 9.00,0,,,,0,,,
18-06-2021 10.00,0,,,,0,,,
18-06-2021 11.00,0,,,,0,,,
18-06-2021 12.00,0,,,,0,,,
18-06-2021 13.00,0,,,,0,,,
18-06-2021 14.00,0,,,,0,,,
18-06-2021 15.00,0,,,,0,,,
18-06-2021 16.00,0,,,,0,,,
18-06-2021 17.00,0,,,,0,,,
18-06-2021 18.00,0,,,,0,,,
18-06-2021 19.00,0,,,,0,,,
18-06-2021 20.00,0,,,,0,,,
18-06-2021 21.00,0,,,,0,,,
18-06-2021 22.00,0,,,,0,,,
18-06-2021 23.00,0,,,,0,,,
19-06-2021 0.00,0,,,,0,,,
19-06-2021 1.00,0,,,,0,,,
19-06-2021 2.00,0,,,,0,,,
19-06-2021 3.00,0,,,,0,,,
19-06-2021 4.00,0,,,,0,,,
19-06-2021 5.00,0,,,,0,,,
19-06-2021 6.00,0,,,,0,,,
19-06-2021 7.00,0,,,,0,,,
19-06-2021 8.00,0,,,,0,,,
19-06-2021 9.00,0,,,,0,,,
19-06-2021 10.00,0,,,,0,,,
19-06-2021 11.00,0,,,,0,,,
19-06-2021 12.00,0,,,,0,,,
19-06-2021 13.00,0,,,,0,,,
19-06-2021 14.00,0,,,,0,,,
19-06-2021 15.00,0,,,,0,,,
19-06-2021 16.00,0,,,,0,,,
19-06-2021 17.00,0,,,,0,,,
19-06-2021 18.00,0,,,,0,,,
19-06-2021 19.00,0,,,,0,,,
19-06-2021 20.00,0,,,,0,,,
19-06-2021 21.00,0,,,,0,,,
19-06-2021 22.00,0,,,,0,,,
19-06-2021 23.00,0,,,,0,,,
20-06-2021 0.00,0,,,,0,,,
20-06-2021 1.00,0,,,,0,,,
20-06-2021 2.00,0,,,,0,,,
20-06-2021 3.00,0,,,,0,,,
20-06-2021 4.00,0,,,,0,,,
20-06-2021 5.00,0,,,,0,,,
20-06-2021 6.00,0,,,,0,,,
20-06-2021 7.00,0,,,,0,,,
20-06-2021 8.00,0,,,,0,,,
20-06-2021 9.00,0,,,,0,,,
20-06-2021 10.00,0,,,,0,,,
20-06-2021 11.00,0,,,,0,,,
20-06-2021 12.00,0,,,,0,,,
20-06-2021 13.00,0,,,,0,,,
20-06-2021 14.00,0,,,,0,,,
20-06-2021 15.00,0,,,,0,,,
20-06-2021 16.00,0,,,,0,,,
20-06-2021 17.00,0,,,,0,,,
20-06-2021 18.00,0,,,,0,,,
20-06-2021 19.00,0,,,,0,,,
20-06-2021 20.00,0,,,,0,,,
20-06-2021 21.00,0,,,,0,,,
20-06-2021 22.00,0,,,,0,,,
20-06-2021 23.00,0,,,,0,,,
21-06-2021 0.00,0,,,,0,,,
21-06-2021 1.00,0,,,,0,,,
21-06-2021 2.00,0,,,,0,,,
21-06-2021 3.00,0,,,,0,,,
21-06-2021 4.00,0,,,,0,,,
21-06-2021 5.00,0,,,,0,,,
21-06-2021 6.00,0,,,,0,,,
21-06-2021 7.00,0,,,,0,,,
21-06-2021 8.00,0,,,,0,,,
21-06-2021 9.00,0,,,,0,,,
21-06-2021 10.00,0,,,,0,,,
21-06-2021 11.00,0,,,,10000,15973.58142,1.993323869,4.915664203
21-06-2021 12.00,0,,,,9993.252893,15970.56612,1.994410581,4.918344103
21-06-2021 13.00,0,,,,9992.641143,15921.67044,1.991104644,4.910191451
21-06-2021 14.00,0,,,,9979.786076,15909.43622,1.989022064,4.905055675
21-06-2021 15.00,0,,,,9987.952068,15914.03668,1.99050879,4.908722039
21-06-2021 16.00,0,,,,9973.98111,15902.44978,1.989309082,4.90576348
21-06-2021 17.00,0,,,,9976.157401,15908.92654,1.991882472,4.912109625
21-06-2021 18.00,0,,,,9969.560732,15865.36904,1.986302261,4.898348468
21-06-2021 19.00,0,,,,9959.326235,15854.32056,1.986620773,4.899133938
21-06-2021 20.00,0,,,,9979.338641,15920.38871,1.993198809,4.915355796
21-06-2021 21.00,0,,,,9983.543503,15911.85869,1.991463439,4.911076264
21-06-2021 22.00,0,,,,9976.718952,15923.94084,1.993261905,4.915511397
21-06-2021 23.00,0,,,,9956.591073,15855.04366,1.98639318,4.89857268
22-06-2021 0.00,0,,,,9921.285088,15797.40163,1.985239334,4.895727222
22-06-2021 1.00,0,,,,9909.588165,15768.21034,1.98316441,4.890610327
22-06-2021 2.00,0,,,,9914.313378,15780.09954,1.983807529,4.892196298
22-06-2021 3.00,0,,,,9915.231256,15781.44603,1.984474191,4.893840332
22-06-2021 4.00,0,,,,9898.302348,15710.80002,1.978193945,4.878352842
22-06-2021 5.00,0,,,,9897.193265,15707.48523,1.977101968,4.875659957
22-06-2021 6.00,0,,,,9901.225215,15740.01098,1.981981232,4.887692534
22-06-2021 7.00,0,,,,9888.157736,15663.54593,1.972954117,4.865431091
22-06-2021 8.00,0,,,,9890.563591,15664.42015,1.97512098,4.870774714
22-06-2021 9.00,0,,,,9898.604755,15711.85748,1.977137524,4.87574764
22-06-2021 10.00,0,,,,9898.289072,15730.42484,1.978989856,4.880315609
22-06-2021 11.00,0,,,,9906.012781,15739.343,1.981379525,4.886208685
22-06-2021 12.00,0,,,,9906.739827,15715.47049,1.976555884,4.87431328
22-06-2021 13.00,0,,,,9906.731104,15711.40007,1.977012023,4.875438147
22-06-2021 14.00,0,,,,9916.021582,15739.13658,1.977453367,4.87652653
22-06-2021 15.00,0,,,,9933.770767,15794.78074,1.982440711,4.888825637
22-06-2021 16.00,0,,,,9933.207994,15814.28188,1.984915618,4.894928917
22-06-2021 17.00,0,,,,9953.003355,15901.01008,1.989997688,4.907461628
22-06-2021 18.00,0,,,,9949.572669,15836.8324,1.983941188,4.89252591
22-06-2021 19.00,0,,,,9956.759123,15877.78989,1.987095805,4.900305398
22-06-2021 20.00,0,,,,9949.783435,15873.25081,1.986207108,4.898113814
22-06-2021 21.00,0,,,,9941.033427,15856.19165,1.987138259,4.900410092
22-06-2021 22.00,0,,,,9933.629099,15844.448,1.984100164,4.892917955
22-06-2021 23.00,0,,,,9936.990776,15858.92234,1.985923275,4.897413864
23-06-2021 0.00,0,,,,9936.287602,15878.1662,1.987269706,4.90073425
23-06-2021 1.00,0,,,,9955.810919,15920.73615,1.989586921,4.906448649
23-06-2021 2.00,0,,,,9950.3026,15896.71799,1.986537565,4.898928744
23-06-2021 3.00,0,,,,9941.853501,15821.41819,1.981747393,4.887115871
23-06-2021 4.00,0,,,,9956.438699,15892.48107,1.985051896,4.895264988
23-06-2021 5.00,0,,,,9947.360873,15881.91082,1.984661092,4.894301239
23-06-2021 6.00,0,,,,9936.433211,15899.71759,1.988200547,4.903029762
23-06-2021 7.00,0,,,,9942.187664,15855.0995,1.984231705,4.893242344
23-06-2021 8.00,0,,,,9940.23543,15891.32514,1.98659307,4.899065621
23-06-2021 9.00,0,,,,9956.881614,15943.6724,1.991681965,4.911615163
23-06-2021 10.00,0,,,,9947.493226,15920.27572,1.987723374,4.901853025
23-06-2021 11.00,0,,,,9955.75514,15910.37063,1.985182527,4.895587131
23-06-2021 12.00,0,,,,9956.067616,15932.67275,1.986890032,4.899797948
23-06-2021 13.00,0,,,,9971.186318,15939.10971,1.986908769,4.899844155
23-06-2021 14.00,0,,,,9971.184352,15966.9324,1.988541891,4.903871539
23-06-2021 15.00,0,,,,9969.696739,15995.74879,1.994263091,4.917980385
23-06-2021 16.00,0,,,,9953.48957,15911.52051,1.985462045,4.896276442
23-06-2021 17.00,0,,,,9948.597957,15934.20416,1.989469849,4.906159944
23-06-2021 18.00,0,,,,9950.414103,15905.13638,1.985518203,4.896414931
23-06-2021 19.00,0,,,,9933.401924,15910.34309,1.987503039,4.901309665
23-06-2021 20.00,0,,,,9937.484049,15900.58028,1.983546963,4.891553726
23-06-2021 21.00,0,,,,9942.776416,15899.84633,1.982784694,4.889673924
23-06-2021 22.00,0,,,,9916.445095,15860.21642,1.985039648,4.895234784
23-06-2021 23.00,0,,,,9910.785387,15856.16027,1.983051038,4.890330744
24-06-2021 0.00,0,,,,9911.239541,15814.59395,1.979439057,4.881423367
24-06-2021 1.00,0,,,,9898.838741,15804.04224,1.977006071,4.875423469
24-06-2021 2.00,0,,,,9910.368849,15878.79574,1.984091113,4.892895636
24-06-2021 3.00,0,,,,9904.588096,15830.17906,1.978481526,4.879062034
24-06-2021 4.00,0,,,,9890.708625,15800.91355,1.978012499,4.877905386
24-06-2021 5.00,0,,,,9889.74697,15810.99603,1.979595225,4.881808489
24-06-2021 6.00,0,,,,9894.115472,15784.79744,1.976355463,4.873819027
24-06-2021 7.00,0,,,,9896.188058,15826.33696,1.981510222,4.886530993
24-06-2021 8.00,0,,,,9899.021413,15809.29429,1.976309356,4.873705325
24-06-2021 9.00,0,,,,9896.154976,15846.00626,1.981334982,4.88609884
24-06-2021 10.00,0,,,,9898.870582,15858.09797,1.982262635,4.888386491
24-06-2021 11.00,0,,,,9887.594925,15806.03766,1.980490903,4.884017288
24-06-2021 12.00,0,,,,9897.42196,15805.91336,1.978380781,4.878813592
24-06-2021 13.00,0,,,,9897.816876,15812.91229,1.97893387,4.880177545
24-06-2021 14.00,0,,,,9889.161648,15773.91343,1.973572565,4.866956223
24-06-2021 15.00,0,,,,9890.415091,15791.19795,1.975600797,4.871957972
24-06-2021 16.00,0,,,,9885.172682,15787.78745,1.975059701,4.870623596
24-06-2021 17.00,0,,,,9882.679489,15792.19875,1.977676055,4.877075692
24-06-2021 18.00,0,,,,9878.281828,15745.65091,1.972867921,4.865218527
24-06-2021 19.00,0,,,,9880.87295,15791.22393,1.976407924,4.873948401
24-06-2021 20.00,0,,,,9878.201168,15786.47189,1.978690899,4.879578362
24-06-2021 21.00,0,,,,9863.714946,15719.98627,1.972643276,4.864664538
24-06-2021 22.00,0,,,,9868.198527,15708.67374,1.970251348,4.858765889
24-06-2021 23.00,0,,,,9863.656781,15729.60398,1.972165635,4.863486645
25-06-2021 0.00,0,,,,9869.898076,15752.86577,1.973552282,4.866906205
25-06-2021 1.00,0,,,,9858.087901,15696.43189,1.969312969,4.856451788
25-06-2021 2.00,0,,,,9868.073497,15724.68102,1.970057936,4.858288923
25-06-2021 3.00,0,,,,9880.114811,15752.211,1.973650444,4.867148277
25-06-2021 4.00,0,,,,9894.535167,15792.3268,1.976872991,4.875095286
25-06-2021 5.00,0,,,,9879.894093,15787.98792,1.97786748,4.877547757
25-06-2021 6.00,0,,,,9867.092776,15766.83943,1.976411982,4.873958407
25-06-2021 7.00,0,,,,9876.686736,15747.55039,1.973539063,4.866873605
25-06-2021 8.00,0,,,,9870.393917,15712.03669,1.971666847,4.862256601
25-06-2021 9.00,0,,,,9869.135479,15756.60145,1.976620125,4.874471701
25-06-2021 10.00,0,,,,9864.703416,15712.23875,1.973108985,4.865813005
25-06-2021 11.00,0,,,,9864.670448,15733.08391,1.974633662,4.869572957
25-06-2021 12.00,0,,,,9859.261978,15683.44562,1.971402596,4.861604941
25-06-2021 13.00,0,,,,9849.324012,15679.50361,1.970410798,4.859159104
25-06-2021 14.00,0,,,,9862.854702,15678.36886,1.969786681,4.85761999
25-06-2021 15.00,0,,,,9863.339251,15688.3317,1.969363851,4.856577266
25-06-2021 16.00,0,,,,9862.786981,15670.12049,1.969399003,4.856663952
25-06-2021 17.00,0,,,,9860.068154,15693.78716,1.973755675,4.867407783
25-06-2021 18.00,0,,,,9866.030133,15723.8733,1.974346239,4.868864153
25-06-2021 19.00,0,,,,9884.092244,15728.00931,1.973353141,4.86641511
25-06-2021 20.00,0,,,,9892.833349,15764.57829,1.976937128,4.87525345
25-06-2021 21.00,0,,,,9895.373152,15749.28287,1.975835917,4.872537795
25-06-2021 22.00,0,,,,9900.414796,15790.75682,1.978546304,4.879221782
25-06-2021 23.00,0,,,,9922.003005,15828.37879,1.981333817,4.886095966
26-06-2021 0.00,0,,,,9930.029851,15830.98982,1.980867652,4.884946374
26-06-2021 1.00,0,,,,9923.120354,15846.27486,1.982825419,4.889774354
26-06-2021 2.00,0,,,,9913.612804,15795.37029,1.979305627,4.88109432
26-06-2021 3.00,0,,,,9929.31064,15838.57384,1.981476737,4.886448417
26-06-2021 4.00,0,,,,9925.953528,15849.2487,1.982726313,4.889529952
26-06-2021 5.00,0,,,,9940.023107,15906.94125,1.988808557,4.904529155
26-06-2021 6.00,0,,,,9929.038702,15841.14961,1.982379713,4.888675213
26-06-2021 7.00,0,,,,9927.070196,15822.43696,1.981785723,4.887210397
26-06-2021 8.00,0,,,,9934.328985,15878.31365,1.98862385,4.904073655
26-06-2021 9.00,0,,,,9935.318982,15891.86898,1.98852447,4.903828577
26-06-2021 10.00,0,,,,9939.669496,15897.37089,1.988590165,4.903990587
26-06-2021 11.00,0,,,,9940.865518,15869.67377,1.987178673,4.900509757
26-06-2021 12.00,0,,,,9932.073995,15819.14677,1.982959954,4.890106125
26-06-2021 13.00,0,,,,9930.301691,15855.34977,1.986531048,4.898912671
26-06-2021 14.00,0,,,,9933.547174,15848.65238,1.984993315,4.895120524
26-06-2021 15.00,0,,,,9925.969517,15840.95901,1.987093336,4.90029931
26-06-2021 16.00,0,,,,9927.358125,15806.28571,1.981479098,4.886454239
26-06-2021 17.00,0,,,,9935.138381,15875.28798,1.989309764,4.905765162
26-06-2021 18.00,0,,,,9919.076012,15790.25623,1.982599631,4.889217545
26-06-2021 19.00,0,,,,9935.07111,15863.74505,1.98787695,4.902231751
26-06-2021 20.00,0,,,,9951.372462,15858.4794,1.986516516,4.898876836
26-06-2021 21.00,0,,,,9947.595718,15889.86749,1.990856199,4.909578769
26-06-2021 22.00,0,,,,9949.81597,15861.34592,1.985885748,4.897321319
26-06-2021 23.00,0,,,,9961.968103,15938.90572,1.993872645,4.917017519
27-06-2021 0.00,0,,,,9974.379752,15904.16088,1.988901835,4.904759184
27-06-2021 1.00,0,,,,9970.122923,15935.02467,1.992836291,4.914461803
27-06-2021 2.00,0,,,,9971.509822,15889.90404,1.989295031,4.90572883
27-06-2021 3.00,0,,,,9975.042853,15911.45177,1.988899295,4.90475292
27-06-2021 4.00,0,,,,9968.95258,15899.50439,1.991896076,4.912143174
27-06-2021 5.00,0,,,,9959.103595,15873.50037,1.989906972,4.907237916
27-06-2021 6.00,0,,,,9977.804298,15897.17745,1.990469269,4.908624576
27-06-2021 7.00,0,,,,9984.243154,15980.84253,1.997630239,4.926283988
27-06-2021 8.00,0,,,,9995.000011,15950.11505,1.993691146,4.916569932
27-06-2021 9.00,0,,,,9989.696798,15995.31534,1.997994251,4.927181662
27-06-2021 10.00,0,,,,9993.881978,15991.50564,1.997961618,4.927101189
27-06-2021 11.00,0,,,,9754.418327,15289.06474,1.950571553,4.810234256
27-06-2021 12.00,0,,,,9757.091155,15308.67665,1.952027685,4.81382517
27-06-2021 13.00,0,,,,9753.884478,15351.36028,1.957270142,4.826753406
27-06-2021 14.00,0,,,,9741.656232,15311.0136,1.954369951,4.819601348
27-06-2021 15.00,0,,,,9735.691748,15278.59787,1.953661607,4.817854526
27-06-2021 16.00,0,,,,9755.251121,15307.0159,1.953728303,4.818019003
27-06-2021 17.00,0,,,,9742.170491,15252.73297,1.950027273,4.808892027
27-06-2021 18.00,0,,,,9753.328789,15273.39808,1.950400707,4.80981294
27-06-2021 19.00,0,,,,9739.392539,15273.3675,1.950376082,4.809752211
27-06-2021 20.00,0,,,,9742.377198,15292.58167,1.952281891,4.814452058
27-06-2021 21.00,0,,,,9737.550813,15251.21529,1.948011664,4.803921406
27-06-2021 22.00,0,,,,9726.710003,15235.02241,1.950483341,4.81001672
27-06-2021 23.00,0,,,,9737.310437,15275.15648,1.951418592,4.812323108
28-06-2021 0.00,0,,,,9735.721987,15260.39743,1.951770122,4.813190004
28-06-2021 1.00,0,,,,9732.433218,15240.26846,1.94860069,4.805373982
28-06-2021 2.00,0,,,,9729.991186,15256.80134,1.951086045,4.811503027
28-06-2021 3.00,0,,,,9728.144485,15234.32173,1.947680985,4.803105931
28-06-2021 4.00,0,,,,9724.72026,15245.53659,1.951347984,4.812148983
28-06-2021 5.00,0,,,,9709.080078,15221.82915,1.948840608,4.805965635
28-06-2021 6.00,0,,,,9722.11647,15250.24591,1.949432013,4.807424077
28-06-2021 7.00,0,,,,9702.795155,15210.68426,1.949116488,4.806645972
28-06-2021 8.00,0,,,,9691.991156,15127.79732,1.939837697,4.78376388
28-06-2021 9.00,0,,,,9705.180282,15182.90999,1.946186456,4.799420325
28-06-2021 10.00,0,,,,9693.65326,15193.73145,1.94712107,4.801725144
28-06-2021 11.00,0,,,,9678.206407,15103.87542,1.937612598,4.778276643
28-06-2021 12.00,0,,,,9690.656019,15166.00088,1.944234921,4.794607716
28-06-2021 13.00,0,,,,9702.266151,15194.76963,1.944669789,4.795680128
28-06-2021 14.00,0,,,,9950.412543,15827.20337,1.984725459,4.894459973
28-06-2021 15.00,0,,,,9936.490936,15823.07388,1.983626116,4.891748924
28-06-2021 16.00,0,,,,9945.842936,15879.99104,1.990847234,4.909556661
28-06-2021 17.00,0,,,,9946.305184,15876.28564,1.98789423,4.902274366
28-06-2021 18.00,0,,,,9961.731954,15900.67259,1.991499211,4.911164479
28-06-2021 19.00,0,,,,9971.332944,15922.88123,1.990479045,4.908648684
28-06-2021 20.00,0,,,,9976.530138,15941.60435,1.992534883,4.913718512
28-06-2021 21.00,0,,,,9974.839952,15904.20286,1.988729842,4.904335039
