,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2
14-07-2021 13.00,8858.084404,11753.32876,1.634729675,4.232104759,9828.973557,13992.51177,1.784921424,4.62093187
14-07-2021 14.00,8858.968384,11747.50218,1.635456493,4.233986397,9829.768707,13986.34625,1.785787747,4.623174668
14-07-2021 15.00,8859.077167,11733.05467,1.635272946,4.233511219,9827.279766,13964.35099,1.785298827,4.621908918
14-07-2021 16.00,8856.840361,11742.18647,1.635628362,4.234431344,9828.952507,13984.98124,1.786381147,4.624710906
14-07-2021 17.00,8856.754527,11767.86209,1.640416756,4.246827881,9826.150296,14009.04801,1.791116199,4.636969346
14-07-2021 18.00,8853.902589,11727.36936,1.638574475,4.242058452,9827.534328,13975.05595,1.79008048,4.634288001
14-07-2021 19.00,8857.15716,11706.86576,1.635607404,4.234377086,9828.531698,13943.86925,1.786282849,4.624456425
14-07-2021 20.00,8854.125923,11695.65929,1.635476677,4.234038652,9831.730793,13947.23686,1.787230994,4.62691105
14-07-2021 21.00,8857.02892,11722.99519,1.638468051,4.241782935,9831.525136,13970.36903,1.789848948,4.633688597
14-07-2021 22.00,8858.847128,11725.80083,1.63981146,4.245260846,9829.042938,13964.48102,1.790884899,4.63637054
14-07-2021 23.00,8855.331529,11705.37733,1.639767652,4.245147435,9830.951077,13957.19035,1.792068855,4.63943565
15-07-2021 0.00,8856.25018,11697.08393,1.637961072,4.240470431,9827.713873,13936.82907,1.789415895,4.632567478
15-07-2021 1.00,8855.746343,11705.25165,1.639621898,4.244770096,9831.425265,13956.70092,1.791835039,4.638830331
15-07-2021 2.00,8858.357359,11673.30977,1.63796541,4.240481662,9836.227257,13924.71717,1.790330891,4.634936283
15-07-2021 3.00,8854.952493,11679.72356,1.639064392,4.243326785,9831.699077,13930.33243,1.791327926,4.637517478
15-07-2021 4.00,8857.060136,11686.25847,1.64040531,4.246798249,9829.734571,13927.80483,1.792085798,4.639479512
15-07-2021 5.00,8860.94249,11686.15045,1.640765868,4.247731687,9835.495871,13932.0812,1.792853795,4.641467758
15-07-2021 6.00,8859.840905,11672.01657,1.640384967,4.246745583,9838.678174,13927.02457,1.793145606,4.642223219
15-07-2021 7.00,8863.236085,11647.92495,1.636550226,4.236817931,9837.573129,13886.49039,1.788206923,4.629437603
15-07-2021 8.00,8861.487553,11677.58727,1.641027418,4.248408806,9835.450947,13922.30605,1.793228064,4.642436692
15-07-2021 9.00,8861.184461,11651.0945,1.64020239,4.246272913,9831.555012,13884.24281,1.791942125,4.639107561
15-07-2021 10.00,8863.990061,11634.83363,1.636284967,4.236131211,9842.224524,13881.70146,1.788687019,4.63068051
15-07-2021 11.00,8864.961076,11622.12638,1.635860216,4.235031586,9844.602519,13869.8807,1.788380571,4.629887156
15-07-2021 12.00,8865.51892,11648.57848,1.639613096,4.244747307,9839.831232,13887.7867,1.791548712,4.638089067
15-07-2021 13.00,8863.873789,11630.54272,1.638665102,4.242293074,9836.072855,13862.80459,1.790276961,4.634796667
15-07-2021 14.00,8869.672896,11655.23133,1.641600075,4.24989134,9842.971014,13893.16685,1.793498439,4.643136657
15-07-2021 15.00,8870.219755,11640.05866,1.640693449,4.247544203,9838.844721,13864.31438,1.791904836,4.639011025
15-07-2021 16.00,8869.511718,11653.87182,1.640614578,4.247340018,9837.711304,13877.55538,1.791478753,4.63790795
15-07-2021 17.00,8872.085456,11674.60338,1.643262715,4.254195701,9830.656657,13877.75871,1.792699236,4.641067623
15-07-2021 18.00,8877.198796,11640.33485,1.63777596,4.239991199,9827.624149,13816.14087,1.785421338,4.622226082
15-07-2021 19.00,8876.051355,11638.85103,1.639363813,4.244101948,9820.777044,13802.02518,1.786355373,4.62464418
15-07-2021 20.00,8876.073679,11668.44993,1.64313926,4.253876093,9830.236541,13859.5422,1.791881371,4.638950279
15-07-2021 21.00,8878.167657,11680.34995,1.644434212,4.257228557,9831.813043,13871.95573,1.793217193,4.642408548
15-07-2021 22.00,8878.692964,11631.95847,1.637870954,4.240237127,9837.078428,13826.33432,1.786891915,4.626033217
15-07-2021 23.00,8877.409359,11656.43591,1.641096324,4.248587194,9843.069626,13873.65104,1.791622954,4.638281268
16-07-2021 0.00,8879.101358,11630.24225,1.639136393,4.243513186,9844.982749,13844.07422,1.78953265,4.632869742
16-07-2021 1.00,8878.030122,11625.9092,1.637484698,4.239237159,9850.364657,13853.98216,1.788748357,4.630839308
16-07-2021 2.00,8879.185214,11633.68062,1.638162382,4.240991598,9853.79727,13868.12614,1.789803607,4.633571214
16-07-2021 3.00,8875.102313,11663.37124,1.6430018,4.253520226,9857.438663,13924.85236,1.796540777,4.651012881
16-07-2021 4.00,8871.66021,11650.59556,1.641524057,4.24969454,9850.52884,13902.61593,1.794569408,4.645909259
16-07-2021 5.00,8868.07964,11634.78338,1.640899352,4.248077261,9848.034484,13888.17101,1.794156526,4.64484036
16-07-2021 6.00,8869.26425,11638.45796,1.638457893,4.241756637,9841.864494,13872.44984,1.790264911,4.634765469
16-07-2021 7.00,8869.024799,11645.60492,1.63939151,4.244173649,9838.1729,13872.44838,1.790783458,4.636107922
16-07-2021 8.00,8870.565041,11644.77882,1.638267141,4.241262805,9833.429171,13855.53931,1.788528566,4.630270296
16-07-2021 9.00,8868.568779,11610.35286,1.63600056,4.235394917,9833.141356,13820.80341,1.786485056,4.624979913
16-07-2021 10.00,8867.275321,11648.25889,1.64084281,4.247930879,9835.32826,13874.85433,1.792448433,4.640418327
16-07-2021 11.00,8867.751962,11633.56753,1.635613247,4.234392215,9836.699383,13857.4355,1.786711347,4.62556575
16-07-2021 12.00,8866.991098,11666.81021,1.640719026,4.247610418,9832.236487,13888.83646,1.791781094,4.638690674
16-07-2021 13.00,8864.53481,11630.01315,1.635346288,4.233701093,9836.57971,13862.40763,1.787115995,4.626613332
16-07-2021 14.00,8865.357692,11675.3708,1.640639926,4.24740564,9840.264812,13922.64282,1.793337423,4.642719808
16-07-2021 15.00,8866.572976,11680.41575,1.640919621,4.248129733,9828.629908,13896.97055,1.791757843,4.638630479
16-07-2021 16.00,8870.327272,11652.3869,1.636264656,4.236078628,9829.533367,13855.53599,1.786192621,4.624222836
16-07-2021 17.00,8872.072422,11719.02486,1.642621982,4.252536928,9825.736929,13919.46853,1.792293666,4.640017656
16-07-2021 18.00,8869.105662,11697.14103,1.640635477,4.247394122,9825.844044,13902.79339,1.790801427,4.636154442
16-07-2021 19.00,8866.964475,11713.73113,1.641715809,4.250190963,9831.781446,13941.574,1.793153886,4.642244655
16-07-2021 20.00,8869.48826,11727.25354,1.641496704,4.249623728,9833.892627,13954.2624,1.792706105,4.641085408
16-07-2021 21.00,8872.2213,11711.5118,1.638786788,4.242608103,9833.533375,13927.38301,1.789246345,4.632128533
16-07-2021 22.00,8873.499758,11724.73118,1.641057831,4.248487541,9835.473559,13944.67853,1.791839919,4.638842963
16-07-2021 23.00,8875.318093,11751.66435,1.641792292,4.250388965,9835.075866,13968.74568,1.792168303,4.639693108
17-07-2021 0.00,8872.086754,11747.24883,1.642130479,4.251264488,9836.839899,13976.8999,1.793338145,4.642721679
17-07-2021 1.00,8871.858245,11719.16591,1.636435634,4.236521269,9830.981121,13928.3004,1.786102616,4.623989824
17-07-2021 2.00,8871.654856,11747.88574,1.638688885,4.242354645,9831.893156,13964.21599,1.788646819,4.630576437
17-07-2021 3.00,8869.758245,11739.23035,1.636696422,4.237196413,9832.136138,13958.09219,1.78668997,4.625510407
17-07-2021 4.00,8872.043444,11736.22523,1.636628576,4.237020769,9837.805506,13962.44648,1.787089045,4.626543561
17-07-2021 5.00,8871.285212,11745.08957,1.636246627,4.236031952,9842.046265,13984.67026,1.787504025,4.627617892
17-07-2021 6.00,8870.050932,11754.66183,1.636062463,4.235555175,9841.015671,13995.89858,1.787352785,4.62722635
17-07-2021 7.00,8869.577737,11782.86729,1.640336509,4.246620131,9841.573538,14032.24835,1.792206907,4.639793047
17-07-2021 8.00,8870.124479,11782.3586,1.636844269,4.237579173,9844.718842,14034.89892,1.788537997,4.630294713
17-07-2021 9.00,8869.749244,11776.14746,1.637051473,4.238115596,9845.985062,14032.77258,1.78910883,4.631772526
17-07-2021 10.00,8867.347836,11810.71741,1.640043787,4.245862312,9842.045878,14069.58013,1.792111389,4.639545764
17-07-2021 11.00,8864.514909,11817.10061,1.63949035,4.244429534,9846.669021,14095.20135,1.7926777,4.641011871
17-07-2021 12.00,8860.365415,11812.63579,1.638200529,4.241090355,9853.748528,14118.82603,1.793179431,4.642310787
17-07-2021 13.00,8863.271652,11851.01388,1.641565179,4.249801001,9851.37403,14149.0752,1.795831401,4.649176396
17-07-2021 14.00,8866.575094,11859.77873,1.642028302,4.250999965,9848.887785,14143.49434,1.79523365,4.647628895
17-07-2021 15.00,8865.554183,11836.82792,1.63733993,4.238862373,9846.583667,14111.78419,1.789759017,4.633455776
17-07-2021 16.00,8868.62284,11834.38751,1.636591999,4.236926076,9853.088917,14116.11813,1.789425913,4.632593413
17-07-2021 17.00,8869.935768,11866.79596,1.640966813,4.248251908,9851.96937,14148.54489,1.793843944,4.644031125
17-07-2021 18.00,8870.878798,11895.80712,1.642246025,4.251563623,9853.478029,14182.61524,1.795176242,4.647480275
17-07-2021 19.00,8868.962905,11863.4015,1.638487479,4.241833231,9860.409321,14166.67545,1.792476112,4.640489984
17-07-2021 20.00,8868.246397,11908.30836,1.641421075,4.249427934,9855.456439,14207.35861,1.794817158,4.646550651
17-07-2021 21.00,8870.608378,11891.31288,1.639127754,4.24349082,9851.133783,14170.47353,1.791341244,4.637551957
17-07-2021 22.00,8867.486365,11918.38373,1.640521551,4.247099181,9852.900475,14213.90127,1.793629078,4.643474866
17-07-2021 23.00,8870.371111,11902.1549,1.637235833,4.238592879,9853.732703,14187.25897,1.78952734,4.632855994
18-07-2021 0.00,8870.632964,11907.40088,1.638180725,4.241039084,9853.578776,14192.01112,1.790424666,4.635179054
18-07-2021 1.00,8871.129628,11926.33738,1.64018967,4.246239985,9851.025811,14207.01348,1.792219791,4.639826402
18-07-2021 2.00,8872.63552,11926.71186,1.638061637,4.24073078,9856.438299,14215.20392,1.790378554,4.635059678
18-07-2021 3.00,9021.228234,12280.88051,1.662312607,4.303513422,9848.441852,14195.91971,1.789386148,4.632490465
18-07-2021 4.00,9022.271023,12321.85759,1.666422999,4.314154697,9849.240256,14242.07806,1.793832898,4.644002531
18-07-2021 5.00,9025.209185,12328.81457,1.665624135,4.312086541,9851.676735,14247.69679,1.792887696,4.641555524
18-07-2021 6.00,9025.611855,12342.38074,1.664799388,4.309951378,9857.592837,14274.93263,1.792641437,4.640917991
18-07-2021 7.00,9026.761126,12335.68037,1.663727063,4.307175266,9854.053937,14255.56484,1.790796405,4.636141441
18-07-2021 8.00,9027.6993,12341.70869,1.665610747,4.31205188,9852.786593,14257.13001,1.792385896,4.640256427
18-07-2021 9.00,9027.011545,12358.64637,1.665868139,4.312718236,9850.978174,14272.95527,1.792451826,4.640427113
18-07-2021 10.00,9022.6316,12349.5384,1.665307937,4.311267946,9845.68215,14261.75629,1.791858955,4.638892246
18-07-2021 11.00,9024.638461,12357.86672,1.666350951,4.313968174,9842.491708,14257.36252,1.792040914,4.639363313
18-07-2021 12.00,9025.237597,12351.83437,1.662258784,4.303374079,9843.757516,14248.9989,1.78742273,4.627407428
18-07-2021 13.00,9024.766663,12367.09469,1.664728634,4.309768205,9851.960979,14288.86353,1.791462007,4.637864598
18-07-2021 14.00,9027.246384,12395.19712,1.667101007,4.315909971,9850.848045,14310.50146,1.793213684,4.642399464
18-07-2021 15.00,9028.86021,12406.88999,1.668121485,4.318551858,9852.644814,14323.49527,1.794327099,4.645281951
18-07-2021 16.00,9030.283502,12405.99007,1.669030827,4.320906027,9850.49325,14313.87106,1.794830631,4.646585531
18-07-2021 17.00,9028.660595,12389.08468,1.665616991,4.312068047,9854.829821,14308.61637,1.792046825,4.639378616
18-07-2021 18.00,9026.029858,12380.5304,1.666132879,4.313403614,9850.34936,14295.78541,1.79244014,4.640396858
18-07-2021 19.00,9029.268852,12403.87887,1.66678874,4.315101554,9848.621651,14308.48337,1.792202853,4.639782553
18-07-2021 20.00,9027.364113,12392.25587,1.664932551,4.31029612,9851.397221,14306.42903,1.79093085,4.636489501
18-07-2021 21.00,9027.520868,12412.99606,1.667423077,4.316743771,9847.460615,14319.94654,1.792922513,4.641645661
18-07-2021 22.00,9026.142801,12365.1492,1.662337245,4.303577206,9847.719973,14269.40892,1.787704938,4.62813803
18-07-2021 23.00,9026.205921,12371.61599,1.662170273,4.303144936,9851.574942,14285.48335,1.788090082,4.629135117
19-07-2021 0.00,9027.312604,12387.30828,1.666130695,4.313397959,9853.19281,14306.29369,1.792569638,4.640732112
19-07-2021 1.00,9030.016561,12378.01893,1.662418039,4.303786371,9851.09382,14281.79806,1.787754741,4.628266963
19-07-2021 2.00,9031.222353,12410.67143,1.667771648,4.317646176,9852.011227,14319.23532,1.7935106,4.643168141
19-07-2021 3.00,9030.627104,12418.34209,1.667459639,4.316838424,9850.082138,14324.3601,1.792990203,4.641820901
19-07-2021 4.00,9030.967841,12429.64999,1.66967988,4.322586343,9850.518952,14337.61682,1.795399472,4.648058189
19-07-2021 5.00,9033.001162,12415.79756,1.667598246,4.31719726,9852.967995,14322.08796,1.793216137,4.642405816
19-07-2021 6.00,9030.875041,12407.20128,1.669150834,4.321216711,9851.279149,14315.14236,1.795108323,4.647304441
19-07-2021 7.00,9027.948148,12401.87987,1.667403633,4.316693433,9853.75655,14322.71004,1.794056588,4.644581635
19-07-2021 8.00,9026.86492,12348.82307,1.661911737,4.302475619,9850.835904,14258.32083,1.78796967,4.628823387
19-07-2021 9.00,9024.196458,12391.20124,1.668126517,4.318564886,9857.133018,14330.03285,1.796109886,4.649897359
19-07-2021 10.00,9021.342166,12330.29655,1.662203261,4.303230337,9857.41411,14269.34173,1.79035224,4.634991553
19-07-2021 11.00,9021.053951,12330.08088,1.662018841,4.302752898,9855.793924,14264.83274,1.789790185,4.633536465
19-07-2021 12.00,9023.058679,12367.11128,1.668047104,4.318359296,9852.98786,14295.83179,1.795545573,4.648436426
19-07-2021 13.00,9022.841606,12320.47566,1.662015115,4.302743252,9855.172945,14248.08279,1.78945565,4.632670399
19-07-2021 14.00,9023.625657,12358.03438,1.666186624,4.313542753,9853.456202,14283.78899,1.793352914,4.642759913
19-07-2021 15.00,9023.457758,12351.93799,1.666732177,4.31495512,9852.733184,14276.6388,1.793899089,4.64417389
19-07-2021 16.00,9023.81094,12326.70271,1.663662189,4.307007315,9855.424984,14254.48515,1.791197604,4.637180093
19-07-2021 17.00,9022.683206,12307.72484,1.662150065,4.30309262,9850.632513,14225.16356,1.789169008,4.63192832
19-07-2021 18.00,9022.48858,12327.7033,1.666860772,4.315288034,9847.16965,14240.9708,1.793689987,4.643632551
19-07-2021 19.00,9025.608967,12322.27757,1.665523312,4.311825523,9849.322499,14230.94404,1.791958147,4.63914904
19-07-2021 20.00,9027.561941,12337.78267,1.66841346,4.319307745,9850.322994,14246.82229,1.795028457,4.647097677
19-07-2021 21.00,9027.60577,12283.05677,1.662405446,4.303753769,9851.858111,14187.49623,1.788832083,4.631056062
19-07-2021 22.00,9025.339945,12281.3698,1.663062356,4.305454424,9853.388514,14195.28113,1.790061711,4.634239412
19-07-2021 23.00,9026.422639,12319.76314,1.668031733,4.318319501,9850.65915,14229.39849,1.794719425,4.646297635
20-07-2021 0.00,9025.045452,12287.13477,1.664599444,4.309433747,9849.003594,14192.95552,1.791195839,4.637175523
20-07-2021 1.00,9019.611981,12261.1434,1.664775903,4.309890576,9853.67621,14191.68686,1.793304506,4.64263459
20-07-2021 2.00,9017.769636,12228.571,1.661974743,4.302638736,9850.45627,14151.63125,1.790137419,4.63443541
20-07-2021 3.00,9019.355246,12256.94549,1.666697911,4.314866408,9848.920145,14176.972,1.794804488,4.646517851
20-07-2021 4.00,9020.587294,12268.64424,1.66721942,4.31621653,9848.730566,14186.00134,1.795097602,4.647276686
20-07-2021 5.00,9017.286395,12228.56892,1.666107671,4.313338353,9850.972728,14157.05434,1.795087705,4.647251063
20-07-2021 6.00,9016.749505,12216.63341,1.663176266,4.305749324,9852.095741,14147.03963,1.792211305,4.639804434
20-07-2021 7.00,9012.770182,12196.14328,1.662443758,4.303852955,9847.932558,14124.721,1.791578387,4.638165892
20-07-2021 8.00,9010.748065,12195.31294,1.663587048,4.306812785,9843.67747,14118.96576,1.792426432,4.64036137
20-07-2021 9.00,9008.316905,12172.81284,1.662398171,4.303734936,9846.566795,14107.56623,1.792025306,4.639322906
20-07-2021 10.00,9007.342641,12157.17739,1.663077025,4.305492401,9850.631804,14103.65848,1.7937039,4.64366857
20-07-2021 11.00,9008.717774,12184.38855,1.665812975,4.312575424,9849.723275,14128.90558,1.796314323,4.650426619
20-07-2021 12.00,9007.955133,12171.71835,1.66551233,4.311797093,9846.309144,14108.34034,1.795709493,4.648860792
20-07-2021 13.00,9010.523498,12124.704,1.66183695,4.302282005,9844.632083,14043.22163,1.79088963,4.636382786
20-07-2021 14.00,9008.326233,12143.42412,1.663451902,4.30646291,9851.497455,14087.44879,1.794094198,4.644679002
20-07-2021 15.00,9008.707169,12107.97186,1.660168901,4.297963643,9848.361915,14039.12394,1.790193541,4.634580703
20-07-2021 16.00,9011.480897,12094.68631,1.660674388,4.299272283,9853.264713,14029.29289,1.791025894,4.636735557
20-07-2021 17.00,9012.99027,12132.81431,1.665633856,4.312111708,9853.980233,14071.15512,1.796181221,4.650082035
20-07-2021 18.00,9014.079165,12143.05159,1.66705494,4.315790711,9855.379709,14083.12757,1.797673476,4.653945292
20-07-2021 19.00,9013.859547,12116.18589,1.664564567,4.309343456,9848.000529,14035.66194,1.793972016,4.644362687
20-07-2021 20.00,9008.779647,12082.18951,1.662883093,4.304990335,9850.303732,14016.97834,1.793478571,4.643085223
20-07-2021 21.00,9005.387301,12034.59064,1.658548812,4.293769439,9844.74145,13958.83941,1.788632449,4.630539235
20-07-2021 22.00,9003.9016,12067.32572,1.665179178,4.310934604,9841.422934,13994.20898,1.795606373,4.648593827
20-07-2021 23.00,9005.55961,12041.76373,1.660179848,4.297991983,9844.329042,13965.40309,1.790155427,4.634482032
21-07-2021 0.00,9010.777535,12071.03598,1.666041263,4.313166431,9848.77493,13998.78121,1.796568385,4.651084352
21-07-2021 1.00,9009.514224,12058.07998,1.664477297,4.309117525,9845.749067,13979.35345,1.794523138,4.645789472
21-07-2021 2.00,9009.085058,12027.68418,1.660776578,4.29953684,9846.738038,13948.72894,1.790906933,4.636427583
21-07-2021 3.00,9010.16811,12010.00019,1.660520622,4.298874203,9850.260257,13935.32219,1.791002542,4.636675101
21-07-2021 4.00,9009.969364,12011.61584,1.661432808,4.301235734,9852.04029,13941.97376,1.792327308,4.64010475
21-07-2021 5.00,9014.476839,12011.60363,1.661997046,4.302696476,9849.575349,13924.63489,1.791850703,4.638870883
21-07-2021 6.00,9012.699452,11989.97353,1.660249741,4.298172928,9850.678597,13907.70792,1.790494259,4.635359222
21-07-2021 7.00,9015.020086,12006.14105,1.661889415,4.302417832,9847.763064,13912.65033,1.791305156,4.637458532
21-07-2021 8.00,9014.813864,12021.85799,1.666214182,4.313614098,9846.004915,13928.45259,1.795868578,4.649272643
21-07-2021 9.00,9013.190587,11984.88145,1.660351315,4.298435888,9844.046324,13884.5089,1.789514589,4.632822982
21-07-2021 10.00,9013.84871,12006.52859,1.663058686,4.305444925,9846.189236,13912.68737,1.792626788,4.640880067
21-07-2021 11.00,9014.731498,12021.64078,1.666968465,4.315566839,9845.739978,13926.98823,1.796598414,4.651162095
21-07-2021 12.00,9012.079355,11993.21692,1.662727798,4.304588297,9849.314866,13909.70886,1.793001748,4.641850789
21-07-2021 13.00,9014.63528,12004.5739,1.666729843,4.314949077,9851.219816,13921.63919,1.797154887,4.652602732
21-07-2021 14.00,9010.770683,11994.49817,1.664676996,4.309634521,9851.192042,13919.75851,1.795656986,4.648724858
21-07-2021 15.00,9011.340769,11963.44637,1.660396529,4.298552943,9851.445827,13883.25536,1.791114696,4.636965454
21-07-2021 16.00,9009.485581,11982.17118,1.662988166,4.305262357,9845.871944,13896.60332,1.793407903,4.642902272
21-07-2021 17.00,9008.491224,11957.16368,1.661635185,4.301759663,9848.73078,13878.3337,1.79264758,4.640933893
21-07-2021 18.00,9011.86508,11982.64924,1.665106869,4.310747405,9852.196007,13907.62813,1.796392354,4.650628631
21-07-2021 19.00,9006.025932,11941.49425,1.660125216,4.297850546,9848.54554,13866.97415,1.791537835,4.638060908
21-07-2021 20.00,9008.51023,11935.22827,1.659904636,4.297279495,9849.543993,13856.05679,1.791055083,4.636811123
21-07-2021 21.00,9004.644373,11931.83518,1.660391248,4.29853927,9850.449871,13864.87374,1.792323833,4.640095755
21-07-2021 22.00,9002.82646,11970.84248,1.665696213,4.312273142,9848.815827,13911.26134,1.798161039,4.655207531
21-07-2021 23.00,9006.005484,11938.70257,1.659089027,4.295167988,9850.120237,13867.69575,1.790631962,4.635715719
22-07-2021 0.00,9004.374805,11980.4518,1.66544657,4.311626848,9844.097004,13906.16124,1.796877674,4.651885063
22-07-2021 1.00,9004.347026,11951.48683,1.6625161,4.304040238,9845.441915,13876.02047,1.793952776,4.644312879
22-07-2021 2.00,9004.808582,11987.17024,1.665569511,4.311945127,9845.392193,13915.71672,1.797158655,4.652612486
22-07-2021 3.00,9007.632851,11986.46548,1.665583507,4.31198136,9843.65375,13903.28523,1.796472217,4.650835387
22-07-2021 4.00,9004.792443,11967.23019,1.664188666,4.308370297,9842.819118,13886.82511,1.795401183,4.648062619
22-07-2021 5.00,9004.790672,11981.41126,1.664259614,4.308553973,9840.308351,13896.2638,1.795118615,4.647331086
22-07-2021 6.00,9004.49522,11939.57555,1.660667449,4.299254319,9837.593442,13843.55054,1.791015193,4.636707855
22-07-2021 7.00,9009.512419,11971.09447,1.661905192,4.302458677,9835.474965,13859.68696,1.790939557,4.636512041
22-07-2021 8.00,9007.554619,11981.50256,1.664914794,4.310250148,9831.758662,13868.87518,1.794006819,4.644452788
22-07-2021 9.00,9009.903527,11971.93603,1.66261464,4.304295346,9832.591795,13853.04982,1.791220094,4.637238315
22-07-2021 10.00,9013.098644,12009.99554,1.665498018,4.31176004,9829.75499,13881.16011,1.793338902,4.642723638
22-07-2021 11.00,9015.175061,11993.44224,1.663662562,4.30700828,9835.860705,13871.74041,1.791896361,4.638989084
22-07-2021 12.00,9016.288372,12016.73255,1.664800241,4.309953586,9840.733693,13905.98088,1.793506094,4.643156475
22-07-2021 13.00,9016.023719,12007.75078,1.664334666,4.308748271,9838.309809,13890.8088,1.792676549,4.64100889
22-07-2021 14.00,9014.291633,12001.73529,1.662915897,4.305075261,9835.62856,13881.98311,1.791131957,4.637010141
22-07-2021 15.00,9014.459518,11998.21797,1.661391161,4.301127917,9841.183453,13889.77142,1.790129767,4.634415599
22-07-2021 16.00,9016.75965,12051.75688,1.66730928,4.316449165,9844.770139,13953.79438,1.796645987,4.651285255
22-07-2021 17.00,9018.321135,12063.68872,1.667197445,4.316159637,9844.288296,13961.90117,1.796234861,4.650220903
22-07-2021 18.00,9017.462107,12028.75417,1.663368069,4.306245877,9848.083932,13933.70001,1.792960523,4.641744063
22-07-2021 19.00,9018.049162,12058.51718,1.664891731,4.31019044,9845.982573,13960.10629,1.79410175,4.644698554
22-07-2021 20.00,9017.338465,12072.15978,1.668224784,4.318819287,9846.698558,13979.44894,1.797783332,4.654229695
22-07-2021 21.00,9017.742374,12088.02496,1.666507551,4.314373591,9847.30229,13996.6295,1.7959374,4.649450815
22-07-2021 22.00,9020.32628,12062.15291,1.662892129,4.305013729,9849.384275,13965.14123,1.792028913,4.639332246
22-07-2021 23.00,9021.448909,12095.09239,1.665175853,4.310925997,9841.586389,13979.61489,1.792913207,4.641621568
23-07-2021 0.00,9023.990565,12124.70375,1.668988934,4.320797573,9841.302197,14006.33507,1.796564085,4.65107322
23-07-2021 1.00,9024.923181,12115.74434,1.666705705,4.314886586,9839.049794,13987.35626,1.793527676,4.643212349
23-07-2021 2.00,9026.289789,12135.02064,1.666885576,4.315352251,9840.830742,14009.06962,1.793646002,4.64351868
23-07-2021 3.00,9023.870318,12130.29667,1.667083526,4.315864716,9845.531712,14022.09165,1.795108533,4.647304984
23-07-2021 4.00,9024.223452,12155.81506,1.669416039,4.321903292,9841.148929,14038.78332,1.796801791,4.651688613
23-07-2021 5.00,9027.145426,12145.83896,1.666184537,4.313537349,9842.641062,14022.00803,1.792967403,4.641761874
23-07-2021 6.00,9023.905298,12145.68353,1.664506154,4.309192232,9840.004825,14023.11928,1.791308435,4.637467021
23-07-2021 7.00,9021.212918,12183.76675,1.669091815,4.321063919,9834.269275,14059.80965,1.795780103,4.649043593
23-07-2021 8.00,9018.368543,12179.45285,1.668362996,4.3191771,9837.353562,14070.00452,1.795923116,4.649413836
23-07-2021 9.00,9020.521105,12197.94108,1.668534992,4.319622376,9832.57591,14072.82062,1.795011136,4.647052836
23-07-2021 10.00,9022.926156,12209.52015,1.668867377,4.320482876,9834.0353,14082.69365,1.795135864,4.64737574
23-07-2021 11.00,9018.639269,12178.60987,1.666544591,4.314469483,9827.679099,14043.66417,1.792414271,4.640329888
23-07-2021 12.00,9019.049949,12155.55514,1.661836349,4.30228045,9828.700806,14017.79034,1.78745478,4.627490404
23-07-2021 13.00,9019.512764,12186.77619,1.663635313,4.306937737,9825.992259,14044.89189,1.788909289,4.63125594
23-07-2021 14.00,9022.225627,12207.5052,1.66569245,4.3122634,9829.89716,14069.97253,1.791097482,4.636920891
23-07-2021 15.00,9026.902549,12245.58296,1.668525036,4.319596599,9827.952551,14095.4917,1.793033408,4.641932752
23-07-2021 16.00,9024.348868,12246.62458,1.667657596,4.317350909,9832.493687,14113.94599,1.793170628,4.642287998
23-07-2021 17.00,9023.083155,12240.44341,1.665490926,4.31174168,9830.388886,14104.65206,1.790746988,4.636013505
23-07-2021 18.00,9022.927403,12232.88814,1.665114772,4.310767865,9824.634648,14082.57462,1.789555854,4.632929813
23-07-2021 19.00,9024.034828,12246.69269,1.664071269,4.308066371,9824.637955,14093.46092,1.788079393,4.629107447
23-07-2021 20.00,9022.163777,12246.62527,1.662579031,4.304203159,9821.342807,14089.6106,1.786290329,4.624475789
23-07-2021 21.00,9019.360908,12289.31788,1.668499192,4.319529692,9822.197968,14148.66659,1.793257199,4.642512118
23-07-2021 22.00,9019.721541,12278.48656,1.66681474,4.315168863,9828.545292,14150.92926,1.792393261,4.640275496
23-07-2021 23.00,9020.497707,12263.94146,1.663442943,4.306439716,9825.911619,14124.56035,1.788090243,4.629135536
24-07-2021 0.00,9022.312368,12275.42227,1.663764135,4.307271241,9830.222327,14143.50353,1.788892094,4.631211424
24-07-2021 1.00,9025.289858,12310.37134,1.665127358,4.31080045,9831.029023,14175.42271,1.789759661,4.633457444
24-07-2021 2.00,9019.640185,12290.10712,1.662574976,4.30419266,9827.775918,14159.21182,1.78757604,4.627804329
24-07-2021 3.00,9016.771002,12295.43249,1.662965981,4.305204922,9827.16977,14171.45807,1.788445536,4.630055342
24-07-2021 4.00,9015.790986,12324.13697,1.66636924,4.314015521,9831.197094,14216.44982,1.792880178,4.641536061
24-07-2021 5.00,9014.394155,12322.72777,1.665853858,4.312681266,9831.070113,14217.74208,1.792560268,4.640707854
24-07-2021 6.00,9009.997559,12326.75537,1.66603595,4.313152677,9837.235557,14248.19722,1.794323889,4.645273642
24-07-2021 7.00,9013.058055,12334.59338,1.667104973,4.315920241,9840.529794,14256.70468,1.7953332,4.647886619
24-07-2021 8.00,9008.762983,12334.31378,1.666069745,4.313240167,9836.817999,14258.50395,1.79439598,4.645460275
