,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6
18-08-2021 19:00,7749.151566,9248.129016,1.469194506,3.499467716,9742.514491,13972.62361,1.798021575,4.282699414,0,,,,9720.111603,13876.78907,1.793457369,4.271827953,8925.371257,12014.50784,1.664086413,3.963679862,8870.941365,11780.58493,1.638848222,3.903565129
18-08-2021 20:00,7759.956861,9257.761204,1.470115305,3.501660961,9752.615278,13978.26716,1.798567894,4.284000691,0,,,,9732.729403,13888.38345,1.794445881,4.274182485,8925.552851,11997.34456,1.663031937,3.961168209,8860.604613,11738.60937,1.636081241,3.89697447
18-08-2021 21:00,7765.448342,9238.750959,1.467745844,3.496017154,9761.042474,13955.15696,1.795992843,4.277867187,0,,,,9724.882554,13824.38039,1.789181048,4.261642205,8929.348248,11967.19028,1.659944834,3.953815053,8865.28966,11710.83886,1.633183958,3.890073445
18-08-2021 22:00,7758.902277,9228.160653,1.468617794,3.498094047,9763.432045,13970.38965,1.799114228,4.285301999,0,,,,9703.981369,13781.49026,1.788434278,4.259863476,8927.355363,11969.18744,1.662019159,3.958755878,8861.602423,11707.9754,1.634904907,3.894172566
18-08-2021 23:00,7766.593914,9255.921367,1.472327049,3.506929104,9750.594535,13956.12056,1.79998994,4.287387855,0,,,,9704.027991,13798.64729,1.791324499,4.266747681,8925.818412,11980.50611,1.664574091,3.964841459,8866.706933,11734.37023,1.638462735,3.902646941
19-08-2021 00:00,7755.534146,9226.448269,1.470413416,3.50237103,9747.223832,13941.27614,1.799377005,4.285927907,0,,,,9705.10387,13794.74782,1.791508448,4.267185827,8921.931987,11964.63824,1.663774421,3.96293673,8875.371676,11749.04986,1.639860592,3.90597649
19-08-2021 01:00,7768.922451,9250.600699,1.472202566,3.5066326,9745.128125,13928.96754,1.798492428,4.283820938,0,,,,9692.754376,13756.75493,1.788834269,4.260816213,8921.640521,11957.39579,1.663140133,3.961425922,8866.524393,11722.07741,1.637858993,3.901208889
19-08-2021 02:00,7780.685428,9241.368282,1.471761266,3.505581468,9724.299234,13831.3801,1.792614172,4.269819547,0,,,,9689.921133,13701.72229,1.785596232,4.253103547,8920.932975,11913.48121,1.660475875,3.955079938,8858.741333,11660.70183,1.633948387,3.891894234
19-08-2021 03:00,7772.661226,9211.902477,1.469801424,3.500913329,9732.913546,13837.43339,1.793438875,4.271783902,0,,,,9675.917769,13651.85249,1.782732919,4.246283434,9016.434396,12125.92594,1.67557279,3.991039212,8859.630944,11648.60038,1.6335018,3.89083051
19-08-2021 04:00,7768.734322,9194.608626,1.468581057,3.498006543,9701.45503,13749.62993,1.787961036,4.258736264,0,,,,9669.534825,13625.34924,1.781219776,4.242679286,9014.451435,12111.85743,1.674913145,3.989468004,8846.108085,11607.00842,1.630836969,3.884483162
19-08-2021 05:00,7765.235779,9194.763876,1.469235831,3.499566147,9683.101901,13716.95649,1.786639108,4.255587568,0,,,,9646.825979,13581.84658,1.779207038,4.237885156,9013.795886,12120.93146,1.676267727,3.992694477,8861.14539,11652.33386,1.63471625,3.893723204
19-08-2021 06:00,7785.583235,9228.32057,1.471316811,3.504522824,9691.798339,13722.15395,1.786364801,4.254934198,0,,,,9655.733176,13588.05813,1.779046842,4.237503586,9011.590484,12101.34438,1.674283648,3.98796861,8883.826105,11691.48821,1.63689356,3.898909328
19-08-2021 07:00,7773.51176,9208.779942,1.471116645,3.50404605,9689.232077,13727.94004,1.788407185,4.259798944,0,,,,9656.681177,13601.63721,1.7815192,4.243392483,9006.601037,12098.94791,1.675544005,3.990970648,8900.430861,11739.32704,1.641602584,3.910125733
19-08-2021 08:00,7780.948294,9202.497714,1.470140299,3.501720496,9707.732886,13741.99278,1.788727556,4.260562034,0,,,,9661.3302,13581.48194,1.779655816,4.238954098,9007.875972,12073.86025,1.673273161,3.985561734,8910.611862,11735.31924,1.64082786,3.90828042
19-08-2021 09:00,7786.150703,9178.792341,1.468348876,3.497453512,9718.075656,13720.32993,1.787422595,4.257453752,0,,,,9650.104709,13507.19155,1.774877948,4.227573715,9008.509652,12032.29163,1.670451612,3.978841099,8927.104819,11730.34428,1.640542272,3.907600179
19-08-2021 10:00,7773.570944,9162.215224,1.468823834,3.498584813,9745.269367,13805.81415,1.795187874,4.275949836,0,,,,9645.894787,13515.40945,1.77761064,4.234082703,9009.817965,12051.43227,1.673787238,3.986786212,8933.873412,11761.42247,1.644755885,3.917636564
19-08-2021 11:00,7799.146755,9225.238936,1.47562648,3.514788005,9725.632061,13770.76693,1.795209743,4.276001925,0,,,,9639.38968,13511.4018,1.779484198,4.238545321,9012.118098,12067.22904,1.676902467,3.994206363,8946.056377,11799.05582,1.649329784,3.928531113
19-08-2021 12:00,7793.419399,9204.074353,1.473879959,3.510627974,9758.335684,13839.57045,1.799641233,4.286557272,0,,,,9626.675984,13469.53474,1.776685451,4.231878999,9011.312496,12055.25144,1.676058941,3.992197172,8961.222621,11824.61645,1.651059472,3.93265105
19-08-2021 13:00,7793.306615,9183.394553,1.47302599,3.508593909,9778.19634,13861.86255,1.801991419,4.292155168,0,,,,9626.400698,13442.0031,1.775736235,4.229618066,9009.387342,12026.50156,1.674970252,3.989604029,8955.444646,11786.0744,1.649237319,3.928310872
19-08-2021 14:00,7790.329059,9187.03148,1.473017311,3.508573236,9785.824347,13893.48314,1.803692534,4.296207048,0,,,,9630.743332,13466.40068,1.777036531,4.232715233,9010.096229,12040.45621,1.675595791,3.991093998,8959.166705,11807.39579,1.650350597,3.930962585
19-08-2021 15:00,7803.28748,9217.98868,1.47666885,3.51727082,9801.977737,13938.44117,1.807993697,4.306451967,0,,,,9631.740928,13473.48698,1.778932487,4.237231203,9011.405299,12047.53432,1.677457475,3.995528333,8955.716158,11802.65382,1.65135329,3.933350895
19-08-2021 16:00,7810.867821,9196.795658,1.473529339,3.509792833,9786.058407,13845.15132,1.800184137,4.287850413,0,,,,9628.417807,13412.35148,1.773169121,4.223503467,9010.959078,11998.51761,1.672463024,3.983632074,8977.131736,11805.10301,1.649959507,3.930031048
19-08-2021 17:00,7821.755318,9206.86615,1.47558292,3.514684248,9767.6971,13783.57548,1.797642073,4.28179548,0,,,,9626.728046,13391.50217,1.773266127,4.223734527,9009.863768,11979.89912,1.67252573,3.983781433,8988.543012,11815.7525,1.65214679,3.935240928
19-08-2021 18:00,7835.048602,9253.324357,1.479722998,3.524545483,9762.697817,13794.54247,1.798927357,4.284856894,0,,,,9641.505358,13450.81858,1.777757177,4.234431738,9005.675973,11991.19809,1.673865432,3.986972462,9003.211125,11871.7308,1.65655505,3.945740943
19-08-2021 19:00,7846.923513,9252.644526,1.478869582,3.522512734,9768.3795,13771.37772,1.796461602,4.278983723,0,,,,9645.135156,13422.5778,1.774899872,4.227625935,9004.431768,11954.37412,1.670300526,3.97848123,8997.867813,11825.67898,1.652477025,3.936027513
19-08-2021 20:00,7840.694464,9216.274195,1.476772483,3.517517664,9777.061699,13764.59722,1.797040702,4.280363078,0,,,,9659.919704,13429.78495,1.776363429,4.231111976,9006.659269,11933.63766,1.669853345,3.97741609,8990.985398,11782.59192,1.650407488,3.931098092
19-08-2021 21:00,7840.28086,9255.269553,1.482166071,3.530364627,9816.111285,13916.77323,1.809670005,4.310444757,0,,,,9646.528477,13453.81784,1.780561113,4.24111042,9007.795957,11986.45406,1.676052014,3.992180672,8981.967217,11811.21583,1.654881279,3.941754194
19-08-2021 22:00,7847.789679,9236.695615,1.480305297,3.525932457,9823.298177,13886.24031,1.807247052,4.304673536,0,,,,9668.062615,13458.20728,1.780301314,4.240491607,9006.788443,11941.30723,1.672516674,3.983759863,8976.429612,11754.96671,1.650582811,3.931515694
19-08-2021 23:00,7842.56605,9214.724329,1.477798007,3.519960355,9834.857219,13898.04207,1.807062363,4.304233626,0,,,,9688.909179,13493.14464,1.78168213,4.243780565,9002.505034,11917.07751,1.669933152,3.977606183,8974.858059,11737.93286,1.648600625,3.926794333
20-08-2021 00:00,7827.720319,9194.614121,1.478462599,3.521543342,9812.057848,13864.03861,1.807593023,4.305497603,0,,,,9696.440316,13532.24689,1.786961975,4.256356605,9005.07997,11940.79769,1.674100208,3.987531674,9001.136837,11815.89847,1.656483441,3.945570377
20-08-2021 01:00,7823.522348,9161.477523,1.475022374,3.513349087,9798.252784,13796.15153,1.802192612,4.292634389,0,,,,9689.954024,13482.46135,1.782655767,4.246099668,9005.653646,11911.38225,1.671032622,3.980225004,8995.857669,11773.23667,1.652535021,3.936165653
20-08-2021 02:00,7813.339754,9152.440284,1.47704467,3.518165984,9798.521636,13819.47519,1.806971741,4.304017775,0,,,,9684.694106,13491.19662,1.786468315,4.255180757,9009.353227,11938.76736,1.676012185,3.992085805,9004.454599,11810.83606,1.65818641,3.949626672
20-08-2021 03:00,7804.016667,9132.204998,1.475572294,3.514658938,9822.699244,13878.928,1.810922394,4.313427816,0,,,,9703.933766,13537.89394,1.789628049,4.262706913,9006.264989,11931.71756,1.67561651,3.991143348,9010.877989,11825.85924,1.659327695,3.952345093
20-08-2021 04:00,7796.428444,9098.218473,1.472151226,3.506510313,9814.222846,13833.4491,1.807119086,4.304368734,0,,,,9689.262133,13478.12726,1.784867271,4.251367239,9005.76046,11908.52476,1.673192181,3.98536885,9014.924028,11813.35347,1.657682775,3.948427065
20-08-2021 05:00,7788.064904,9057.101976,1.468476917,3.497758492,9814.620372,13802.37557,1.804595763,4.298358444,0,,,,9693.751774,13457.59433,1.783113326,4.247189525,9004.375623,11876.89274,1.670547735,3.979070056,9012.039171,11777.59098,1.654741563,3.941421406
20-08-2021 06:00,7799.668241,9093.570882,1.47374209,3.510299585,9810.344792,13811.88815,1.80813598,4.30679087,0,,,,9680.028902,13442.9484,1.784937435,4.251534362,9004.893002,11894.18103,1.674421842,3.988297773,9008.317477,11783.94418,1.657808157,3.948725714
20-08-2021 07:00,7796.483959,9073.427645,1.470549045,3.502694085,9805.381226,13778.38696,1.803944513,4.296807234,0,,,,9682.203232,13427.75917,1.782041406,4.244636323,9001.151041,11867.45971,1.67074313,3.979535467,9015.830293,11784.44013,1.656075214,3.944598023
20-08-2021 08:00,7807.085617,9075.638487,1.470815113,3.50332783,9821.79902,13789.87597,1.804813336,4.298876679,0,,,,9695.297462,13430.79939,1.782359584,4.245394191,8999.916487,11838.55663,1.668818669,3.974951602,9002.120195,11726.08104,1.652090005,3.935105673
20-08-2021 09:00,7801.728796,9103.040442,1.475026438,3.513358766,9836.028358,13881.39092,1.81325105,4.318974433,0,,,,9691.577223,13477.32481,1.787812406,4.258382242,8998.953962,11885.71456,1.674389073,3.988219722,9005.40524,11783.3743,1.658397269,3.950128915
20-08-2021 10:00,7812.182736,9122.814629,1.476263713,3.516305827,9823.3661,13845.67136,1.810486033,4.312388452,0,,,,9695.81241,13482.89258,1.787748813,4.258230771,9003.254581,11891.30163,1.674319385,3.988053732,9009.7513,11789.58038,1.658402911,3.950142355
20-08-2021 11:00,7798.920993,9070.180812,1.470938575,3.503621905,9838.048551,13846.51614,1.809105394,4.309099913,0,,,,9689.675298,13434.13556,1.783131602,4.247233056,9004.856443,11864.82087,1.671168138,3.98054779,9007.549717,11754.42769,1.654653976,3.941212782
20-08-2021 12:00,7775.332129,9011.272255,1.46622743,3.492400449,9816.772251,13785.45043,1.80527161,4.29996824,0,,,,9694.547725,13435.92276,1.783302926,4.247641131,9008.849256,11865.23481,1.671267882,3.980785369,9031.301963,11800.47181,1.657946782,3.949055904
20-08-2021 13:00,7771.55054,9010.261144,1.466587442,3.493257961,9820.148327,13805.05731,1.807220302,4.304609822,0,,,,9677.657927,13406.93562,1.782020008,4.244585356,9006.912115,11870.22181,1.67215785,3.982905182,9030.467513,11808.23329,1.659021695,3.951616234
20-08-2021 14:00,7780.563997,9019.015907,1.467292189,3.494936595,9790.602304,13718.84689,1.801620868,4.291272555,0,,,,9684.509207,13408.63919,1.78214522,4.244883598,9004.25558,11850.71725,1.670783271,3.979631078,9030.723662,11795.3004,1.658151397,3.949543274
20-08-2021 15:00,7773.787878,9017.997847,1.470374472,3.502278269,9779.753497,13716.90079,1.805286849,4.300004539,0,,,,9674.557598,13407.92501,1.785959756,4.253969424,9007.572794,11878.29307,1.676252523,3.992658264,9027.09363,11805.74913,1.662456201,3.959796866
20-08-2021 16:00,7790.321739,9021.887523,1.467662589,3.495818847,9767.617063,13638.1857,1.796480372,4.27902843,8827.527649,11363.95635,1.644763709,3.917655201,9653.545846,13309.31827,1.775829346,4.229839846,9009.105811,11839.21361,1.670114464,3.97803805,9002.700009,11707.33978,1.652243526,3.935471343
20-08-2021 17:00,7791.495874,9030.967681,1.467876849,3.496329193,9782.97744,13684.09285,1.799007113,4.285046865,8817.721104,11348.7056,1.643180534,3.913884244,9651.314491,13312.36973,1.775570033,4.229222189,9010.150099,11849.44609,1.670309663,3.978502993,8991.710282,11690.07145,1.650590001,3.931532818
20-08-2021 18:00,7789.782634,9041.300316,1.471142361,3.5041073,9807.044737,13766.51347,1.807391891,4.305018528,8816.708371,11365.03398,1.647108933,3.923241279,9649.456412,13330.3585,1.779709171,4.239081184,9012.529978,11875.45777,1.674997898,3.989669877,8982.422895,11686.89051,1.653032126,3.937349707
20-08-2021 19:00,7806.83483,9068.874231,1.472216693,3.506666249,9805.21185,13746.46388,1.804754785,4.298737218,8817.290452,11354.00157,1.645063385,3.918368998,9640.849205,13294.81825,1.775903727,4.230017014,9014.64395,11867.60633,1.67322303,3.985442328,8994.020477,11701.5876,1.652850993,3.936918266
20-08-2021 20:00,7801.832869,9059.070386,1.472534424,3.507423051,9796.075942,13727.55789,1.804831851,4.298920781,8820.915033,11364.29498,1.64699661,3.922973738,9630.957461,13273.75744,1.775788683,4.229742991,9015.664042,11872.09766,1.674717848,3.989002827,8985.468715,11683.56832,1.652772697,3.936731773
20-08-2021 21:00,7812.243693,9067.801377,1.472408564,3.507123264,9817.25803,13758.74187,1.80586387,4.301378942,8812.936349,11328.64733,1.643480867,3.914599605,9634.822328,13263.50935,1.774101416,4.225724096,9018.569459,11861.33025,1.673112199,3.985178341,8988.641249,11672.96958,1.651088477,3.932720138
20-08-2021 22:00,7817.258806,9092.560068,1.474437272,3.511955435,9821.561866,13787.82118,1.807768109,4.305914639,8812.187613,11343.44959,1.644586801,3.917233825,9648.274439,13314.62736,1.777609821,4.234080752,9015.298666,11870.74198,1.673859545,3.986958442,9003.40571,11724.82907,1.654812966,3.941591481
20-08-2021 23:00,7807.766173,9078.724686,1.47280673,3.508071653,9828.213811,13812.64202,1.808830942,4.308446198,9034.755347,11869.45559,1.681418612,4.004963349,9658.303076,13347.25421,1.77919694,4.237861103,9016.069351,11880.4218,1.673961463,3.987201199,9008.795407,11745.05406,1.655627533,3.943531693
21-08-2021 00:00,7810.922812,9058.733168,1.470790222,3.503268544,9849.718784,13827.1356,1.809189786,4.309300926,9030.350104,11825.41898,1.677768908,3.996270134,9660.373258,13315.2019,1.776549456,4.231555072,9017.042966,11849.3914,1.671287432,3.980831937,8991.316442,11670.90069,1.649956402,3.930023653
21-08-2021 01:00,7823.865971,9095.186623,1.472907415,3.508311476,9872.389972,13891.95298,1.812510326,4.317210105,9046.765261,11873.03792,1.680254422,4.002190368,9658.547977,13320.73836,1.776025412,4.230306854,9019.070531,11863.5176,1.671417621,3.981142032,9000.417462,11702.28315,1.651377544,3.933408664
21-08-2021 02:00,7820.82564,9076.886323,1.472344578,3.506970856,9888.181306,13916.21238,1.81517972,4.323568322,9058.953995,11888.04394,1.682339853,4.007157648,9662.509144,13315.66145,1.776754426,4.232043289,9016.846923,11845.2554,1.671216131,3.980662106,9002.149862,11692.12755,1.65160338,3.933946583
21-08-2021 03:00,7820.872905,9092.793842,1.472539288,3.507434637,9895.166674,13952.03194,1.816181671,4.325954865,9053.821203,11893.8492,1.68146366,4.005070648,9654.66354,13315.93081,1.775447529,4.228930398,9014.232521,11857.19968,1.670852759,3.97979659,8999.9471,11705.24382,1.651304271,3.933234137
21-08-2021 04:00,7808.783461,9090.015508,1.475280608,3.513964172,9905.729388,14015.80812,1.82391293,4.344369916,9048.50985,11913.28301,1.686152351,4.016238618,9647.930634,13335.27283,1.780171047,4.240181323,9013.527731,11887.00712,1.676227251,3.99259807,8997.913687,11731.24863,1.656360966,3.945278656
21-08-2021 05:00,7809.550294,9093.316713,1.475764709,3.515117251,9898.283953,13999.75104,1.82303887,4.342287997,9041.818594,11899.74162,1.685418471,4.014490594,9649.583271,13341.68243,1.780883827,4.241879091,9014.28083,11890.22403,1.676589127,3.993460019,8994.492705,11725.46934,1.656165009,3.944811906
21-08-2021 06:00,7804.671337,9069.817562,1.472083983,3.506350147,9919.674302,14030.65798,1.822796009,4.341709528,9046.533184,11893.43208,1.682979442,4.008681082,9648.206873,13318.1066,1.777143305,4.232969558,9013.681124,11871.32361,1.673259842,3.985530011,0,,,
21-08-2021 07:00,7799.699124,9059.599381,1.469444434,3.500063016,9891.399052,13958.73656,1.815894434,4.325270696,9039.184518,11876.05843,1.679732192,4.000946472,9636.590948,13288.67202,1.772990232,4.223077373,9014.026733,11871.11716,1.671207867,3.980642421,0,,,
21-08-2021 08:00,7808.793312,9108.632849,1.475838681,3.515293445,9879.570308,13974.77496,1.819923501,4.334867512,9027.510381,11886.99894,1.683253165,4.009333061,9641.046276,13342.21421,1.779470968,4.23851381,9013.453888,11907.64016,1.676474743,3.993187569,0,,,
21-08-2021 09:00,7794.077641,9051.634484,1.468822219,3.498580965,9897.401376,13979.33176,1.817233622,4.328460503,9030.406484,11861.37975,1.67871073,3.998513457,9634.239432,13288.90847,1.773009758,4.223123883,9014.355978,11876.97774,1.671552597,3.981463531,0,,,
21-08-2021 10:00,7785.432903,9043.370871,1.467540262,3.495527478,9908.969289,14020.72949,1.81911113,4.33293253,9028.579586,11869.54429,1.678566804,3.998170639,9641.313777,13318.88517,1.774212981,4.225989834,9012.047361,11884.25516,1.671419801,3.981147225,0,,,
21-08-2021 11:00,7767.220256,9025.108529,1.467990317,3.496599461,9916.239024,14071.92385,1.824739019,4.346337572,9027.50554,11894.74175,1.682460781,4.007445685,9650.734114,13373.01895,1.780044179,4.239879139,9013.274897,11915.15404,1.675713044,3.991373281,0,,,
21-08-2021 12:00,7787.155275,9064.360921,1.471691685,3.505415733,9907.140018,14046.16391,1.823907604,4.344357231,9030.340282,11897.08794,1.683339606,4.009538954,9636.337161,13335.09052,1.778390997,4.23594143,9018.357078,11923.61749,1.677061716,3.994585677,0,,,
21-08-2021 13:00,7799.844839,9110.899022,1.475353156,3.514136974,9892.899978,14036.94942,1.823236063,4.34275769,9024.505262,11906.69354,1.683929698,4.010944492,9617.791272,13315.47109,1.776990341,4.232605215,9016.921439,11943.37862,1.678370622,3.997703355,0,,,
21-08-2021 14:00,7793.232464,9088.96591,1.473041952,3.508631929,9888.542372,14015.11689,1.821184849,4.337871913,9019.322909,11884.44756,1.681711118,4.005660067,9632.353387,13340.20002,1.778073635,4.235185508,9014.467554,11927.76628,1.67669742,3.993717961,0,,,
21-08-2021 15:00,7805.678938,9103.009847,1.471314207,3.50451662,9864.672015,13932.98818,1.812365827,4.316865924,9006.146137,11835.29059,1.675065656,3.989831271,9650.917489,13362.78651,1.77615569,4.230617164,9013.408205,11905.92545,1.671928037,3.982357791,0,,,
21-08-2021 16:00,7797.481616,9114.98904,1.474184975,3.51135449,9866.453006,13982.93722,1.817990467,4.330263229,9002.938599,11865.92052,1.679341031,4.000014766,9645.362838,13392.47325,1.780363195,4.240639001,9007.033758,11929.59333,1.675736261,3.991428582,0,,,
21-08-2021 17:00,7811.820515,9150.766639,1.477881098,3.520158268,9886.092902,14038.43633,1.8225835,4.341203352,9000.686364,11866.4425,1.680281614,4.002255136,9651.498663,13414.47483,1.782792386,4.246425079,9007.137759,11935.51879,1.677001773,3.9944429,0,,,
21-08-2021 18:00,7803.020096,9102.366312,1.470784077,3.503253907,9868.247794,13947.9653,1.812704707,4.3176731,8998.36119,11821.99055,1.673342503,3.9857269,9675.732413,13428.95104,1.779852239,4.239421956,9007.181807,11896.74138,1.67057421,3.979133117,0,,,
21-08-2021 19:00,7802.442195,9107.208897,1.470316458,3.502140088,9840.008746,13886.21367,1.807732723,4.305830354,9001.677344,11837.35537,1.673561794,3.98624923,9679.508091,13445.39342,1.779947576,4.239649039,9008.665909,11907.07087,1.670353986,3.978608565,0,,,
21-08-2021 20:00,7809.429029,9143.28158,1.473387526,3.509455049,9845.573376,13928.70957,1.810738166,4.312989005,9004.834014,11870.44638,1.676065128,3.99221191,9666.334514,13441.61311,1.779900203,4.239536201,9011.476883,11939.43721,1.672923821,3.984729644,0,,,
21-08-2021 21:00,7809.507998,9157.095425,1.474360131,3.511771694,9843.041715,13940.33954,1.811322012,4.314379666,9004.753367,11887.35332,1.677179769,3.994866868,9665.379834,13457.5163,1.78080687,4.241695788,9011.643687,11956.62771,1.674006262,3.987307904,0,,,
21-08-2021 22:00,7801.263076,9143.075191,1.473615274,3.509997521,9847.003459,13955.75901,1.812758557,4.317801366,9010.312673,11906.27963,1.678935018,3.999047688,9670.981405,13476.98424,1.782520151,4.245776645,9010.097302,11958.28685,1.674512718,3.988514231,0,,,
21-08-2021 23:00,7778.89113,9101.400334,1.467696211,3.495898933,9840.322043,13943.48614,1.808711137,4.308160834,9017.530284,11929.57483,1.677594462,3.995854623,9676.456536,13495.76197,1.780618641,4.241247445,9009.122794,11962.35117,1.67191058,3.98231621,0,,,
22-08-2021 00:00,7792.49731,9138.043011,1.470496737,3.502569493,9847.825044,13970.8012,1.810317047,4.311985943,9012.790404,11926.71295,1.677228733,3.994983494,9687.290514,13531.58823,1.782915001,4.246717136,9012.098012,11977.27355,1.672773243,3.984370982,0,,,
22-08-2021 01:00,7794.501979,9133.84377,1.470463553,3.502490451,9875.134448,14027.23711,1.81440291,4.321718042,9022.980628,11940.93775,1.678592313,3.998231399,9684.345292,13514.09467,1.782281829,4.245208986,9015.210362,11974.39852,1.672935601,3.984757702,0,,,
22-08-2021 02:00,7794.242382,9166.192181,1.473454601,3.509614815,9858.221513,14031.84778,1.815207308,4.323634034,9033.561838,12007.3522,1.683814818,4.01067086,9663.490648,13509.24289,1.782554182,4.245857702,9017.329885,12020.81452,1.676709541,3.993746833,0,,,
22-08-2021 03:00,7798.979958,9167.909392,1.472290026,3.506840918,9861.21066,14024.15245,1.81313047,4.318687224,9029.477097,11985.30743,1.680745996,4.003361246,9666.286125,13502.1085,1.780490406,4.240942002,9018.140458,12009.74871,1.674410155,3.988269935,0,,,
22-08-2021 04:00,7795.866019,9189.08772,1.473558172,3.50986151,9855.362307,14046.99649,1.814135221,4.321080435,9026.615871,12013.03045,1.68226874,4.006988264,9659.076507,13521.96056,1.781347153,4.242982684,9018.466241,12044.21872,1.67629315,3.992755032,0,,,
22-08-2021 05:00,7807.085843,9233.623305,1.477618974,3.519533918,9844.980786,14049.70156,1.814993321,4.323124341,9026.20461,12037.07224,1.684565352,4.012458554,9664.002718,13561.16178,1.784493088,4.250475974,9016.83973,12065.41601,1.678366342,3.997693159,0,,,
22-08-2021 06:00,7817.339793,9250.424321,1.477686321,3.519694329,9846.388674,14042.31587,1.812920423,4.318186913,8750.270325,11380.66537,1.636890044,3.898900954,9656.868423,13533.91171,1.781217855,4.242674711,9016.588726,12056.63444,1.676367367,3.99293181,0,,,
22-08-2021 07:00,7837.160636,9270.058903,1.477527166,3.519315239,9877.538682,14082.76141,1.813383154,4.319289089,8747.917462,11346.00236,1.632502438,3.888450136,9663.157415,13514.77106,1.777958281,4.234910747,9016.298628,12024.7136,1.672226155,3.983067876,0,,,
22-08-2021 08:00,7843.516856,9308.382597,1.480772913,3.52704627,9868.975178,14095.43059,1.814533386,4.322028823,8747.093364,11372.2162,1.634563173,3.893358591,9677.297163,13582.13149,1.782603693,4.245975632,9014.801014,12050.78197,1.674241067,3.987867186,8477.563343,10695.1212,1.569580287,3.738576151
22-08-2021 09:00,7840.518879,9315.935154,1.479922498,3.525020669,9891.587185,14167.19258,1.81737792,4.328804206,8753.339869,11402.19644,1.635066805,3.89455819,9670.37732,13582.41646,1.780940731,4.242014631,9015.775455,12068.66401,1.673835225,3.986900512,8499.868446,10761.4935,1.572834175,3.74632657
22-08-2021 10:00,7852.820417,9351.841631,1.483360278,3.533209103,9917.693085,14244.40977,1.823110173,4.342457832,8756.426345,11419.68374,1.636988413,3.899135259,9674.451097,13604.41515,1.783118394,4.247201597,9016.502311,12081.5324,1.675451809,3.990751048,8484.51047,10736.23108,1.571742156,3.743725496
22-08-2021 11:00,7854.804774,9354.076111,1.482450312,3.53104166,9916.323925,14235.39911,1.821182928,4.337867337,8753.860485,11410.006,1.635041474,3.894497854,9678.570329,13609.34282,1.782134943,4.244859119,9018.21279,12081.73371,1.674274707,3.987947314,8484.207359,10732.59322,1.570339643,3.740384858
22-08-2021 12:00,7872.3141,9391.678231,1.485340564,3.537925937,9882.656428,14151.30653,1.815775016,4.324986256,8760.428139,11424.086,1.63600192,3.896785534,9662.611713,13568.55487,1.779371536,4.238276971,9018.437283,12080.74662,1.674146331,3.987641534,8494.792977,10755.57748,1.571893793,3.74408668
22-08-2021 13:00,7858.960033,9387.280062,1.484572422,3.536096303,9881.373626,14180.5998,1.817050175,4.32802355,8756.082047,11442.55781,1.636797022,3.898679386,9672.725484,13626.13541,1.782585415,4.245932095,9016.65443,12105.90736,1.675269627,3.990317109,8489.99571,10772.80869,1.572598862,3.745766081
22-08-2021 14:00,7869.170654,9410.988886,1.486622403,3.540979143,9870.966985,14156.91639,1.815838833,4.325138261,8763.339829,11461.06734,1.638378057,3.902445246,9681.266153,13649.44275,1.784435783,4.25033948,9014.301733,12102.34032,1.675278919,3.990339242,8476.201736,10742.44946,1.570633226,3.74108414
22-08-2021 15:00,7871.815062,9424.04164,1.485991023,3.539475262,9880.305603,14187.42748,1.815837838,4.325135891,8764.503579,11471.10554,1.637335789,3.899962672,9699.608145,13701.98185,1.78601841,4.254109132,9015.73445,12113.03882,1.67418591,3.987735809,8478.421486,10755.75411,1.569861725,3.739246505
22-08-2021 16:00,7879.68377,9476.297921,1.490503312,3.550223062,9873.244375,14217.69533,1.818360712,4.331145113,8781.81033,11552.58476,1.643561642,3.914792002,9698.235265,13745.62653,1.789345784,4.262034588,9014.872822,12153.19846,1.677456875,3.995526905,8466.156965,10766.49173,1.571144338,3.742301555
22-08-2021 17:00,7882.817986,9493.82672,1.491684217,3.553035854,9889.952114,14273.56749,1.821837485,4.339426423,8787.769681,11579.00585,1.645281327,3.918888114,9718.772639,13809.8447,1.793358633,4.271592774,9016.94443,12170.46884,1.678447667,3.997886867,8461.701641,10767.74528,1.571020241,3.74200597
22-08-2021 18:00,7858.889229,9429.235065,1.487097064,3.542109735,9876.588544,14225.71742,1.819231197,4.333218518,8789.642132,11570.15763,1.645037559,3.918307483,9717.759653,13792.72021,1.792676466,4.269967924,9013.61343,12149.22031,1.677485515,3.995595123,8462.283281,10756.76471,1.570587555,3.740975357
22-08-2021 19:00,7881.99496,9499.444682,1.490724249,3.550749312,9846.522718,14172.55557,1.813560619,4.319711794,8788.05758,11586.75655,1.644174485,3.916251732,9729.577001,13843.74356,1.793782004,4.2726012,9016.759805,12177.71962,1.677411861,3.995419686,8469.894435,10795.16062,1.571430694,3.742983627
