Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,THERMAL_EFF
15-06-2021 17.00,6651.53526,7557.626275,1.300825239,3.300074945,0.0,0.0,0.0,0.0,7626.330124,9858.578813,1.485979491,3.769794388,5908.404854,6043.092997,1.172519061,2.974573876,0.0,0.0,0.0,0.0,8864.445095,12891.95131,1.685658108,4.276360819,
15-06-2021 18.00,6655.035668,7582.361478,1.304358683,3.309038969,0.0,0.0,0.0,0.0,7613.268059,9849.453074,1.486850577,3.772004252,5903.239615,6046.059481,1.174079936,2.978533674,0.0,0.0,0.0,0.0,8875.393125,12948.36856,1.691090668,4.29014273,
15-06-2021 19.00,6648.966841,7565.816719,1.302801327,3.305088098,0.0,0.0,0.0,0.0,7597.910107,9808.987649,1.483650416,3.763885737,5900.418822,6037.880418,1.173182249,2.976256325,0.0,0.0,0.0,0.0,8892.158259,12985.75229,1.693280801,4.295698897,
15-06-2021 20.00,6687.395962,7661.156639,1.310705114,3.325139286,0.0,0.0,0.0,0.0,7589.910995,9802.964302,1.483087857,3.762458574,5897.341205,6040.615917,1.173378219,2.976753483,0.0,0.0,0.0,0.0,8898.426473,13018.42169,1.695318196,4.30086758,
15-06-2021 21.00,6696.516786,7681.285517,1.312422534,3.329496222,0.0,0.0,0.0,0.0,7598.777383,9824.578131,1.484816879,3.766844946,5891.062465,6028.03926,1.172283255,2.973975659,0.0,0.0,0.0,0.0,8913.205546,13056.19597,1.697851249,4.307293705,
15-06-2021 22.00,6677.70153,7616.670378,1.305736639,3.312534718,0.0,0.0,0.0,0.0,7600.315564,9799.221679,1.481464508,3.758340287,5887.724726,6002.71762,1.168742529,2.964993158,0.0,0.0,0.0,0.0,8909.432169,13008.33858,1.693104907,4.29525267,
15-06-2021 23.00,6656.382003,7594.008461,1.304524384,3.309459336,0.0,0.0,0.0,0.0,7594.72897,9815.117087,1.483342225,3.763103883,5887.262884,6021.539955,1.171141229,2.971078443,0.0,0.0,0.0,0.0,8906.657834,13039.93342,1.69601031,4.302623413,
16-06-2021 0.00,6663.689734,7604.816529,1.305869748,3.312872402,0.0,0.0,0.0,0.0,7591.30533,9801.990002,1.482939656,3.762082604,5888.417192,6019.645389,1.171378575,2.971680568,0.0,0.0,0.0,0.0,8902.835245,13022.94782,1.695422911,4.301133234,
16-06-2021 1.00,6687.123389,7640.735502,1.307167424,3.316164489,0.0,0.0,0.0,0.0,7590.171228,9779.192304,1.479351993,3.752981031,5892.041654,6015.138439,1.169413589,2.966695576,0.0,0.0,0.0,0.0,8912.812663,13021.44103,1.693211121,4.295522124,
16-06-2021 2.00,6690.868749,7659.430331,1.30939808,3.321823458,0.0,0.0,0.0,0.0,7589.67753,9791.223693,1.481075363,3.757353063,5894.13053,6027.713909,1.171184701,2.971188727,0.0,0.0,0.0,0.0,8917.301202,13050.04426,1.695871103,4.302270256,
16-06-2021 3.00,6685.086732,7644.965428,1.307987088,3.318243901,0.0,0.0,0.0,0.0,7586.503277,9781.552667,1.480137517,3.754973833,5893.06184,6024.201563,1.170656019,2.96984751,0.0,0.0,0.0,0.0,8901.58147,13006.46642,1.692753757,4.294361835,
16-06-2021 4.00,6673.913457,7625.561168,1.306231847,3.313791015,0.0,0.0,0.0,0.0,7605.087254,9831.430334,1.483741013,3.764115574,5883.359369,6008.29677,1.169005987,2.965661527,0.0,0.0,0.0,0.0,8915.957517,13050.55465,1.695508824,4.301351187,
16-06-2021 5.00,6668.634185,7604.820584,1.304799518,3.310157326,0.0,0.0,0.0,0.0,7616.702414,9848.219927,1.485317762,3.76811564,5884.463692,6002.941042,1.168782767,2.96509524,0.0,0.0,0.0,0.0,8904.470422,13007.97701,1.69321038,4.295520245,
16-06-2021 6.00,6646.721258,7562.905725,1.300796901,3.300003052,0.0,0.0,0.0,0.0,7621.381944,9866.439266,1.48613967,3.770200747,5880.966217,6001.19026,1.168138268,2.963460205,0.0,0.0,0.0,0.0,8903.596391,13014.29484,1.692993721,4.294970599,
16-06-2021 7.00,6634.920351,7538.544708,1.299078267,3.295643035,0.0,0.0,0.0,0.0,7616.800893,9858.092579,1.485888718,3.769564104,5886.055347,6012.755508,1.169525474,2.966979418,0.0,0.0,0.0,0.0,8889.680569,12981.56602,1.691276388,4.290613884,
16-06-2021 8.00,6627.019399,7517.17695,1.296623169,3.289414675,0.0,0.0,0.0,0.0,7620.694311,9861.33694,1.485353548,3.768206427,5886.689326,6011.021003,1.168787604,2.96510751,0.0,0.0,0.0,0.0,8892.362702,12980.84373,1.69040609,4.288406018,
16-06-2021 9.00,6606.507069,7471.863433,1.291831837,3.277259504,0.0,0.0,0.0,0.0,7630.852567,9883.260395,1.485838347,3.769436318,5878.650063,5994.476471,1.166327297,2.958865935,0.0,0.0,0.0,0.0,8908.357993,13018.69939,1.691602423,4.291441005,
16-06-2021 10.00,6599.83328,7461.68737,1.291761411,3.277080839,0.0,0.0,0.0,0.0,7625.631408,9876.995948,1.486189683,3.770327625,5872.623206,5985.629243,1.166185293,2.958505685,0.0,0.0,0.0,0.0,8898.394879,13001.67934,1.691396684,4.290919064,
16-06-2021 11.00,6575.908478,7404.770942,1.286524061,3.26379416,10000.0,15655.639,1.855575849,4.707426626,7614.756024,9844.677856,1.483223068,3.762801593,5875.173198,5986.88408,1.165896446,2.957772906,0.0,0.0,0.0,0.0,8898.801103,12994.18937,1.690340105,4.28823862,
16-06-2021 12.00,6556.944175,7380.173846,1.285982532,3.26242035,9994.081285,15675.81116,1.85888971,4.715833589,7629.620426,9902.016463,1.489198145,3.777959818,5877.168013,6004.365244,1.168907195,2.965410903,0.0,0.0,0.0,0.0,9089.795373,13510.09247,1.725175535,4.376612926,
16-06-2021 13.00,6550.736472,7367.263338,1.284148208,3.257766838,9995.627955,15678.94002,1.858064853,4.713741002,7630.109116,9903.480779,1.488491845,3.776168,5877.57748,6005.827832,1.168304228,2.963881229,0.0,0.0,0.0,0.0,9084.356083,13496.38544,1.72341628,4.372149856,
16-06-2021 14.00,6549.240819,7353.177434,1.283898363,3.257133005,10000.0,15674.02925,1.859069975,4.716290905,7630.292307,9891.811372,1.48871429,3.776732323,5876.690382,5994.328298,1.16806118,2.96326464,0.0,0.0,0.0,0.0,9081.182957,13472.27467,1.7231061,4.371362958,
16-06-2021 15.00,6526.544483,7312.079714,1.280274298,3.247939082,9998.682879,15685.02939,1.85956854,4.717555719,7635.387036,9913.683198,1.490190096,3.780476307,5879.392892,6006.65874,1.169027047,2.965714957,0.0,0.0,0.0,0.0,9082.465808,13488.70345,1.723962811,4.373536356,
16-06-2021 16.00,6525.075894,7307.88737,1.280619633,3.248815166,9988.272824,15659.3951,1.85919004,4.716595497,7636.934779,9917.073545,1.491282106,3.783246637,5882.430875,6011.727378,1.170174137,2.968625017,0.0,0.0,0.0,0.0,9076.8837,13474.46953,1.72401418,4.373666675,
16-06-2021 17.00,6542.767153,7341.225249,1.282810738,3.254373798,9994.106663,15662.06617,1.858373475,4.714523946,7634.36219,9903.558204,1.48958445,3.77893984,5874.856141,5992.037789,1.16774833,2.962470968,0.0,0.0,0.0,0.0,9078.608956,13467.99266,1.722624056,4.370140056,
16-06-2021 18.00,6537.930173,7354.420793,1.283500606,3.256123929,9989.349621,15690.54439,1.859475255,4.717319061,7629.648283,9921.392437,1.49043575,3.781099509,5875.899972,6014.555451,1.169498229,2.966910302,0.0,0.0,0.0,0.0,9069.56545,13483.29442,1.723078207,4.371292197,
16-06-2021 19.00,6561.140372,7386.152782,1.285615233,3.261488546,9980.805359,15632.99256,1.855365987,4.706894225,7635.849773,9912.344274,1.489111447,3.777739875,5872.085559,5990.959321,1.166779588,2.960013357,0.0,0.0,0.0,0.0,9068.744675,13449.10912,1.720113416,4.363770792,
16-06-2021 20.00,6570.610046,7406.325131,1.287524804,3.266332953,9984.20105,15641.77304,1.85613329,4.708840802,7604.835228,9838.577457,1.483834151,3.764351856,5869.441915,5985.221953,1.166446552,2.959168475,0.0,0.0,0.0,0.0,9067.415957,13445.11681,1.720070448,4.363661787,
16-06-2021 21.00,6583.498835,7451.100492,1.292619126,3.279256783,9989.366393,15689.34094,1.860729922,4.720502038,7607.440314,9865.942689,1.487271359,3.773071738,5873.118572,6006.21931,1.16961089,2.967196111,0.0,0.0,0.0,0.0,9058.140667,13450.46351,1.722000782,4.368558869,
16-06-2021 22.00,6566.100328,7420.271688,1.289332538,3.270919009,9997.699824,15721.13693,1.861580618,4.722660176,7608.424995,9875.531365,1.487192224,3.77287098,5870.357588,6006.723952,1.168976292,2.965586196,0.0,0.0,0.0,0.0,9061.767566,13469.73378,1.722320066,4.369368862,
16-06-2021 23.00,6541.033156,7356.636058,1.282546533,3.253703533,9996.507729,15696.44337,1.858176026,4.714023037,7606.009559,9857.400108,1.484298399,3.765529611,5873.991161,6006.947484,1.167680077,2.962297816,0.0,0.0,0.0,0.0,9063.801861,13457.53858,1.719743839,4.362833209,
17-06-2021 0.00,6560.028599,7401.690509,1.287525275,3.266334147,9987.837107,15683.34977,1.85895895,4.716009245,7595.767086,9838.289328,1.484170468,3.765205062,5866.653759,5994.130963,1.167512603,2.96187295,0.0,0.0,0.0,0.0,9060.436149,13456.59737,1.721244956,4.366641407,
17-06-2021 1.00,6580.361889,7443.247484,1.288574117,3.268994964,9992.05694,15680.50339,1.855310997,4.70675472,7609.305468,9864.338892,1.483345809,3.763112976,5862.645835,5984.724835,1.16441051,2.954003222,0.0,0.0,0.0,0.0,9044.252099,13406.26995,1.714913403,4.350578835,
17-06-2021 2.00,6547.31902,7369.114158,1.28454376,3.258770316,9986.95689,15671.27109,1.857857714,4.713215509,7602.345415,9847.803656,1.484570794,3.766220652,5857.059296,5970.838298,1.165134204,2.955839168,0.0,0.0,0.0,0.0,9074.355254,13484.01799,1.722712395,4.370364166,
17-06-2021 3.00,6542.981601,7373.036325,1.284699145,3.259164514,9982.042152,15682.05793,1.858351655,4.714468591,7610.380681,9883.380383,1.487037709,3.77247899,5860.797372,5989.951033,1.166776901,2.96000654,0.0,0.0,0.0,0.0,9064.739308,13481.28494,1.722381461,4.369524615,
17-06-2021 4.00,6534.404376,7337.153599,1.280394942,3.248245144,9979.368411,15638.96976,1.853964808,4.703339562,7628.274812,9902.494404,1.487015075,3.772421569,5866.792442,5988.269075,1.165468143,2.95668634,0.0,0.0,0.0,0.0,9064.225125,13448.38394,1.718549092,4.359802245,
17-06-2021 5.00,6542.925095,7346.994943,1.280340066,3.24810593,9981.956055,15627.35958,1.852059507,4.698505986,7613.795003,9856.871978,1.482650616,3.761349336,5866.410962,5980.441427,1.163909278,2.952731642,0.0,0.0,0.0,0.0,9063.994383,13431.80338,1.716286229,4.354061568,
17-06-2021 6.00,6550.826805,7393.918586,1.286910399,3.264774265,9978.681413,15682.06516,1.858985606,4.716076867,7614.441631,9897.691501,1.488604705,3.776454314,5864.651533,6000.776628,1.168192003,2.963596526,0.0,0.0,0.0,0.0,9058.550368,13471.79298,1.722272095,4.369247165,
17-06-2021 7.00,6545.467719,7358.908395,1.281835437,3.251899548,9985.672076,15651.1172,1.85423615,4.70402793,7626.851208,9896.035306,1.486055395,3.769986949,5861.70469,5975.986747,1.163961642,2.952864486,0.0,0.0,0.0,0.0,9042.543305,13389.3059,1.714330493,4.349100044,
17-06-2021 8.00,6551.091197,7391.743037,1.284131489,3.257724422,9986.354303,15688.21094,1.855807379,4.708013997,7625.90029,9918.793259,1.487239947,3.772992049,5860.600533,5991.305291,1.164973459,2.955431372,0.0,0.0,0.0,0.0,9052.758779,13448.36085,1.717464116,4.35704976,
17-06-2021 9.00,6542.424433,7384.801446,1.28502571,3.259992979,9994.698268,15737.71723,1.860892643,4.720914847,7625.460461,9934.602297,1.490147403,3.780368001,5859.664969,5999.164022,1.167095478,2.960814741,0.0,0.0,0.0,0.0,9037.061102,13430.97522,1.718382552,4.359379749,
17-06-2021 10.00,6533.528271,7356.399348,1.282025722,3.252382284,9988.634341,15703.82805,1.8581228,4.713888007,7637.917608,9952.300917,1.49078263,3.781979512,5865.740007,6004.456918,1.167067699,2.96074427,0.0,0.0,0.0,0.0,9028.160758,13392.4911,1.715167417,4.351223245,
17-06-2021 11.00,6541.463299,7384.85756,1.283636852,3.256469575,9993.692661,15734.01777,1.858726231,4.715418856,7619.543601,9921.316417,1.487542217,3.77375888,5870.801207,6024.898652,1.168306988,2.963888233,0.0,0.0,0.0,0.0,9046.285612,13455.72359,1.718157627,4.358809133,
17-06-2021 12.00,6553.276253,7414.700473,1.286396354,3.263470179,9990.54262,15734.68271,1.859165769,4.716533926,7626.569985,9943.104329,1.489413388,3.778505871,5867.918697,6022.160529,1.168200993,2.963619333,0.0,0.0,0.0,0.0,9030.346814,13421.69964,1.716299312,4.354094758,
17-06-2021 13.00,6558.986053,7414.776568,1.28607869,3.262664293,9985.814158,15699.76662,1.856780262,4.71048211,7656.039958,9997.908292,1.493164917,3.788023159,5870.667541,6017.624278,1.167507502,2.961860008,0.0,0.0,0.0,0.0,9034.975109,13413.62211,1.715466155,4.351981116,
17-06-2021 14.00,6579.279905,7452.745161,1.289553644,3.271479934,9977.526715,15668.05923,1.855317798,4.706771973,7646.452866,9967.708542,1.491265377,3.783204199,5867.968288,6006.549379,1.166722319,2.95986807,0.0,0.0,0.0,0.0,9041.499092,13421.14226,1.716272724,4.354027307,
17-06-2021 15.00,6571.648136,7444.58298,1.289261089,3.270737749,9983.337744,15699.28264,1.857589371,4.712534748,7646.561738,9979.570999,1.492621392,3.786644284,5868.384938,6014.571644,1.167794522,2.962588151,0.0,0.0,0.0,0.0,9033.07716,13414.7559,1.716371429,4.354277713,
17-06-2021 16.00,6550.33204,7411.367774,1.285175116,3.260372009,9984.654011,15722.0881,1.857218983,4.711595106,7638.760538,9975.986611,1.490959938,3.782429328,5860.137598,6009.550699,1.166203273,2.958551299,0.0,0.0,0.0,0.0,9041.814509,13456.08486,1.717368883,4.356808162,
17-06-2021 17.00,6565.042726,7430.310486,1.287278291,3.265707573,9969.559742,15660.15628,1.854312142,4.704220716,7636.271166,9954.086236,1.489835032,3.779575543,5859.161392,5995.707728,1.165346188,2.956376952,0.0,0.0,0.0,0.0,9043.917076,13440.71687,1.717018854,4.35592017,
17-06-2021 18.00,6571.47698,7456.99846,1.290949408,3.27502086,9964.534737,15674.67402,1.857234607,4.711634742,7643.958822,9989.44889,1.494057764,3.790288228,5859.589595,6006.553654,1.167676235,2.962288069,0.0,0.0,0.0,0.0,8906.853279,13113.5544,1.698009495,4.307695161,
17-06-2021 19.00,6563.523245,7431.6566,1.285390878,3.260919378,9970.810182,15663.75169,1.851712379,4.697625355,7647.986918,9984.656198,1.489761666,3.77938942,5860.456046,6003.079806,1.164239845,2.95357026,0.0,0.0,0.0,0.0,8916.548357,13118.77105,1.693915031,4.29730788,
17-06-2021 20.00,6582.641247,7477.718829,1.290647489,3.274254921,9967.805373,15668.35513,1.853901732,4.703179544,7642.934586,9979.489793,1.490849511,3.782149183,5854.93627,5995.070098,1.164753988,2.954874594,0.0,0.0,0.0,0.0,8917.794586,13131.61207,1.696492809,4.303847467,
17-06-2021 21.00,6589.952417,7494.926678,1.291475773,3.2763562,9961.328056,15650.72596,1.851996353,4.69834577,7660.422155,10021.78795,1.493286587,3.788331822,5859.675665,6006.110457,1.165224618,2.95606854,0.0,0.0,0.0,0.0,8898.716286,13083.41779,1.692635926,4.294062908,
17-06-2021 22.00,6570.608918,7461.90705,1.290857091,3.274786661,9959.579906,15670.10453,1.856112829,4.708788896,7670.967691,10060.55003,1.498490466,3.801533589,5859.485051,6012.502693,1.167708599,2.962370174,0.0,0.0,0.0,0.0,8900.023414,13105.50327,1.696806328,4.304642836,
17-06-2021 23.00,6560.079879,7434.63802,1.286250724,3.263100728,9969.324795,15679.47102,1.853405923,4.701921722,7672.015303,10054.85931,1.495500184,3.793947517,5855.994543,6002.947268,1.164744359,2.954850168,0.0,0.0,0.0,0.0,8897.490914,13087.68564,1.692649596,4.294097587,
18-06-2021 0.00,6554.52458,7426.865689,1.287129857,3.265331008,9974.778161,15707.69868,1.857223699,4.71160707,7675.921698,10071.52685,1.498427261,3.801373245,5856.214695,6006.434908,1.166433823,2.959136182,0.0,0.0,0.0,0.0,8895.896161,13093.05755,1.694865085,4.299718081,
18-06-2021 1.00,6525.526322,7363.200895,1.281020125,3.249831176,9962.723507,15672.22303,1.854067939,4.703601194,7674.830283,10067.58402,1.497336396,3.798605819,5852.655154,5999.027456,1.165088504,2.955723231,0.0,0.0,0.0,0.0,8914.872668,13139.3411,1.69686154,4.304782905,
18-06-2021 2.00,6518.87635,7351.266432,1.279871603,3.24691748,9959.740957,15668.50179,1.853657697,4.702560449,7692.160632,10111.98772,1.500430462,3.806455183,5751.413854,5794.482953,1.145782017,2.906744436,0.0,0.0,0.0,0.0,8915.223139,13144.36059,1.697017559,4.305178711,
18-06-2021 3.00,6513.843015,7339.239506,1.279371071,3.245647676,9966.81592,15687.10528,1.855526592,4.707301665,7683.46165,10090.19575,1.499376827,3.803782207,5749.476814,5789.4663,1.145730937,2.90661485,0.0,0.0,0.0,0.0,8925.171674,13168.78761,1.699260247,4.310868206,
18-06-2021 4.00,6512.066354,7336.854757,1.279981577,3.247196475,9971.529147,15705.47337,1.857792639,4.713050419,7686.513108,10100.5019,1.501135888,3.808244783,5744.348695,5780.168327,1.145651948,2.906414462,0.0,0.0,0.0,0.0,8913.494821,13143.32469,1.698717765,4.309491979,
18-06-2021 5.00,6501.552218,7306.425102,1.27561128,3.236109429,9963.813019,15664.19285,1.852788275,4.700354805,7673.288194,10056.85784,1.495834763,3.794796313,5753.56376,5793.286054,1.145262463,2.905426374,0.0,0.0,0.0,0.0,8916.591477,13134.96309,1.695815169,4.302128357,
18-06-2021 6.00,6537.149809,7392.439422,1.282857077,3.254491357,9964.724444,15681.77224,1.85377474,4.702857375,7691.521031,10111.03084,1.499837132,3.804949958,5757.058935,5807.499544,1.14661776,2.908864638,0.0,0.0,0.0,0.0,8924.434593,13168.92858,1.697963426,4.307578289,
18-06-2021 7.00,6525.875039,7345.927771,1.27809839,3.242419,9960.351708,15627.82058,1.849422399,4.691815885,7702.096611,10107.97934,1.498699086,3.802062839,5757.877778,5791.461603,1.144400742,2.903240267,0.0,0.0,0.0,0.0,8922.812536,13128.18597,1.694295186,4.298272297,
18-06-2021 8.00,6552.578402,7412.959539,1.283555494,3.256263176,9958.563319,15638.89185,1.849886517,4.692993309,7711.124556,10140.77748,1.500973058,3.8078317,5749.985571,5783.222374,1.143517637,2.90099991,0.0,0.0,0.0,0.0,8938.323159,13182.64656,1.697679399,4.306857739,
18-06-2021 9.00,6540.122503,7412.572005,1.285491127,3.261173701,9960.825271,15700.3508,1.856340283,4.709365925,7695.965047,10141.03439,1.503312686,3.813767121,5747.646344,5799.752656,1.146913696,2.909615403,0.0,0.0,0.0,0.0,8933.802387,13218.24011,1.70254366,4.319197925,
18-06-2021 10.00,6535.717706,7390.299875,1.281377635,3.250738146,9962.297192,15673.89146,1.85166388,4.697502317,7701.102396,10134.21355,1.500146742,3.80573541,5748.535068,5792.420918,1.14420286,2.902738259,0.0,0.0,0.0,0.0,8922.537687,13164.64155,1.696175655,4.303042877,
18-06-2021 11.00,6548.310632,7402.551798,1.283173336,3.255293677,9961.662494,15647.9019,1.851181119,4.696277595,7703.751304,10122.8691,1.500187975,3.805840015,5744.988784,5772.519272,1.143034307,2.899773746,0.0,0.0,0.0,0.0,8807.300613,12849.67856,1.676930159,4.25421881,
18-06-2021 12.00,6529.219611,7355.533847,1.278921334,3.244506735,9965.279936,15645.87231,1.850636659,4.69489635,7697.350867,10099.92537,1.498141521,3.800648346,5739.257848,5756.224354,1.141221904,2.895175844,0.0,0.0,0.0,0.0,8801.425508,12825.42345,1.674992356,4.249302779,
18-06-2021 13.00,6555.322804,7437.406564,1.287592528,3.266504763,9962.177429,15688.37729,1.855604087,4.707498263,7699.074674,10137.70567,1.502995685,3.812962918,5738.115551,5773.577249,1.144501121,2.90349492,0.0,0.0,0.0,0.0,8808.647645,12885.87567,1.681144205,4.26490946,
18-06-2021 14.00,6532.583958,7404.789454,1.284240653,3.258001362,9976.395147,15754.76514,1.85866204,4.71525601,7697.451244,10154.40267,1.503446936,3.814107701,5744.165102,5800.173558,1.146461122,2.908467262,0.0,0.0,0.0,0.0,8801.628601,12893.85059,1.680934237,4.26437679,
18-06-2021 15.00,6528.546991,7398.528591,1.283803235,3.256891674,9982.88805,15775.97841,1.859936128,4.718488256,7682.637883,10121.92605,1.501068412,3.808073603,5750.082018,5813.909868,1.147805082,2.911876767,0.0,0.0,0.0,0.0,8999.983606,13404.73176,1.713677632,4.347443795,
18-06-2021 16.00,6498.879138,7313.403159,1.276979268,3.23957989,9982.645011,15739.51072,1.858338595,4.71443546,7698.856629,10135.08386,1.50240223,3.811457379,5750.358217,5797.093929,1.146508553,2.90858759,0.0,0.0,0.0,0.0,9009.59271,13395.67471,1.71344367,4.346850256,
18-06-2021 17.00,6499.315139,7318.63365,1.277146022,3.24000293,9983.273572,15747.0268,1.858284688,4.714298702,7692.862674,10125.54256,1.501357845,3.808807868,5750.738012,5801.497142,1.146658273,2.908967417,0.0,0.0,0.0,0.0,9011.283148,13406.76038,1.713841978,4.347860727,
18-06-2021 18.00,6498.113521,7316.914315,1.277117804,3.239931343,9989.271138,15764.51891,1.859459742,4.717279708,7699.119227,10141.88916,1.502680072,3.812162236,5747.606243,5795.789688,1.146228868,2.907878055,0.0,0.0,0.0,0.0,9031.563762,13460.52663,1.717334167,4.356720092,
18-06-2021 19.00,6515.423254,7333.669323,1.276098084,3.237344408,9979.556743,15690.7351,1.85162654,4.697407588,7691.788672,10094.17958,1.49638835,3.796200712,5746.257381,5776.483727,1.142145304,2.897518426,0.0,0.0,0.0,0.0,9027.408157,13409.92831,1.710910596,4.340424077,
18-06-2021 20.00,6510.639506,7340.758533,1.278726063,3.244011351,9981.995698,15736.18774,1.857196485,4.711538032,7700.925114,10140.45617,1.502107342,3.810709273,5750.3946,5798.236956,1.146036878,2.907390994,0.0,0.0,0.0,0.0,9027.288078,13442.62156,1.71564368,4.35243148,
18-06-2021 21.00,6372.881367,7049.70365,1.253551822,3.180146597,9982.72028,15749.87277,1.857535953,4.712399229,7696.860819,10138.80428,1.501486486,3.809134219,5747.76678,5798.65451,1.145705805,2.906551093,0.0,0.0,0.0,0.0,9018.905628,13432.25343,1.714534309,4.349617108,
18-06-2021 22.00,6388.761959,7083.373075,1.257654099,3.190553701,9988.835669,15769.93193,1.860500245,4.719919369,7681.815961,10103.96357,1.500410763,3.806405208,5747.906309,5797.899283,1.146744636,2.909186513,0.0,0.0,0.0,0.0,9022.636205,13443.31671,1.716862341,4.355523113,
18-06-2021 23.00,6400.407088,7107.034627,1.25952391,3.195297239,9999.035689,15793.52051,1.861704336,4.722974039,7685.211393,10109.74196,1.500657777,3.807031858,5747.519295,5796.119705,1.146430235,2.908388904,0.0,0.0,0.0,0.0,9025.02583,13446.45775,1.716912804,4.355651132,
19-06-2021 0.00,6424.761791,7143.499512,1.262169545,3.202008976,10000.0,15765.64008,1.859483457,4.717339871,7683.729965,10085.20433,1.498357959,3.80119743,5741.942275,5771.84063,1.143743638,2.901573254,0.0,0.0,0.0,0.0,9010.760595,13382.95177,1.712335062,4.344037819,
19-06-2021 1.00,6430.54925,7168.874337,1.263710837,3.205919091,10000.0,15787.2268,1.859838785,4.718241305,7693.685702,10124.97787,1.500568944,3.806806498,5745.456057,5790.181004,1.144963221,2.904667225,0.0,0.0,0.0,0.0,9032.508778,13459.31969,1.7163929,4.354332184,
19-06-2021 2.00,6413.615418,7111.725176,1.257745212,3.190784845,9997.193288,15738.13778,1.855515731,4.707274112,7690.275648,10089.21011,1.496746732,3.797109894,5752.753984,5787.946151,1.143736694,2.901555637,0.0,0.0,0.0,0.0,8975.761652,13277.32234,1.703504062,4.321634377,
19-06-2021 3.00,6433.590036,7161.454265,1.2630068,3.204133014,10000.0,15762.48771,1.858548382,4.71496767,7681.876422,10079.27041,1.497233193,3.798344002,5748.829539,5784.923192,1.144388491,2.903209187,0.0,0.0,0.0,0.0,8977.398651,13294.77031,1.705987143,4.327933726,
19-06-2021 4.00,6422.28994,7135.439389,1.260818025,3.198580291,9996.167817,15749.15014,1.857750666,4.712943938,7678.499916,10069.31435,1.496597808,3.796732088,5741.794178,5769.256294,1.142980674,2.899637683,0.0,0.0,0.0,0.0,8976.065976,13289.2001,1.705826298,4.327525677,
19-06-2021 5.00,6425.578316,7141.982569,1.260969808,3.198965352,9990.8918,15733.07718,1.856318407,4.709310426,7690.532974,10096.91708,1.4981979,3.800791377,5738.090492,5761.309235,1.141867338,2.896813253,0.0,0.0,0.0,0.0,8982.724586,13304.4684,1.706302122,4.328732798,
19-06-2021 6.00,6448.364469,7189.301958,1.265417021,3.210247524,9981.723647,15706.26583,1.855354909,4.706866122,7694.476665,10103.6714,1.49911941,3.803129163,5734.834548,5752.927571,1.14145215,2.895759958,0.0,0.0,0.0,0.0,8976.121879,13284.81226,1.705555274,4.326838114,
19-06-2021 7.00,6456.265667,7206.451865,1.265376262,3.210144124,9975.490311,15683.7821,1.851841495,4.69795291,7688.101922,10086.36076,1.496163174,3.795629461,5736.966693,5758.103358,1.140652554,2.893731457,0.0,0.0,0.0,0.0,8987.333732,13309.75196,1.70509547,4.325671634,
19-06-2021 8.00,6472.771525,7248.32448,1.270523542,3.223202302,9974.71684,15699.01025,1.854905351,4.705725633,7704.196605,10134.67172,1.501507388,3.809187246,5733.341075,5754.984977,1.14170796,2.896408924,0.0,0.0,0.0,0.0,8980.987159,13306.57877,1.706935926,4.330340703,
19-06-2021 9.00,6446.840624,7204.859451,1.26699636,3.214254163,9986.183302,15752.09135,1.858189973,4.714058419,7720.399598,10189.35244,1.505685049,3.819785589,5735.287526,5769.118971,1.143142101,2.900047209,0.0,0.0,0.0,0.0,8974.890595,13311.62998,1.707453401,4.331653489,
19-06-2021 10.00,6448.197505,7182.439633,1.26389412,3.206384065,9980.647387,15686.09335,1.852613591,4.699911647,7744.819929,10213.17048,1.5059806,3.820535376,5737.414643,5752.838749,1.140571174,2.893525003,0.0,0.0,0.0,0.0,8977.912965,13274.87212,1.703572237,4.32180733,
19-06-2021 11.00,6432.612255,7159.706302,1.264500689,3.207922875,9984.762211,15726.57601,1.858562655,4.71500388,7723.280574,10179.42008,1.506472589,3.821783506,5741.18027,5768.438948,1.144329599,2.903059783,0.0,0.0,0.0,0.0,8975.651525,13292.53694,1.708085883,4.333258039,
19-06-2021 12.00,6407.668803,7099.394457,1.257686517,3.190635943,9998.742371,15744.71956,1.857173667,4.711480144,7731.515577,10187.96197,1.505078356,3.818246466,5749.873242,5780.939748,1.14388427,2.901930023,0.0,0.0,0.0,0.0,8975.019385,13275.98664,1.704745729,4.324784371,
19-06-2021 13.00,6403.136704,7104.899057,1.259368722,3.194903541,10000.0,15781.1895,1.860963653,4.721094994,7730.514067,10207.21102,1.50791978,3.825454899,5741.582475,5776.792848,1.144576192,2.903685366,0.0,0.0,0.0,0.0,8976.264163,13307.15779,1.708321442,4.333855631,
19-06-2021 14.00,6415.317846,7128.267884,1.262586862,3.203067669,9992.056687,15760.32936,1.861533301,4.722540137,7744.459422,10237.84557,1.511524327,3.834599306,5742.233174,5775.041822,1.145498064,2.906024072,0.0,0.0,0.0,0.0,8975.221116,13302.28121,1.70969139,4.337331064,
