Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_2.1,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4
07-07-2021 4.00,9631.234978,13575.52197,1.730322138,4.608266156,5370.996747,4506.694987,1.01532137,2.704046261,0.0,0.0,0.0,0.0,6366.886916,6328.278749,1.195764563,3.184610106
07-07-2021 5.00,9613.80736,13523.58284,1.726246489,4.597411718,5381.026656,4521.395635,1.016413881,2.706955881,0.0,0.0,0.0,0.0,6372.203185,6334.504577,1.195777518,3.184644609
07-07-2021 6.00,9615.397254,13520.38419,1.726468621,4.598003309,5348.920897,4461.045375,1.010220757,2.690462096,0.0,0.0,0.0,0.0,6370.990586,6327.676909,1.195492784,3.183886293
07-07-2021 7.00,9594.106494,13450.54187,1.720749015,4.582770616,5351.293918,4459.186825,1.009151647,2.687614798,0.0,0.0,0.0,0.0,6365.254104,6307.349364,1.192650992,3.176317913
07-07-2021 8.00,9589.978911,13426.84968,1.718170085,4.575902303,5358.219752,4467.097964,1.009289544,2.68798205,0.0,0.0,0.0,0.0,6369.159139,6308.944009,1.192014438,3.174622616
07-07-2021 9.00,9601.816285,13485.2188,1.723374273,4.589762312,5334.081907,4434.987548,1.006822886,2.681412743,0.0,0.0,0.0,0.0,6371.992143,6328.73368,1.194921847,3.182365748
07-07-2021 10.00,9607.380518,13464.85763,1.722443315,4.587282945,5343.064275,4436.532225,1.00722994,2.682496826,0.0,0.0,0.0,0.0,6372.847743,6311.788439,1.193664824,3.179017993
07-07-2021 11.00,9599.204511,13437.04113,1.720294168,4.581559248,5306.476831,4369.748342,0.999783579,2.662665368,0.0,0.0,0.0,0.0,6375.629153,6313.36615,1.193500256,3.178579708
07-07-2021 12.00,9599.167985,13476.16566,1.72487075,4.593747792,5280.954831,4338.651528,0.997718756,2.657166244,0.0,0.0,0.0,0.0,6376.942628,6335.010286,1.196988453,3.187869619
07-07-2021 13.00,9587.913433,13433.72223,1.722788198,4.588201451,5263.271412,4301.063218,0.994051326,2.647398992,0.0,0.0,0.0,0.0,6374.317595,6320.721013,1.19616622,3.185679814
07-07-2021 14.00,9594.385828,13415.17852,1.719870625,4.580431249,5248.228763,4263.277288,0.988847544,2.633540063,0.0,0.0,0.0,0.0,6369.787376,6295.436599,1.19261774,3.176229355
07-07-2021 15.00,9590.490437,13430.10082,1.723412167,4.589863234,5268.192055,4304.148756,0.994873469,2.649588558,0.0,0.0,0.0,0.0,6365.218024,6296.42215,1.194562552,3.181408859
07-07-2021 16.00,9594.382063,13421.00297,1.723762405,4.590796003,5244.901968,4255.48967,0.990124728,2.636941511,0.0,0.0,0.0,0.0,6367.23918,6289.350461,1.194520348,3.181296459
07-07-2021 17.00,9614.52661,13418.45142,1.7218555,4.585717453,5231.839618,4215.047437,0.984584725,2.622187144,0.0,0.0,0.0,0.0,6367.83971,6265.132875,1.191014335,3.171959101
07-07-2021 18.00,9633.258528,13481.66562,1.725538081,4.595525057,5246.075429,4247.217293,0.987959275,2.631174388,0.0,0.0,0.0,0.0,6358.160214,6256.898993,1.190108907,3.169547727
07-07-2021 19.00,9640.489806,13487.7215,1.727114958,4.599724662,5255.660298,4257.686869,0.9897885,2.636046055,0.0,0.0,0.0,0.0,6356.311562,6245.836513,1.189944779,3.169110614
07-07-2021 20.00,9637.222973,13475.00589,1.728915196,4.604519129,5262.77064,4264.927766,0.99214964,2.642334343,0.0,0.0,0.0,0.0,6361.751548,6251.103783,1.192266438,3.175293753
07-07-2021 21.00,9650.542713,13521.51244,1.731767705,4.61211605,5267.551468,4279.193664,0.993686393,2.646427087,0.0,0.0,0.0,0.0,6367.954019,6271.559592,1.194127294,3.180249664
07-07-2021 22.00,9640.987629,13454.68149,1.725488692,4.595393522,5267.124315,4263.315911,0.990669274,2.638391769,0.0,0.0,0.0,0.0,6368.889592,6252.327024,1.190961559,3.171818545
07-07-2021 23.00,9615.64976,13420.97925,1.727656443,4.601166766,5246.896072,4234.206362,0.990067279,2.636788513,0.0,0.0,0.0,0.0,6368.515473,6261.572427,1.194883394,3.182263339
08-07-2021 0.00,9605.144576,13352.06906,1.719722803,4.580037565,5277.861097,4274.421826,0.992354688,2.642880434,0.0,0.0,0.0,0.0,6370.366201,6245.565071,1.190881884,3.17160635
08-07-2021 1.00,9601.369547,13362.74408,1.723702361,4.590636091,5264.412791,4255.098682,0.99226772,2.642648818,0.0,0.0,0.0,0.0,6372.842625,6257.360483,1.194306128,3.18072594
08-07-2021 2.00,9596.179987,13332.85138,1.721076521,4.583642842,5256.682883,4235.781968,0.989733811,2.635900406,0.0,0.0,0.0,0.0,6086.516722,5697.376314,1.141311877,3.03958944
08-07-2021 3.00,9590.551746,13334.96454,1.724299709,4.592226972,5257.427049,4239.613451,0.992058489,2.642091584,0.0,0.0,0.0,0.0,6089.187555,5706.50817,1.144290004,3.047520911
08-07-2021 4.00,9587.412259,13298.24321,1.719832072,4.580328573,5274.936957,4260.845427,0.993114543,2.644904113,0.0,0.0,0.0,0.0,6091.228733,5698.365444,1.142087714,3.041655681
08-07-2021 5.00,9592.36085,13314.9332,1.723014955,4.588805361,5243.400359,4206.076061,0.988431937,2.632433201,0.0,0.0,0.0,0.0,6091.447751,5698.799264,1.143636286,3.045779901
08-07-2021 6.00,9587.312506,13308.3803,1.723803231,4.59090473,5250.521423,4218.602522,0.990456682,2.637825587,0.0,0.0,0.0,0.0,6090.223757,5697.783636,1.14432036,3.047601755
08-07-2021 7.00,9592.212382,13275.98638,1.720526843,4.582178918,5241.483566,4187.146863,0.986274524,2.626687488,0.0,0.0,0.0,0.0,6090.707764,5677.489202,1.141556647,3.040241321
08-07-2021 8.00,9597.684176,13256.96006,1.719786732,4.580207824,5249.755627,4188.172893,0.986691162,2.627797097,0.0,0.0,0.0,0.0,6092.181859,5663.905922,1.140667008,3.037871998
08-07-2021 9.00,9598.716211,13283.95544,1.723146872,4.589156687,5252.941691,4201.388741,0.989121186,2.634268837,0.0,0.0,0.0,0.0,6096.910351,5683.372049,1.14364099,3.045792429
08-07-2021 10.00,9620.693967,13331.93158,1.72774392,4.601399738,5253.976285,4199.489262,0.989782273,2.636029471,0.0,0.0,0.0,0.0,6096.746748,5678.667862,1.144160934,3.047177166
08-07-2021 11.00,9600.060085,13271.87841,1.722418537,4.587216956,5279.576658,4240.967374,0.993469627,2.645849785,0.0,0.0,0.0,0.0,6097.620957,5676.805121,1.142995275,3.044072736
08-07-2021 12.00,9580.843193,13211.45483,1.718836472,4.57767705,5251.081371,4186.188892,0.987667724,2.630397917,0.0,0.0,0.0,0.0,6094.399857,5663.171719,1.141930218,3.041236229
08-07-2021 13.00,9575.510325,13204.94623,1.721487296,4.584736836,5246.250828,4176.612789,0.988490229,2.632588445,0.0,0.0,0.0,0.0,6093.235374,5660.636805,1.143885556,3.046443769
08-07-2021 14.00,9582.018804,13198.47886,1.720801551,4.582910532,5256.931012,4186.437573,0.989399195,2.635009242,0.0,0.0,0.0,0.0,6099.987394,5662.6945,1.143895729,3.046470861
08-07-2021 15.00,9592.712477,13195.6864,1.719420617,4.57923277,5272.211754,4202.5279,0.990440706,2.637783038,0.0,0.0,0.0,0.0,6099.228181,5648.268678,1.141666738,3.040534519
08-07-2021 16.00,9592.020048,13200.2389,1.720541479,4.582217897,5285.383016,4226.353582,0.993553829,2.646074037,0.0,0.0,0.0,0.0,6095.875043,5644.159164,1.141859854,3.041048835
08-07-2021 17.00,9588.096616,13201.3781,1.723008234,4.588787461,5279.377783,4217.261201,0.993927828,2.647070088,0.0,0.0,0.0,0.0,6094.704854,5644.379204,1.143537218,3.045516059
08-07-2021 18.00,9579.722711,13166.36974,1.719504134,4.579455196,5288.201628,4227.943427,0.994329594,2.648140088,0.0,0.0,0.0,0.0,6094.74105,5638.416161,1.142130346,3.041769221
08-07-2021 19.00,9564.020449,13129.4426,1.718418054,4.576562704,5281.449543,4215.011571,0.993697738,2.646457301,0.0,0.0,0.0,0.0,6093.224021,5634.217453,1.142630884,3.043102274
08-07-2021 20.00,9586.224504,13112.16166,1.716166343,4.570565853,5276.146279,4179.575315,0.989089375,2.634184117,0.0,0.0,0.0,0.0,6092.188639,5598.180178,1.138345241,3.03168857
08-07-2021 21.00,9607.188175,13221.11797,1.725584458,4.59564857,5274.606095,4197.498381,0.992523505,2.643330036,0.0,0.0,0.0,0.0,6090.680563,5622.58529,1.142348856,3.042351164
08-07-2021 22.00,9612.488429,13181.27134,1.720288028,4.581542897,5273.500501,4178.270166,0.988735363,2.633241297,0.0,0.0,0.0,0.0,6082.011203,5583.316052,1.136642719,3.027154341
08-07-2021 23.00,9626.652558,13239.12829,1.728045113,4.602201888,5271.082057,4179.049737,0.991218479,2.639854436,0.0,0.0,0.0,0.0,6081.368551,5589.864236,1.140027583,3.036169052
09-07-2021 0.00,9625.881461,13207.8666,1.725297812,4.594885162,5274.639334,4174.422099,0.990287593,2.637375259,0.0,0.0,0.0,0.0,6086.581065,5585.858054,1.139152878,3.033839504
09-07-2021 1.00,9631.038993,13221.23968,1.726736537,4.598716834,5278.575805,4180.858661,0.991352475,2.640211298,0.0,0.0,0.0,0.0,6088.621268,5589.471656,1.139847992,3.03569076
09-07-2021 2.00,9633.241276,13194.90336,1.723041939,4.588877226,5264.71447,4147.291586,0.986415949,2.627064137,0.0,0.0,0.0,0.0,6092.15587,5582.76579,1.137861325,3.030399785
09-07-2021 3.00,9619.894182,13194.58689,1.727450486,4.600618253,5271.295982,4165.337179,0.991120393,2.639593209,0.0,0.0,0.0,0.0,6084.032808,5578.325733,1.140529409,3.037505537
09-07-2021 4.00,9635.47607,13212.52577,1.728615265,4.603720341,5262.580386,4143.178869,0.988617565,2.632927573,0.0,0.0,0.0,0.0,6084.504533,5569.575893,1.139656406,3.035180519
09-07-2021 5.00,9644.683492,13250.55455,1.7315168,4.61144783,5276.577519,4172.847374,0.992229247,2.642546355,0.0,0.0,0.0,0.0,6086.523012,5581.042474,1.141070495,3.03894658
09-07-2021 6.00,9637.47448,13239.81487,1.73092613,4.609874733,5257.572454,4142.922116,0.988902186,2.633685586,0.0,0.0,0.0,0.0,6088.830682,5588.186622,1.141803684,3.040899241
09-07-2021 7.00,9642.635308,13230.57478,1.730113704,4.607711047,5265.08407,4147.443709,0.989340218,2.634852172,0.0,0.0,0.0,0.0,6085.303984,5571.125171,1.140088164,3.036330394
09-07-2021 8.00,9647.891468,13184.71217,1.725144258,4.59447621,5262.575846,4122.831377,0.98534546,2.624213167,0.0,0.0,0.0,0.0,6087.281955,5547.717217,1.136378782,3.026451415
09-07-2021 9.00,9665.950904,13296.72655,1.735040962,4.620833525,5271.788429,4162.15956,0.991280974,2.640020876,0.0,0.0,0.0,0.0,6089.69527,5583.626179,1.141649019,3.040487329
09-07-2021 10.00,9652.702747,13196.40305,1.726451574,4.59795791,5293.942371,4175.137493,0.99145543,2.640485493,0.0,0.0,0.0,0.0,6092.284851,5556.590586,1.137546086,3.029560228
09-07-2021 11.00,9649.772281,13234.10004,1.732299187,4.613531515,5295.351697,4191.1646,0.995263154,2.650626382,0.0,0.0,0.0,0.0,6091.732612,5573.677691,1.141505916,3.040106212
09-07-2021 12.00,9649.361677,13209.21514,1.727755329,4.601430123,5296.084466,4186.421826,0.992952519,2.644472602,0.0,0.0,0.0,0.0,6098.121062,5577.15356,1.139805574,3.035577789
09-07-2021 13.00,9664.365885,13224.90311,1.728288587,4.602850318,5264.486637,4125.825808,0.985905587,2.625704918,0.0,0.0,0.0,0.0,6097.022847,5565.970418,1.138433747,3.031924284
09-07-2021 14.00,9648.491975,13187.57752,1.727321804,4.600275542,5256.580461,4110.845251,0.985082995,2.623514158,0.0,0.0,0.0,0.0,6094.41078,5559.539697,1.138792067,3.032878575
09-07-2021 15.00,9657.722627,13233.53382,1.730723549,4.609335211,5229.329198,4073.997724,0.981244448,2.613291179,0.0,0.0,0.0,0.0,6095.053944,5572.161013,1.140319615,3.036946807
09-07-2021 16.00,9666.852216,13240.56988,1.732849689,4.614997636,5220.543318,4051.827005,0.979720037,2.609231306,0.0,0.0,0.0,0.0,6093.724305,5560.449736,1.14031604,3.036937283
09-07-2021 17.00,9690.868878,13257.93669,1.731794276,4.612186817,5213.731477,4027.863966,0.975710597,2.598553197,0.0,0.0,0.0,0.0,6092.335735,5540.806698,1.136911131,3.027869188
09-07-2021 18.00,9684.583198,13291.01268,1.735909509,4.623146676,5220.46696,4055.170097,0.980005105,2.60999051,0.0,0.0,0.0,0.0,6094.704595,5566.732823,1.140795755,3.038214882
09-07-2021 19.00,9678.366375,13236.73257,1.730767996,4.609453583,5244.490706,4082.332573,0.982134868,2.615662584,0.0,0.0,0.0,0.0,6096.634567,5552.955669,1.138391949,3.031812965
09-07-2021 20.00,9655.330649,13209.96456,1.728995895,4.604734052,5236.931839,4080.469053,0.981901975,2.615042334,0.0,0.0,0.0,0.0,6092.873552,5559.912438,1.139051309,3.033569001
09-07-2021 21.00,9647.777515,13222.60599,1.731410468,4.611164641,5220.980363,4063.408924,0.980863395,2.612276344,0.0,0.0,0.0,0.0,6092.110091,5571.449495,1.141156495,3.03917562
09-07-2021 22.00,9649.100187,13209.90406,1.730939377,4.609910013,5244.607714,4096.492813,0.984785951,2.622723059,0.0,0.0,0.0,0.0,6095.4387,5569.389964,1.14127969,3.039503717
09-07-2021 23.00,9649.48048,13179.72121,1.726932883,4.599239752,5223.578504,4051.729451,0.978507094,2.606000945,0.0,0.0,0.0,0.0,6092.233392,5550.42491,1.138006496,3.030786411
10-07-2021 0.00,9668.132875,13263.65447,1.735281665,4.621474576,5202.560601,4028.543924,0.97763373,2.603674966,0.0,0.0,0.0,0.0,5839.436903,5101.499821,1.095292581,2.917028927
10-07-2021 1.00,9645.91015,13204.02589,1.729356387,4.605694127,5224.742994,4065.557644,0.9806363,2.611671535,0.0,0.0,0.0,0.0,5840.71717,5103.532974,1.094216195,2.914162253
10-07-2021 2.00,9645.581627,13194.01614,1.727132842,4.59977229,5227.553759,4068.494176,0.980012313,2.610009706,0.0,0.0,0.0,0.0,5840.366895,5100.656674,1.092894387,2.910641959
10-07-2021 3.00,9650.638353,13218.33299,1.731900165,4.612468823,5231.560869,4076.12799,0.982758493,2.617323446,0.0,0.0,0.0,0.0,5839.523544,5100.566007,1.094932943,2.916071125
10-07-2021 4.00,9676.026847,13250.91445,1.72978541,4.60683672,5242.50844,4088.646447,0.98157515,2.61417192,0.0,0.0,0.0,0.0,5836.361604,5086.875714,1.090748351,2.904926546
10-07-2021 5.00,9656.698359,13239.71167,1.73138966,4.611109227,5216.857909,4056.320326,0.979330138,2.60819291,0.0,0.0,0.0,0.0,5834.435555,5096.97311,1.093332599,2.911809022
10-07-2021 6.00,9642.547412,13206.36747,1.730488042,4.608707999,5197.543934,4022.540464,0.976256517,2.600007114,0.0,0.0,0.0,0.0,5834.327131,5094.989588,1.093905301,2.913334266
10-07-2021 7.00,9666.150757,13242.67845,1.729115865,4.60505356,5182.453552,3994.160827,0.970799464,2.585473662,0.0,0.0,0.0,0.0,5838.928004,5098.852398,1.091802339,2.90773357
10-07-2021 8.00,9656.275829,13248.48646,1.730036835,4.607506325,5205.741697,4043.45584,0.976687223,2.601154186,0.0,0.0,0.0,0.0,5838.572888,5111.14449,1.093389716,2.911961139
10-07-2021 9.00,9676.217424,13293.00924,1.73277766,4.614805805,5189.735931,4015.972656,0.973570857,2.59285455,0.0,0.0,0.0,0.0,5842.912644,5117.959374,1.094035803,2.913681826
10-07-2021 10.00,9674.178455,13310.55684,1.735652847,4.622463123,5187.830343,4019.414336,0.975074595,2.59685937,0.0,0.0,0.0,0.0,5844.307747,5128.81984,1.09628656,2.919676136
10-07-2021 11.00,9658.717243,13239.89861,1.72669174,4.598597528,5188.383898,4012.716577,0.971685075,2.587832257,0.0,0.0,0.0,0.0,5847.244141,5123.537932,1.092830205,2.910471025
10-07-2021 12.00,9629.973158,13198.3141,1.72753836,4.600852283,5187.821492,4017.82823,0.974336007,2.594892332,0.0,0.0,0.0,0.0,5844.634257,5126.757918,1.095449556,2.91744699
10-07-2021 13.00,9609.802748,13125.03619,1.72057822,4.582315747,5197.66231,4027.416127,0.974164683,2.594436054,0.0,0.0,0.0,0.0,5847.425791,5122.649699,1.093594164,2.912505634
10-07-2021 14.00,9613.220191,13170.47096,1.725303284,4.594899735,5199.676037,4043.093252,0.977015963,2.602029701,0.0,0.0,0.0,0.0,5841.241804,5126.634851,1.09514905,2.916646671
10-07-2021 15.00,9590.332709,13137.37025,1.722091375,4.586345644,5181.558822,4022.459701,0.97403181,2.594082181,0.0,0.0,0.0,0.0,5846.788275,5147.942984,1.096592963,2.920492159
10-07-2021 16.00,9610.885523,13181.51038,1.724295284,4.592215188,5175.729246,4011.649667,0.972400859,2.589738563,0.0,0.0,0.0,0.0,5845.304334,5143.726113,1.095722106,2.918172856
10-07-2021 17.00,9598.829593,13180.00588,1.724319978,4.592280954,5173.487153,4018.266911,0.973255933,2.592015832,0.0,0.0,0.0,0.0,5845.645939,5156.978369,1.09711299,2.921877118
10-07-2021 18.00,0.0,0.0,0.0,0.0,5149.796225,3977.431333,0.969096667,2.580938703,0.0,0.0,0.0,0.0,5840.457802,5146.14864,1.096514338,2.920282764
10-07-2021 19.00,0.0,0.0,0.0,0.0,5145.111255,3966.372529,0.966145742,2.573079675,0.0,0.0,0.0,0.0,5835.292004,5131.765872,1.093200315,2.911456719
10-07-2021 20.00,0.0,0.0,0.0,0.0,5131.528499,3953.837606,0.96542922,2.571171405,0.0,0.0,0.0,0.0,5832.680326,5139.715682,1.094802212,2.915722958
10-07-2021 21.00,0.0,0.0,0.0,0.0,5126.654059,3953.569739,0.964320049,2.568217414,0.0,0.0,0.0,0.0,5831.640384,5147.101337,1.094376801,2.914589985
10-07-2021 22.00,0.0,0.0,0.0,0.0,5117.25347,3937.416254,0.962087088,2.562270498,0.0,0.0,0.0,0.0,5828.282329,5139.937914,1.093203974,2.911466464
10-07-2021 23.00,0.0,0.0,0.0,0.0,5119.950107,3940.732337,0.961710287,2.561266985,0.0,0.0,0.0,0.0,5822.648268,5127.834007,1.091114021,2.905900414
11-07-2021 0.00,0.0,0.0,0.0,0.0,5109.851847,3935.525554,0.961641016,2.561082501,0.0,0.0,0.0,0.0,5825.680638,5147.966967,1.093709523,2.912812863
11-07-2021 1.00,0.0,0.0,0.0,0.0,5072.920042,3869.785196,0.952413374,2.536507059,0.0,0.0,0.0,0.0,5826.582014,5143.240913,1.091313211,2.906430905
11-07-2021 2.00,0.0,0.0,0.0,0.0,5080.92893,3890.203946,0.954613461,2.542366423,0.0,0.0,0.0,0.0,5827.332895,5153.650259,1.092226326,2.908862751
11-07-2021 3.00,0.0,0.0,0.0,0.0,5068.61854,3876.260474,0.953430092,2.539214826,0.0,0.0,0.0,0.0,5829.306585,5165.499655,1.093891817,2.913298355
11-07-2021 4.00,0.0,0.0,0.0,0.0,5058.111846,3856.317072,0.950946215,2.53259966,0.0,0.0,0.0,0.0,5828.654514,5160.836339,1.093178796,2.911399407
11-07-2021 5.00,0.0,0.0,0.0,0.0,5088.058222,3901.881672,0.95522474,2.543994406,0.0,0.0,0.0,0.0,5828.226873,5154.555303,1.091507602,2.906948615
11-07-2021 6.00,0.0,0.0,0.0,0.0,5076.317847,3889.597598,0.953393885,2.539118396,0.0,0.0,0.0,0.0,5836.15192,5177.961899,1.093377314,2.91192811
11-07-2021 7.00,0.0,0.0,0.0,0.0,5056.858647,3869.408587,0.952183915,2.535895954,0.0,0.0,0.0,0.0,5832.283271,5186.983719,1.095557849,2.917735402
11-07-2021 8.00,0.0,0.0,0.0,0.0,5013.717656,3795.357497,0.941747329,2.508100804,0.0,0.0,0.0,0.0,5833.031226,5183.535684,1.093007072,2.910942066
11-07-2021 9.00,0.0,0.0,0.0,0.0,5003.870522,3794.49529,0.941835823,2.508336484,0.0,0.0,0.0,0.0,5837.356054,5211.432491,1.096018204,2.918961437
11-07-2021 10.00,0.0,0.0,0.0,0.0,4998.661167,3782.744328,0.939906064,2.50319707,0.0,0.0,0.0,0.0,5833.697117,5200.475865,1.094308551,2.91440822
11-07-2021 11.00,0.0,0.0,0.0,0.0,5000.406831,3795.995259,0.942403547,2.509848469,0.0,0.0,0.0,0.0,5832.272084,5212.012376,1.096581616,2.920461941
11-07-2021 12.00,0.0,0.0,0.0,0.0,4987.034895,3774.532359,0.94007182,2.503638517,0.0,0.0,0.0,0.0,5830.223613,5209.218144,1.096478988,2.920188616
11-07-2021 13.00,0.0,0.0,0.0,0.0,4988.418768,3780.943308,0.938651352,2.499855468,0.0,0.0,0.0,0.0,5828.355728,5209.629123,1.094031357,2.913669985
11-07-2021 14.00,0.0,0.0,0.0,0.0,4996.158436,3785.059263,0.938472152,2.499378215,0.0,0.0,0.0,0.0,5835.158928,5210.608218,1.093371749,2.911913288
11-07-2021 15.00,0.0,0.0,0.0,0.0,4954.499089,3720.14388,0.931119876,2.479797328,0.0,0.0,0.0,0.0,5829.669152,5205.022806,1.092985809,2.910885438
11-07-2021 16.00,0.0,0.0,0.0,0.0,4955.190979,3739.978959,0.934852343,2.489737787,0.0,0.0,0.0,0.0,5824.694011,5221.283766,1.096281455,2.919662538
11-07-2021 17.00,0.0,0.0,0.0,0.0,4948.8516,3730.785188,0.932706203,2.484022098,0.0,0.0,0.0,0.0,5828.393981,5229.234356,1.095808153,2.918402022
11-07-2021 18.00,0.0,0.0,0.0,0.0,4931.222403,3702.710684,0.929082886,2.474372329,0.0,0.0,0.0,0.0,5832.141829,5237.233927,1.096154491,2.919324403
11-07-2021 19.00,0.0,0.0,0.0,0.0,4947.447596,3730.207976,0.930363333,2.47778247,0.0,0.0,0.0,0.0,5831.244045,5235.493047,1.093773666,2.91298369
11-07-2021 20.00,0.0,0.0,0.0,0.0,4954.321401,3750.884323,0.934596953,2.489057624,0.0,0.0,0.0,0.0,5835.130287,5256.294673,1.098017462,2.924285946
11-07-2021 21.00,0.0,0.0,0.0,0.0,4960.857246,3760.22206,0.934567524,2.488979247,0.0,0.0,0.0,0.0,5834.404173,5252.434093,1.096369964,2.919898261
11-07-2021 22.00,0.0,0.0,0.0,0.0,4973.583238,3789.183162,0.937896023,2.497843843,0.0,0.0,0.0,0.0,5834.870304,5263.673175,1.097381151,2.922591296
11-07-2021 23.00,0.0,0.0,0.0,0.0,4989.916064,3823.173672,0.942627342,2.510444489,0.0,0.0,0.0,0.0,5830.661681,5265.302329,1.098468169,2.925486286
12-07-2021 0.00,0.0,0.0,0.0,0.0,4990.135582,3825.161953,0.94136083,2.507071464,0.0,0.0,0.0,0.0,5829.001606,5263.1628,1.096519421,2.920296299
12-07-2021 1.00,0.0,0.0,0.0,0.0,4992.05234,3814.215081,0.939080668,2.500998841,0.0,0.0,0.0,0.0,5827.338191,5241.198399,1.09324417,2.911573514
12-07-2021 2.00,0.0,0.0,0.0,0.0,4979.856078,3805.398134,0.939015432,2.500825102,0.0,0.0,0.0,0.0,5830.106896,5261.536612,1.096311634,2.919742914
12-07-2021 3.00,0.0,0.0,0.0,0.0,4972.203948,3804.337436,0.939157618,2.501203778,0.0,0.0,0.0,0.0,5825.816878,5268.808564,1.097315631,2.922416799
12-07-2021 4.00,0.0,0.0,0.0,0.0,4937.316714,3752.097224,0.932006869,2.482159604,0.0,0.0,0.0,0.0,5825.135511,5274.425243,1.096569669,2.920430123
12-07-2021 5.00,0.0,0.0,0.0,0.0,4943.29096,3761.678548,0.933597288,2.486395274,0.0,0.0,0.0,0.0,6103.222796,5799.758775,1.147998291,3.057396977
12-07-2021 6.00,0.0,0.0,0.0,0.0,4924.856299,3733.760184,0.928973329,2.474080552,0.0,0.0,0.0,0.0,6106.330354,5808.083454,1.147133048,3.055092625
12-07-2021 7.00,0.0,0.0,0.0,0.0,4925.090984,3729.157843,0.92826668,2.472198576,0.0,0.0,0.0,0.0,6102.842289,5794.447004,1.145618376,3.051058688
12-07-2021 8.00,0.0,0.0,0.0,0.0,4921.692694,3734.605918,0.929153843,2.474561306,0.0,0.0,0.0,0.0,6097.92339,5801.228359,1.14658533,3.053633919
12-07-2021 9.00,0.0,0.0,0.0,0.0,4937.996527,3759.318692,0.932931325,2.484621653,0.0,0.0,0.0,0.0,6099.953638,5802.69878,1.147768881,3.056786002
12-07-2021 10.00,0.0,0.0,0.0,0.0,4948.809528,3770.770851,0.933081644,2.485021989,0.0,0.0,0.0,0.0,6099.69455,5792.082916,1.145318478,3.050259985
12-07-2021 11.00,0.0,0.0,0.0,0.0,4956.753607,3795.705156,0.937162293,2.495889744,0.0,0.0,0.0,0.0,6095.954228,5802.668724,1.147737887,3.056703456
12-07-2021 12.00,0.0,0.0,0.0,0.0,4974.009281,3824.852404,0.939638284,2.502483907,0.0,0.0,0.0,0.0,6093.0646,5797.391539,1.146211931,3.052639467
12-07-2021 13.00,0.0,0.0,0.0,0.0,4980.978849,3830.087827,0.93926068,2.501478256,0.0,0.0,0.0,0.0,6090.838408,5783.928026,1.143894798,3.046468381
12-07-2021 14.00,0.0,0.0,0.0,0.0,4992.341257,3849.694719,0.941875205,2.508441367,0.0,0.0,0.0,0.0,6091.408667,5786.234383,1.144540052,3.04818685
12-07-2021 15.00,0.0,0.0,0.0,0.0,5016.091025,3902.968113,0.94835325,2.525693968,0.0,0.0,0.0,0.0,6086.583166,5796.264279,1.146038872,3.052178569
12-07-2021 16.00,0.0,0.0,0.0,0.0,5005.143834,3876.007814,0.944248518,2.514762074,0.0,0.0,0.0,0.0,6086.483589,5783.412762,1.143616811,3.045728035
12-07-2021 17.00,0.0,0.0,0.0,0.0,5005.141072,3873.883986,0.943482969,2.512723232,0.0,0.0,0.0,0.0,6087.561198,5781.858087,1.142791075,3.0435289
12-07-2021 18.00,0.0,0.0,0.0,0.0,5002.222582,3874.236067,0.943490955,2.512744499,0.0,0.0,0.0,0.0,6091.744311,5797.039383,1.144185402,3.047242331
12-07-2021 19.00,0.0,0.0,0.0,0.0,4990.929696,3851.220429,0.940977842,2.506051472,0.0,0.0,0.0,0.0,6093.297127,5794.336463,1.144034044,3.046839227
12-07-2021 20.00,0.0,0.0,0.0,0.0,4994.64139,3859.338664,0.941987037,2.508739204,0.0,0.0,0.0,0.0,6103.109149,5815.549937,1.146078719,3.052284693
12-07-2021 21.00,0.0,0.0,0.0,0.0,5002.557954,3861.89621,0.94210748,2.509059971,0.0,0.0,0.0,0.0,6099.287825,5793.045786,1.143750824,3.046084944
12-07-2021 22.00,0.0,0.0,0.0,0.0,5000.24569,3874.336398,0.944048279,2.514228788,0.0,0.0,0.0,0.0,6096.619266,5811.084915,1.146049769,3.052207592
12-07-2021 23.00,0.0,0.0,0.0,0.0,4972.185825,3824.582985,0.9377891,2.497559083,0.0,0.0,0.0,0.0,6091.905269,5797.21706,1.14396011,3.046642323
13-07-2021 0.00,0.0,0.0,0.0,0.0,5034.742123,3918.405074,0.94911758,2.527729562,0.0,0.0,0.0,0.0,6093.887607,5786.809317,1.143757612,3.046103021
13-07-2021 1.00,0.0,0.0,0.0,0.0,5030.352259,3926.84973,0.951086411,2.532973037,0.0,0.0,0.0,0.0,6093.959365,5809.752552,1.147145466,3.055125696
13-07-2021 2.00,0.0,0.0,0.0,0.0,5047.54862,3951.917034,0.953785805,2.540162175,0.0,0.0,0.0,0.0,6087.572285,5791.969891,1.145257097,3.050096514
13-07-2021 3.00,0.0,0.0,0.0,0.0,5056.657099,3957.552094,0.953217798,2.538649435,0.0,0.0,0.0,0.0,6089.692722,5781.755127,1.142837941,3.043653715
