Unnamed: 0,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,DATE_TIME,THERMAL_EFF
15-08-2021 9.00,15813.23094,1.988614092,4.904049592,8139.730821,11139.09101,1.669486236,4.117059879,9908.976568,36.99408918117651
15-08-2021 10.00,15829.64058,1.991952407,4.912282089,8136.640331,11142.82196,1.671669066,4.122442876,9908.29465,36.97041576574029
15-08-2021 11.00,15872.31972,1.995635464,4.921364743,8156.466005,11219.06482,1.678221423,4.13860141,9910.505291,37.00167874588089
15-08-2021 12.00,15848.01125,1.99114435,4.910289369,8148.764256,11184.89996,1.673229734,4.126291584,9910.00732,37.028341748905625
15-08-2021 13.00,15835.96673,1.989784734,4.906936468,8136.419139,11142.58553,1.669551888,4.117221781,9911.532913,37.02548229976395
15-08-2021 14.00,15886.03791,1.994867307,4.919470419,8125.736635,11152.64446,1.671949345,4.123134063,9910.972015,37.04791912947144
15-08-2021 15.00,15853.47332,1.994069626,4.917503288,8119.89642,11114.4196,1.670184937,4.118782921,9910.264309,36.986764839868115
15-08-2021 16.00,15857.75184,1.993952883,4.917215391,8109.008077,11096.40756,1.668499727,4.114627084,9907.546262,36.998912897032305
15-08-2021 17.00,15852.45996,1.992718778,4.91417201,8115.693901,11113.38446,1.668926796,4.115680264,9905.644492,37.00947205902119
15-08-2021 18.00,15857.91491,1.990949743,4.909809455,8119.984439,11121.24785,1.667826239,4.11296622,9910.01782,37.055102942346124
15-08-2021 19.00,15888.28655,1.996024933,4.922325199,8130.964945,11173.37698,1.674352721,4.129060942,9907.82283,37.03167363179508
15-08-2021 20.00,15833.09079,1.989472685,4.906166935,8128.874856,11124.89559,1.668181892,4.113843282,9909.923106,37.02456456798811
15-08-2021 21.00,15861.81012,1.992100811,4.912648064,8121.443915,11135.23619,1.669770719,4.117761431,9906.1957,37.042788562462604
15-08-2021 22.00,15865.97333,1.993005602,4.914879337,8132.587093,11159.361,1.672152472,4.123634989,9909.259153,37.03568987496973
15-08-2021 23.00,15851.49643,1.991020513,4.909983979,8133.220977,11147.82172,1.670440807,4.119413912,9910.78089,37.03878834007627
16-08-2021 0.00,15892.98527,1.995291366,4.920516176,8125.301904,11153.92876,1.672315358,4.124036676,9912.809336,37.056243874570136
16-08-2021 1.00,15883.07484,1.990942193,4.909790838,8132.513562,11158.65293,1.669511864,4.11712308,9917.334016,37.11403475537581
16-08-2021 2.00,15924.48619,1.996941386,4.924585231,8146.732912,11228.10337,1.677577337,4.137013052,9914.890622,37.09901245059679
16-08-2021 3.00,15858.49509,1.989359878,4.905888748,8135.080169,11158.40258,1.669442625,4.116952333,9911.878188,37.08607358235699
16-08-2021 4.00,15865.42356,1.991828179,4.911975736,8139.525301,11180.86098,1.672938928,4.125574438,9907.997861,37.05629858548911
16-08-2021 5.00,15888.46997,1.993264513,4.915517828,8144.291631,11209.61026,1.675053255,4.130788505,9908.146532,37.08338592886618
16-08-2021 6.00,15880.46361,1.991404977,4.910932093,8122.749046,11153.48447,1.669690622,4.117563909,9906.585498,37.0993095467849
16-08-2021 7.00,15849.39452,1.988441757,4.903624601,8131.494342,11160.22338,1.669386599,4.116814167,9903.178147,37.08190522027604
16-08-2021 8.00,15891.09293,1.994046018,4.917445068,8126.963086,11177.06852,1.673281434,4.126419079,9903.735755,37.07497177575105
16-08-2021 9.00,15849.72024,1.987165137,4.900476376,8115.981052,11125.80611,1.665831213,4.108046358,9901.609233,37.106490408990105
16-08-2021 10.00,15834.9511,1.987035445,4.900156547,8134.209062,11165.21572,1.669389079,4.116820285,9898.686957,37.074333363571036
16-08-2021 11.00,15880.40685,1.991381655,4.910874579,8149.566749,11233.66156,1.675758368,4.132527358,9900.09198,37.099611432099536
16-08-2021 12.00,15904.69537,1.99297207,4.914796643,8161.081717,11285.77309,1.67973903,4.142343926,9897.676476,37.12670276955185
16-08-2021 13.00,15882.94395,1.992569109,4.913802916,8159.818109,11262.5143,1.678868715,4.140197672,9899.307813,37.08342585525555
16-08-2021 14.00,15880.49263,1.990469251,4.908624532,8160.549724,11254.45242,1.676594223,4.13458863,9903.732724,37.11681787882863
16-08-2021 15.00,15882.23957,1.989361237,4.905892098,8164.541986,11262.47298,1.676197047,4.133609167,9905.844674,37.14157614769219
16-08-2021 16.00,15884.74499,1.991190733,4.910403754,8165.294047,11268.56038,1.677986564,4.138022233,9903.946244,37.113304347554454
16-08-2021 17.00,15908.14199,1.991340506,4.910773103,8172.142279,11301.30083,1.679272589,4.141193651,9905.221283,37.1651738896713
16-08-2021 18.00,15933.0089,1.994188151,4.917795576,8156.647044,11284.92274,1.679132439,4.140848034,9902.921255,37.17011507121094
16-08-2021 19.00,15909.58386,1.992531441,4.913710024,8144.347211,11233.56861,1.675119452,4.130951749,9904.304126,37.14632681988908
16-08-2021 20.00,15925.68034,1.993857822,4.916980964,8141.530159,11240.16389,1.675911672,4.132905415,9903.376402,37.159173537274405
16-08-2021 21.00,15894.78872,1.989925087,4.907282588,8137.538848,11212.94835,1.672216756,4.123793516,9901.221547,37.16039062329124
16-08-2021 22.00,15913.89379,1.993394972,4.915839546,8141.574011,11239.11947,1.676146653,4.133484894,9899.559472,37.140293810728764
16-08-2021 23.00,15917.71347,1.991023421,4.909991152,8136.863728,11234.55296,1.673702223,4.127456772,9898.651145,37.19345751191944
17-08-2021 0.00,15926.51481,1.991780568,4.911858323,8124.811698,11205.54475,1.671790267,4.122741768,9901.36038,37.19987641339435
17-08-2021 1.00,15875.54336,1.987770053,4.901968137,8126.98196,11175.85501,1.668899483,4.115612908,9900.144725,37.155635468346254
17-08-2021 2.00,15939.40294,1.991779422,4.911855497,8112.016227,11178.57168,1.669139448,4.116204677,9903.958911,37.23000089498963
17-08-2021 3.00,15928.88799,1.991915315,4.912190617,8106.326223,11157.73185,1.668228463,4.113958131,9903.044976,37.202902663740474
17-08-2021 4.00,15904.9985,1.990696803,4.909185689,8088.393616,11097.1746,1.663952405,4.103413099,9901.864577,37.16984514835379
17-08-2021 5.00,15950.32623,1.993914965,4.917121882,8080.32254,11113.19416,1.665416021,4.107022469,9900.471972,37.21561287607026
17-08-2021 6.00,15892.76589,1.98889366,4.904739025,8081.814262,11073.65605,1.661275878,4.09681261,9901.239597,37.174930132066436
17-08-2021 7.00,15918.51258,1.990933326,4.909768971,8082.998091,11090.97936,1.663022388,4.101119616,9903.793702,37.197007905625775
17-08-2021 8.00,15931.27096,1.990953222,4.909818035,8081.966323,11099.86073,1.66298948,4.101038463,9902.789804,37.22644857296423
17-08-2021 9.00,15934.13878,1.992834547,4.914457503,8080.532492,11100.55395,1.664357549,4.104412209,9900.66549,37.19800002081504
17-08-2021 10.00,15954.57599,1.994666546,4.918975329,8074.380336,11097.06358,1.66454456,4.104873391,9901.79299,37.211502094595836
17-08-2021 11.00,15925.69106,1.99284693,4.91448804,8093.729375,11130.14606,1.667037849,4.111021999,9898.610682,37.17804793385581
17-08-2021 12.00,15904.9682,1.988140582,4.902881886,8088.144986,11100.66841,1.662002165,4.09860368,9900.025512,37.21756479991194
17-08-2021 13.00,15935.9151,1.990684124,4.909154423,8108.941678,11179.21886,1.668438453,4.114475979,9898.059231,37.242334178662176
17-08-2021 14.00,15889.99206,1.988267656,4.903195257,8100.068427,11125.74983,1.664833108,4.105584967,9896.434858,37.180144283325376
17-08-2021 15.00,15924.89465,1.989761675,4.906879603,8128.420339,11218.95835,1.671263404,4.12144249,9898.58614,37.23383283921842
17-08-2021 16.00,15900.06484,1.988006282,4.902550693,8119.728344,11176.9355,1.667979498,4.113344166,9899.530603,37.208604418136595
17-08-2021 17.00,15939.66346,1.993394427,4.915838204,8108.17602,11179.96819,1.670607331,4.119824571,9897.205104,37.200445963523244
17-08-2021 18.00,15935.91991,1.991010313,4.909958824,8102.480752,11163.70824,1.667652607,4.112538033,9897.597926,37.23624397290921
17-08-2021 19.00,15891.71489,1.987549843,4.901425085,8104.485933,11132.74677,1.664733481,4.105339282,9899.431029,37.197604681623616
17-08-2021 20.00,15922.57046,1.98902412,4.905060747,0.0,0.0,0.0,0.0,9901.306071,37.242203429880526
17-08-2021 21.00,15928.44739,1.989876982,4.90716396,0.0,0.0,0.0,0.0,9900.748809,37.23998140143031
17-08-2021 22.00,15938.39472,1.992729336,4.914198046,0.0,0.0,0.0,0.0,9904.370467,37.20989993038102
17-08-2021 23.00,15942.92191,1.990924944,4.909748301,0.0,0.0,0.0,0.0,9905.609839,37.25420236709441
18-08-2021 0.00,15952.65892,1.992984929,4.914828354,0.0,0.0,0.0,0.0,9907.371265,37.23842493851037
18-08-2021 1.00,15951.79241,1.994034706,4.917417172,0.0,0.0,0.0,0.0,9905.580355,37.21679880755556
18-08-2021 2.00,15928.0185,1.990299275,4.90820536,0.0,0.0,0.0,0.0,9905.183946,37.231077472515274
18-08-2021 3.00,15903.23689,1.988670368,4.904188371,0.0,0.0,0.0,0.0,9900.470865,37.203599782266664
18-08-2021 4.00,15903.74076,1.987899631,4.902287686,0.0,0.0,0.0,0.0,9895.529448,37.219203344567994
18-08-2021 5.00,15920.97473,1.990519746,4.908749056,0.0,0.0,0.0,0.0,9896.224191,37.21049104471855
18-08-2021 6.00,15938.16399,1.991403807,4.910929206,0.0,0.0,0.0,0.0,9898.608859,37.234128763139836
18-08-2021 7.00,15905.29469,1.987704204,4.901805749,0.0,0.0,0.0,0.0,9898.810962,37.226499648839265
18-08-2021 8.00,15929.65484,1.992094119,4.912631561,0.0,0.0,0.0,0.0,9901.311345,37.201354314950606
18-08-2021 9.00,15964.11213,1.995491229,4.92100905,0.0,0.0,0.0,0.0,9904.244844,37.21835591162772
18-08-2021 10.00,15950.18401,1.993251182,4.915484953,0.0,0.0,0.0,0.0,9907.290204,37.22767430094843
18-08-2021 11.00,15922.62904,1.991035174,4.910020134,0.0,0.0,0.0,0.0,9907.1932,37.20472365310316
18-08-2021 12.00,15923.26435,1.98935836,4.905885005,0.0,0.0,0.0,0.0,9906.10806,37.237568925358765
18-08-2021 13.00,15937.28873,1.994922173,4.919605722,0.0,0.0,0.0,0.0,9904.490133,37.16641924780954
18-08-2021 14.00,15945.71497,1.993876182,4.917026241,0.0,0.0,0.0,0.0,9903.61456,37.2055774678662
18-08-2021 15.00,15901.66091,1.990337813,4.908300397,0.0,0.0,0.0,0.0,9904.62803,37.168748012215566
18-08-2021 16.00,15901.25183,1.990588189,4.90891784,0.0,0.0,0.0,0.0,9904.355521,37.16311686187963
18-08-2021 17.00,15908.89223,1.992303627,4.91314822,0.0,0.0,0.0,0.0,9906.777151,37.148959362204906
18-08-2021 18.00,15948.78352,1.994755586,4.919194908,0.0,0.0,0.0,0.0,9907.712162,37.19633167427541
18-08-2021 19.00,15913.75122,1.992250582,4.913017409,0.0,0.0,0.0,0.0,9908.767133,37.16129503977139
18-08-2021 20.00,15953.05779,1.995439678,4.920881922,0.0,0.0,0.0,0.0,9908.090162,37.193544931435156
18-08-2021 21.00,15904.73282,1.990994265,4.90991925,0.0,0.0,0.0,0.0,9906.595788,37.16367103515867
18-08-2021 22.00,15923.20774,1.99233137,4.913216637,0.0,0.0,0.0,0.0,9906.362332,37.18186984344632
18-08-2021 23.00,15923.81911,1.994036164,4.917420768,0.0,0.0,0.0,0.0,9905.046925,37.1515077121527
19-08-2021 0.00,15878.40347,1.989814039,4.907008738,0.0,0.0,0.0,0.0,9901.988095,37.124155302137204
19-08-2021 1.00,15886.35381,1.992371812,4.913316369,0.0,0.0,0.0,0.0,9898.658513,37.09506019994281
19-08-2021 2.00,15893.97415,1.993627891,4.916413941,0.0,0.0,0.0,0.0,9898.579071,37.089471060053256
19-08-2021 3.00,15650.48878,1.974641974,4.869593453,0.0,0.0,0.0,0.0,9824.741505,36.872431669523756
19-08-2021 4.00,15655.7574,1.97686782,4.875082532,0.0,0.0,0.0,0.0,9823.899355,36.843314162491644
19-08-2021 5.00,15706.17448,1.980887026,4.884994151,0.0,0.0,0.0,0.0,9827.879466,36.88696710913412
19-08-2021 6.00,15671.45787,1.978890525,4.880070653,0.0,0.0,0.0,0.0,9830.612761,36.842565874601455
19-08-2021 7.00,15692.78869,1.979533172,4.881655461,0.0,0.0,0.0,0.0,9830.554275,36.88073616634202
19-08-2021 8.00,15680.46468,1.977824299,4.877441272,0.0,0.0,0.0,0.0,9833.234221,36.88361317881173
19-08-2021 9.00,15689.30704,1.979413488,4.881360312,0.0,0.0,0.0,0.0,9831.629378,36.87478316956463
19-08-2021 10.00,15666.13838,1.97763288,4.87696922,0.0,0.0,0.0,0.0,9828.408258,36.85348161005874
19-08-2021 11.00,15658.74348,1.97937018,4.881253514,0.0,0.0,0.0,0.0,9829.156568,36.803754472480776
19-08-2021 12.00,15629.68663,1.976428071,4.873998085,0.0,0.0,0.0,0.0,9827.23338,36.79014465657883
19-08-2021 13.00,15677.79956,1.981206152,4.885781138,0.0,0.0,0.0,0.0,9825.763136,36.81439587941898
19-08-2021 14.00,15631.5479,1.974860462,4.870132259,0.0,0.0,0.0,0.0,9823.865575,36.82373266972384
19-08-2021 15.00,15641.80308,1.97879448,4.879833799,0.0,0.0,0.0,0.0,9822.958804,36.774634263826805
19-08-2021 16.00,15626.28019,1.977516376,4.876681914,0.0,0.0,0.0,0.0,9820.126431,36.76188371263504
19-08-2021 17.00,15630.94794,1.978759771,4.879748206,0.0,0.0,0.0,0.0,9817.101663,36.74975791387614
19-08-2021 18.00,15602.82778,1.975579984,4.871906646,0.0,0.0,0.0,0.0,9814.169201,36.74268891685256
19-08-2021 19.00,15639.94382,1.979298242,4.881076108,0.0,0.0,0.0,0.0,9813.315593,36.76090445342911
19-08-2021 20.00,15634.04951,1.97865639,4.87949326,0.0,0.0,0.0,0.0,9817.11718,36.75897046794069
19-08-2021 21.00,15613.21114,1.978335333,4.878701514,0.0,0.0,0.0,0.0,9818.444692,36.71593256599564
19-08-2021 22.00,15629.09355,1.980849025,4.88490044,0.0,0.0,0.0,0.0,9817.836892,36.70664173111594
19-08-2021 23.00,15607.98025,1.976543527,4.874282807,0.0,0.0,0.0,0.0,9816.379939,36.73690476563417
20-08-2021 0.00,15609.86427,1.980096321,4.883044223,0.0,0.0,0.0,0.0,9815.363676,36.67541596947543
20-08-2021 1.00,15576.74903,1.97532413,4.871275695,0.0,0.0,0.0,0.0,9816.34345,36.686027899137514
20-08-2021 2.00,15597.91437,1.978238463,4.878462627,0.0,0.0,0.0,0.0,9819.791856,36.68175691174786
20-08-2021 3.00,15615.07894,1.979751667,4.882194283,0.0,0.0,0.0,0.0,9824.796524,36.6940547881215
20-08-2021 4.00,15577.19888,1.97486857,4.870152255,0.0,0.0,0.0,0.0,9823.216146,36.69555030378391
20-08-2021 5.00,15624.70426,1.979067404,4.880506847,0.0,0.0,0.0,0.0,9821.119265,36.729368237127424
20-08-2021 6.00,15578.38661,1.974689231,4.869709994,0.0,0.0,0.0,0.0,9822.897515,36.70168116718272
20-08-2021 7.00,15608.74596,1.977383377,4.876353929,0.0,0.0,0.0,0.0,9826.410939,36.723103081018756
20-08-2021 8.00,15658.76426,1.982758218,4.88960863,0.0,0.0,0.0,0.0,9827.897382,36.740914816092626
20-08-2021 9.00,15645.61665,1.982417997,4.888769624,0.0,0.0,0.0,0.0,9832.14895,36.716366096113056
20-08-2021 10.00,15623.34321,1.978407223,4.878878798,0.0,0.0,0.0,0.0,9834.003169,36.73842405624107
20-08-2021 11.00,15660.68855,1.98285791,4.889854479,0.0,0.0,0.0,0.0,9833.871268,36.743582423401485
20-08-2021 12.00,15596.52045,1.977019234,4.875455929,0.0,0.0,0.0,0.0,9832.093063,36.70109845828369
20-08-2021 13.00,15631.02742,1.980217356,4.883342704,0.0,0.0,0.0,0.0,9828.721565,36.722894127643706
20-08-2021 14.00,15614.65621,1.977893453,4.877611809,0.0,0.0,0.0,0.0,9827.186672,36.727534227689944
20-08-2021 15.00,15621.16458,1.978850002,4.87997072,0.0,0.0,0.0,0.0,9828.961593,36.72508170323816
20-08-2021 16.00,15593.85658,1.975566306,4.871872916,0.0,0.0,0.0,0.0,9830.480756,36.72181711867795
20-08-2021 17.00,15628.92153,1.979417885,4.881371155,0.0,0.0,0.0,0.0,9831.325719,36.73277672013457
20-08-2021 18.00,15594.42842,1.975621589,4.872009248,0.0,0.0,0.0,0.0,9832.264238,36.72213612991417
20-08-2021 19.00,15613.5148,1.976809209,4.874937995,0.0,0.0,0.0,0.0,9832.61235,36.744992409111596
20-08-2021 20.00,15629.82659,1.981313508,4.886045884,0.0,0.0,0.0,0.0,9833.764083,36.699757746321424
20-08-2021 21.00,15634.5648,1.981573221,4.886686353,0.0,0.0,0.0,0.0,9833.728815,36.70607186695739
20-08-2021 22.00,15631.16117,1.978489949,4.879082806,0.0,0.0,0.0,0.0,9834.317418,36.755271154219486
20-08-2021 23.00,15570.86644,1.975099306,4.870721264,0.0,0.0,0.0,0.0,9828.158214,36.67634771296823
21-08-2021 0.00,15614.2353,1.979534355,4.88165838,0.0,0.0,0.0,0.0,9825.889615,36.69610034066277
21-08-2021 1.00,15620.46346,1.980003583,4.882815526,0.0,0.0,0.0,0.0,9825.255252,36.70203773688745
21-08-2021 2.00,15606.0095,1.978791888,4.879827407,0.0,0.0,0.0,0.0,9824.196926,36.690529889549936
21-08-2021 3.00,15613.16077,1.978403612,4.878869895,0.0,0.0,0.0,0.0,9823.39838,36.714546973823985
21-08-2021 4.00,15612.23654,1.979180807,4.880786508,0.0,0.0,0.0,0.0,9821.853582,36.69795722959526
21-08-2021 5.00,15607.83834,1.977193802,4.875886425,0.0,0.0,0.0,0.0,9826.883777,36.72448853699058
21-08-2021 6.00,15637.15302,1.980776848,4.884722446,0.0,0.0,0.0,0.0,9827.669469,36.72690851433333
21-08-2021 7.00,15639.89488,1.980015336,4.88284451,0.0,0.0,0.0,0.0,9826.82406,36.74747591869657
21-08-2021 8.00,15588.79498,1.975116771,4.870764333,0.0,0.0,0.0,0.0,9826.303201,36.718252750773544
21-08-2021 9.00,15588.99802,1.97548804,4.871679906,0.0,0.0,0.0,0.0,9822.742997,36.71183015664125
21-08-2021 10.00,15575.80299,1.973826293,4.867581933,0.0,0.0,0.0,0.0,9819.875564,36.711637287223134
21-08-2021 11.00,15621.43673,1.979328872,4.881151646,0.0,0.0,0.0,0.0,9819.45384,36.71683626579768
21-08-2021 12.00,15576.63776,1.973152246,4.865919689,0.0,0.0,0.0,0.0,9818.047581,36.726146517597726
21-08-2021 13.00,15568.57028,1.973845321,4.867628857,0.0,0.0,0.0,0.0,9818.922782,36.69423629774356
21-08-2021 14.00,15600.60896,1.976935153,4.875248582,0.0,0.0,0.0,0.0,9817.558647,36.71228071702504
21-08-2021 15.00,15620.81669,1.979492272,4.881554599,0.0,0.0,0.0,0.0,9821.177524,36.71234819231216
21-08-2021 16.00,15597.72016,1.976575709,4.874362169,0.0,0.0,0.0,0.0,9822.36367,36.71215758193887
21-08-2021 17.00,15644.98878,1.981043018,4.885378837,0.0,0.0,0.0,0.0,9821.029903,36.74037528173979
21-08-2021 18.00,15599.98626,1.974593057,4.869472823,0.0,0.0,0.0,0.0,9815.01176,36.75435862002725
21-08-2021 19.00,15608.43167,1.975915601,4.8727343,0.0,0.0,0.0,0.0,9812.162724,36.74964223905932
21-08-2021 20.00,15601.58063,1.978218489,4.878413369,0.0,0.0,0.0,0.0,9809.621106,36.69074935011201
21-08-2021 21.00,15581.67381,1.975156671,4.87086273,0.0,0.0,0.0,0.0,9810.786211,36.700737957936234
21-08-2021 22.00,15602.87657,1.977092744,4.875637209,0.0,0.0,0.0,0.0,9814.437667,36.71469028735086
21-08-2021 23.00,15608.24092,1.977364564,4.876307537,0.0,0.0,0.0,0.0,9811.742838,36.7222642391228
22-08-2021 0.00,15569.3015,1.972641369,4.864659834,0.0,0.0,0.0,0.0,9807.97904,36.718356197009854
22-08-2021 1.00,15580.33395,1.972374689,4.864002185,0.0,0.0,0.0,0.0,9806.411657,36.74934304337325
22-08-2021 2.00,15608.40179,1.974704761,4.869748292,0.0,0.0,0.0,0.0,9806.06967,36.772105813722675
22-08-2021 3.00,15623.23508,1.979058746,4.880485496,0.0,0.0,0.0,0.0,9805.216879,36.72607526913994
22-08-2021 4.00,15620.42633,1.977136771,4.875745783,0.0,0.0,0.0,0.0,9806.151315,36.75516764981381
22-08-2021 5.00,15640.79223,1.980187973,4.883270243,0.0,0.0,0.0,0.0,9810.054315,36.74638042410595
22-08-2021 6.00,15593.31263,1.973190348,4.866013653,0.0,0.0,0.0,0.0,9809.041917,36.76475210898639
22-08-2021 7.00,15633.92277,1.978910722,4.880120459,0.0,0.0,0.0,0.0,9807.548933,36.75394820623028
22-08-2021 8.00,15614.96185,1.977132008,4.875734037,0.0,0.0,0.0,0.0,9803.405407,36.74239813573016
22-08-2021 9.00,15613.48127,1.976529853,4.874249085,0.0,0.0,0.0,0.0,9798.943757,36.75010690026445
22-08-2021 10.00,15629.82522,1.976055895,4.873080273,0.0,0.0,0.0,0.0,9799.286393,36.79740010064017
22-08-2021 11.00,15573.63926,1.970987297,4.860580786,0.0,0.0,0.0,0.0,9799.32048,36.75940928319194
22-08-2021 12.00,15582.54995,1.972356214,4.863956623,0.0,0.0,0.0,0.0,9799.574508,36.754914202830044
22-08-2021 13.00,15645.82669,1.977824742,4.877442364,0.0,0.0,0.0,0.0,9802.055011,36.80212940229823
22-08-2021 14.00,15645.89795,1.977598424,4.876884248,0.0,0.0,0.0,0.0,9801.186454,36.806508705465404
22-08-2021 15.00,15599.48054,1.971618842,4.862138218,0.0,0.0,0.0,0.0,9802.795989,36.80860979218197
22-08-2021 16.00,15660.59593,1.978706836,4.879617665,0.0,0.0,0.0,0.0,9803.769055,36.820447998585436
22-08-2021 17.00,15607.59326,1.972401988,4.864069506,0.0,0.0,0.0,0.0,9804.079549,36.813130075614424
22-08-2021 18.00,15667.62193,1.977731246,4.877211797,0.0,0.0,0.0,0.0,9805.695442,36.85513840903438
22-08-2021 19.00,15687.41087,1.979849324,4.882435112,0.0,0.0,0.0,0.0,9805.955407,36.86221009230992
22-08-2021 20.00,15660.22019,1.978396231,4.878851692,0.0,0.0,0.0,0.0,9805.620409,36.82534518850571
22-08-2021 21.00,15633.81394,1.975238382,4.871064234,0.0,0.0,0.0,0.0,9806.910688,36.822024389820804
22-08-2021 22.00,15672.10488,1.978574727,4.879291874,0.0,0.0,0.0,0.0,9808.981741,36.84996759418408
22-08-2021 23.00,15664.44308,1.97634367,4.873789945,0.0,0.0,0.0,0.0,9809.508262,36.873531226350075
23-08-2021 0.00,15666.52592,1.977327323,4.876215698,0.0,0.0,0.0,0.0,9807.344438,36.86008839121546
23-08-2021 1.00,15638.39136,1.973662102,4.867177028,0.0,0.0,0.0,0.0,9806.251446,36.862222295625436
23-08-2021 2.00,15697.49706,1.979062738,4.88049534,0.0,0.0,0.0,0.0,9810.001672,36.90057102309094
23-08-2021 3.00,15657.107,1.975309464,4.871239526,0.0,0.0,0.0,0.0,9810.690677,36.87555906679131
23-08-2021 4.00,15697.67037,1.978545275,4.879219243,0.0,0.0,0.0,0.0,9812.6746,36.91062940304588
23-08-2021 5.00,15704.78021,1.978850624,4.879972255,0.0,0.0,0.0,0.0,9810.470276,36.9216489654587
23-08-2021 6.00,15686.00916,1.97758977,4.876862909,0.0,0.0,0.0,0.0,9810.585779,36.901030611199225
23-08-2021 7.00,15683.00914,1.974818356,4.870028424,0.0,0.0,0.0,0.0,9812.475353,36.94574926365011
23-08-2021 8.00,15706.72844,1.980154799,4.883188434,0.0,0.0,0.0,0.0,9811.778886,36.90190876364819
23-08-2021 9.00,15724.01319,1.9797181,4.882111505,0.0,0.0,0.0,0.0,9814.235269,36.95066714776327
23-08-2021 10.00,15712.47684,1.977558745,4.876786398,0.0,0.0,0.0,0.0,9815.627543,36.96387521213732
23-08-2021 11.00,15718.77448,1.981082645,4.885476561,0.0,0.0,0.0,0.0,9818.112707,36.91291375486761
23-08-2021 12.00,15702.18968,1.978204017,4.87837768,0.0,0.0,0.0,0.0,9818.506806,36.927625106317855
23-08-2021 13.00,15692.60802,1.975088337,4.870694213,0.0,0.0,0.0,0.0,9816.540835,36.96330881052994
23-08-2021 14.00,15695.86123,1.978256842,4.87850795,0.0,0.0,0.0,0.0,9816.081644,36.9117565001868
23-08-2021 15.00,15692.08754,1.97520926,4.870992417,0.0,0.0,0.0,0.0,9815.278966,36.95982000915805
23-08-2021 16.00,15713.37163,1.978339554,4.878711923,0.0,0.0,0.0,0.0,9815.965681,36.951390526512384
23-08-2021 17.00,15720.8947,1.980411506,4.88382149,0.0,0.0,0.0,0.0,9817.220237,36.93040379221736
23-08-2021 18.00,15734.99471,1.98159977,4.886751824,0.0,0.0,0.0,0.0,9816.557112,36.94136139361691
23-08-2021 19.00,15690.71417,1.976282712,4.873639619,0.0,0.0,0.0,0.0,9819.018028,36.93651168330473
23-08-2021 20.00,15740.72196,1.981634379,4.886837173,0.0,0.0,0.0,0.0,9818.185288,36.95416196169358
23-08-2021 21.00,15690.74544,1.976220533,4.873486281,0.0,0.0,0.0,0.0,9818.579007,36.93774745173573
23-08-2021 22.00,15698.30416,1.978145856,4.878234252,0.0,0.0,0.0,0.0,9818.16572,36.91957280359722
23-08-2021 23.00,15740.82138,1.982254284,4.888365898,0.0,0.0,0.0,0.0,9818.395849,36.94283872021256
24-08-2021 0.00,15711.69348,1.977003749,4.875417743,0.0,0.0,0.0,0.0,9818.443029,36.972408540969596
24-08-2021 1.00,15722.2965,1.980837543,4.884872123,0.0,0.0,0.0,0.0,9815.980852,36.92575312991045
24-08-2021 2.00,15711.56142,1.979874912,4.882498214,0.0,0.0,0.0,0.0,9812.627631,36.918481807633555
24-08-2021 3.00,15731.65947,1.980763319,4.884689082,0.0,0.0,0.0,0.0,9816.794809,36.949127741593465
24-08-2021 4.00,15730.46435,1.980600485,4.884287524,0.0,0.0,0.0,0.0,9816.974137,36.94935827146156
24-08-2021 5.00,15692.37294,1.977664412,4.877046981,0.0,0.0,0.0,0.0,9814.354156,36.9146079773353
24-08-2021 6.00,15649.9897,1.97379889,4.867514354,0.0,0.0,0.0,0.0,9812.986283,36.88700494581234
24-08-2021 7.00,15671.11669,1.975502577,4.871715756,0.0,0.0,0.0,0.0,9813.926831,36.90494668194443
24-08-2021 8.00,15717.04523,1.979659319,4.881966548,0.0,0.0,0.0,0.0,9813.740779,36.9353894511041
24-08-2021 9.00,15663.32984,1.974747111,4.869852729,0.0,0.0,0.0,0.0,9813.449863,36.9007203822004
24-08-2021 10.00,15657.70353,1.974773456,4.869917696,0.0,0.0,0.0,0.0,9811.47003,36.886973437455566
24-08-2021 11.00,15725.95413,1.98116826,4.885687694,0.0,0.0,0.0,0.0,9815.317304,36.928178064418404
24-08-2021 12.00,15656.29986,1.9753242,4.871275867,0.0,0.0,0.0,0.0,9814.775974,36.873383014712175
24-08-2021 13.00,15698.24355,1.978441005,4.878962108,0.0,0.0,0.0,0.0,9813.12089,36.91392252273759
24-08-2021 14.00,15697.29158,1.978499105,4.879105386,0.0,0.0,0.0,0.0,9812.07182,36.91060005820245
24-08-2021 15.00,15642.88503,1.974991685,4.870455864,0.0,0.0,0.0,0.0,9810.817345,36.847991477909616
24-08-2021 16.00,15659.86604,1.976079359,4.873138138,0.0,0.0,0.0,0.0,9810.968517,36.867687627587266
24-08-2021 17.00,15646.12389,1.975179268,4.870918455,0.0,0.0,0.0,0.0,9811.075832,36.852120673577396
24-08-2021 18.00,15675.9483,1.977382937,4.876352843,0.0,0.0,0.0,0.0,9810.644234,36.88121998299721
24-08-2021 19.00,15692.58254,1.980240147,4.883398906,0.0,0.0,0.0,0.0,9811.073261,36.86708488366845
