Unnamed: 0,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF,DATE_TIME
17-08-2021 7.00,8712.154821,1.132352161,2.901758842,6398.936014,4604.088513,0.83873576,2.149339218,9961.418836,10252.63718,1.232877986,3.159365717,7327.995679,5911.810969,0.933482549,2.392136768,38.66704262730074,9114.15652
17-08-2021 8.00,8672.895556,1.127170344,2.888479949,6402.484113,4593.955082,0.835792976,2.141798057,9952.360298,10201.9958,1.226983294,3.144260015,7329.52708,5894.734324,0.929930409,2.383034076,38.66089975074416,9108.335895
17-08-2021 9.00,8733.028904,1.134470647,2.907187661,6401.075891,4615.476472,0.840266596,2.153262127,9940.95055,10234.8077,1.232614293,3.158689978,7339.242398,5938.972863,0.936155368,2.398986119,38.60805774703073,9117.431575
17-08-2021 10.00,8738.671122,1.133138158,2.903773033,6399.43059,4612.935551,0.838791317,2.149481588,9937.573335,10225.40356,1.230234793,3.152592285,7350.513729,5955.954542,0.936100686,2.39884599,38.647189618627,9122.642759
17-08-2021 11.00,8695.176118,1.128345218,2.891490673,6388.258448,4579.048217,0.834273227,2.137903558,9921.282127,10157.57683,1.223982841,3.136571071,7360.013018,5947.09369,0.933758005,2.392842652,38.58693227115941,9116.708614
17-08-2021 12.00,8712.392162,1.131575353,2.899768198,6381.643377,4588.341599,0.836693026,2.14410452,9924.849079,10203.81852,1.228998399,3.14942391,7362.693732,5975.035758,0.937677478,2.402886668,38.60440605566946,9106.197557
17-08-2021 13.00,8680.517933,1.128187354,2.891086133,6384.619196,4583.110288,0.835252134,2.140412099,9914.060065,10163.84314,1.22519053,3.139665888,7366.953722,5969.080402,0.936093835,2.398828434,38.57267774026643,9098.071977
17-08-2021 14.00,9176.117392,1.160573258,2.974078056,6387.240383,4600.934667,0.837502982,2.146180107,9933.859341,10228.76933,1.230117485,3.152291672,7354.670215,5969.10837,0.936867419,2.400810816,38.66359737215754,9379.76756
17-08-2021 15.00,9122.469865,1.157078252,2.965121774,6387.612189,4593.504717,0.836741219,2.144228019,9940.248455,10223.60235,1.229641734,3.151072516,7365.506143,5975.284568,0.937199387,2.401661517,38.65901824057749,9356.208084
17-08-2021 16.00,9111.822291,1.157459216,2.96609803,6388.234772,4598.639051,0.837950674,2.14732736,9934.077657,10223.03375,1.23066933,3.153705828,7355.607579,5966.018172,0.937350162,2.402047891,38.624590084986195,9344.355022
17-08-2021 17.00,9137.954575,1.158783994,2.969492899,6393.07982,4607.601944,0.83855263,2.148869931,9936.125863,10230.31718,1.230772893,3.153971217,7362.391924,5979.456622,0.938191921,2.404204979,38.64885591648658,9358.099498
17-08-2021 18.00,9076.53683,1.152542213,2.953497747,6399.050975,4592.059314,0.835381886,2.1407446,9937.826858,10181.08036,1.225230447,3.139768179,7368.366499,5957.231003,0.934495991,2.39473381,38.636835707344794,9349.080432
17-08-2021 19.00,9112.728396,1.154868596,2.959459322,6400.232222,4610.60321,0.837067869,2.145065091,9934.814796,10209.06758,1.226923992,3.144108047,7358.149374,5963.732719,0.935056408,2.396169931,38.68956849041556,9352.95912
17-08-2021 20.00,9110.076464,1.155614443,2.961370627,6403.498043,4616.273365,0.838199639,2.147965356,9923.337383,10193.17888,1.226852187,3.143924041,7345.498547,5946.291505,0.934442144,2.394595821,38.6316155638909,9349.027671
17-08-2021 21.00,9120.399388,1.156748742,2.964277373,6405.573355,4624.273301,0.839306573,2.150801979,9929.26107,10214.13081,1.228592214,3.148383024,7333.357328,5934.700588,0.933968976,2.393383285,38.65619675045439,9349.448117
17-08-2021 22.00,9103.169452,1.156287699,2.963095908,6401.134398,4615.892116,0.839012284,2.150047836,9921.780633,10197.97589,1.228221302,3.147432526,7322.838033,5916.29439,0.933041825,2.391007371,38.60671252768335,9340.76506
17-08-2021 23.00,9095.136574,1.155191096,2.960285758,6393.654676,4601.95897,0.837307951,2.145680323,9915.058323,10178.54046,1.22639481,3.142751969,7332.703582,5926.727162,0.933297513,2.391662597,38.59052346841118,9340.142089
18-08-2021 0.00,9103.626736,1.156317459,2.963172169,6396.678928,4613.985186,0.838773338,2.149435515,9938.431369,10235.58079,1.230387127,3.152982657,7326.597901,5927.642806,0.933823935,2.393011603,38.680865071296246,9336.279062
18-08-2021 1.00,9068.632173,1.15197314,2.952039444,6394.539219,4582.6418,0.834437804,2.1383253,9942.097737,10181.4143,1.224867513,3.138838125,7314.793245,5873.161164,0.92786292,2.377735941,38.6495516491835,9347.506685
18-08-2021 2.00,9093.011256,1.155430048,2.960898096,6391.701423,4600.591392,0.837479069,2.146118829,9932.417905,10211.98645,1.228755325,3.14880101,7326.696898,5919.176326,0.933025538,2.390965636,38.64295091256184,9337.177002
18-08-2021 3.00,9078.677771,1.153639301,2.95630914,6393.193261,4579.546037,0.835015606,2.139805972,9924.46221,10150.05166,1.224112309,3.136902845,7330.285449,5894.68463,0.930463048,2.384399015,38.55426729542851,9354.103626
18-08-2021 4.00,9169.153845,1.161710565,2.976992511,6395.598291,4597.851869,0.838363159,2.148384393,9919.400592,10175.73776,1.228198399,3.147373836,7335.354032,5921.626627,0.93447095,2.394669639,38.523243480183936,9389.704733
18-08-2021 5.00,9161.377259,1.158766747,2.969448701,6394.349451,4578.590849,0.834901568,2.13951374,9921.190695,10139.33074,1.223487475,3.135301649,7327.982605,5887.906383,0.929893794,2.382940246,38.53321345841254,9406.481927
18-08-2021 6.00,9139.135146,1.16084364,2.974770935,6395.16523,4598.557124,0.839250684,2.150658757,9925.219911,10190.00428,1.230201146,3.152506063,0.0,0.0,0.0,0.0,38.5144504540688,9369.811249
18-08-2021 7.00,9094.124154,1.15531869,2.96061273,6401.477727,4598.667974,0.837248395,2.145527704,9932.712988,10180.66521,1.226775127,3.143726565,0.0,0.0,0.0,0.0,38.5866130778262,9354.845933
18-08-2021 8.00,9112.479106,1.155999394,2.962357099,6392.531003,4577.40316,0.835024888,2.13982976,9936.855906,10169.54729,1.225606554,3.140731988,0.0,0.0,0.0,0.0,38.58122490338952,9375.467499
18-08-2021 9.00,9085.488541,1.154923551,2.959600151,6398.491301,4572.537867,0.835041978,2.139873553,9958.21902,10181.001,1.226948173,3.144170014,0.0,0.0,0.0,0.0,38.582443436044365,9372.740964
18-08-2021 10.00,9118.96786,1.158359421,2.968404891,6402.110456,4599.069998,0.838360647,2.148377955,9972.180167,10250.32933,1.232524644,3.158460243,0.0,0.0,0.0,0.0,38.669421376372696,9368.623488
18-08-2021 11.00,9109.070587,1.158416976,2.96855238,6402.213545,4591.143299,0.838107,2.147727961,9968.449406,10229.23905,1.231965541,3.15702749,0.0,0.0,0.0,0.0,38.607371421809255,9370.355547
18-08-2021 12.00,9122.128141,1.160643228,2.97425736,6397.008079,4586.648293,0.838717965,2.149293616,9975.790095,10249.79788,1.234649296,3.163904865,0.0,0.0,0.0,0.0,38.60087547443929,9373.706566
18-08-2021 13.00,9101.125267,1.157458467,2.96609611,6401.096985,4564.211043,0.835287368,2.140502389,9976.391086,10191.15408,1.229088954,3.149655965,0.0,0.0,0.0,0.0,38.553651599883366,9392.591328
18-08-2021 14.00,9138.222614,1.162191448,2.978224819,6391.943222,4572.132132,0.837735398,2.146775695,9979.339346,10242.49865,1.234703,3.164042485,0.0,0.0,0.0,0.0,38.57170870896901,9390.111753
18-08-2021 15.00,9070.228747,1.155492424,2.96105794,6387.395852,4544.34406,0.833536009,2.136014365,9965.847452,10171.55514,1.227939133,3.146709442,0.0,0.0,0.0,0.0,38.515539364728546,9374.658485
18-08-2021 16.00,9086.424766,1.158273368,2.96818437,6386.181545,4550.51532,0.835396727,2.140782632,9947.111621,10157.88917,1.228963739,3.14933509,0.0,0.0,0.0,0.0,38.431724042762625,9374.269106
18-08-2021 17.00,9063.042456,1.15619034,2.962846415,6381.927089,4529.690284,0.8330811,2.134848619,9942.384881,10118.93751,1.225972783,3.141670484,0.0,0.0,0.0,0.0,38.377753708984095,9376.705371
18-08-2021 18.00,9079.770556,1.159081367,2.970254943,6385.429724,4537.400055,0.835126128,2.140089196,9932.950305,10111.61974,1.227463501,3.14549059,0.0,0.0,0.0,0.0,38.30342491213348,9381.938861
18-08-2021 19.00,9070.41629,1.158068409,2.967659144,6387.221575,4535.382703,0.834561629,2.138642614,9937.913354,10110.94642,1.226989132,3.144274975,0.0,0.0,0.0,0.0,38.31568192169553,9381.18869
18-08-2021 20.00,9078.519094,1.160150008,2.972993437,6388.743023,4539.768443,0.836121381,2.142639626,9951.833726,10142.1332,1.230546322,3.153390608,0.0,0.0,0.0,0.0,38.32276266974481,9382.059912
18-08-2021 21.00,9030.7442,1.155701173,2.961592879,6392.602749,4524.862954,0.833764046,2.136598734,9959.644205,10112.82566,1.227320088,3.145123079,0.0,0.0,0.0,0.0,38.31246931896371,9376.257017
18-08-2021 22.00,9057.389752,1.158737346,2.969373358,6387.506545,4517.923273,0.834112478,2.137491622,9972.635739,10137.5218,1.230140931,3.152351756,0.0,0.0,0.0,0.0,38.3179616346105,9390.619068
18-08-2021 23.00,9110.400097,1.163505385,2.981591905,6388.814832,4529.34591,0.836140994,2.142689885,9965.67137,10147.47237,1.232210937,3.157656341,0.0,0.0,0.0,0.0,38.29113896379033,9410.759736
19-08-2021 0.00,9098.710622,1.162801865,2.979789069,6389.663102,4521.799123,0.835482642,2.141002798,9977.772476,10150.88458,1.232459409,3.158293074,0.0,0.0,0.0,0.0,38.296292477483284,9413.036049
19-08-2021 1.00,9075.892708,1.161593907,2.976693564,6396.770962,4525.689362,0.835963918,2.142236112,9974.111879,10133.17521,1.231598749,3.156087551,0.0,0.0,0.0,0.0,38.256195593845796,9405.379393
19-08-2021 2.00,9061.605743,1.161735364,2.97705606,6402.829116,4530.796902,0.837201807,2.145408318,9987.347699,10150.52904,1.233752953,3.161607901,0.0,0.0,0.0,0.0,38.25480030062553,9399.542205
19-08-2021 3.00,9079.992482,1.163705914,2.982105781,6390.698854,4517.576986,0.836618867,2.143914479,10000.0,10181.31034,1.236478807,3.168593158,0.0,0.0,0.0,0.0,38.28621773029291,9405.663117
19-08-2021 4.00,9084.556095,1.162343627,2.978614793,6393.117405,4496.966391,0.833515047,2.13596065,9988.208001,10109.7788,1.230352142,3.152893004,0.0,0.0,0.0,0.0,38.20653828203609,9435.855428
19-08-2021 5.00,9130.826842,1.16899496,2.995659457,6397.016025,4519.776879,0.83826111,2.148122882,9979.523887,10136.38883,1.235879788,3.167058117,0.0,0.0,0.0,0.0,38.13576812225019,9440.961266
19-08-2021 6.00,9084.7563,1.164150365,2.983244729,6404.330643,4517.942165,0.836696781,2.144114142,9975.052314,10101.80764,1.23182631,3.156670697,0.0,0.0,0.0,0.0,38.13072694115487,9428.142799
19-08-2021 7.00,9136.173214,1.16786031,2.992751811,6404.90577,4515.281259,0.836787978,2.144347844,9974.967023,10096.21171,1.232038391,3.157214177,0.0,0.0,0.0,0.0,38.10304417524141,9462.381562
19-08-2021 8.00,9100.4809,1.165431436,2.986527594,6408.153672,4494.265142,0.834783494,2.139211165,9970.445003,10036.53925,1.228205001,3.147390753,0.0,0.0,0.0,0.0,37.99606240153355,9468.642973
19-08-2021 9.00,9142.566429,1.169471706,2.996881164,6407.497378,4509.607715,0.837149015,2.145273034,9961.437281,10055.94399,1.230766859,3.153955755,0.0,0.0,0.0,0.0,37.99028211422747,9475.062869
19-08-2021 10.00,9116.107427,1.169746509,2.997585373,6400.561007,4507.198198,0.838347414,2.148344044,9964.737184,10079.99258,1.234323363,3.16306963,0.0,0.0,0.0,0.0,37.97141045971865,9449.226951
19-08-2021 11.00,9103.803156,1.166525011,2.989329983,6405.440003,4483.729388,0.834460795,2.138384217,9976.128176,10034.23183,1.22902455,3.149490925,0.0,0.0,0.0,0.0,37.96199598773034,9477.356323
19-08-2021 12.00,9083.881918,1.166552613,2.989400715,6409.528283,4492.313476,0.836204502,2.14285263,9971.953984,10035.44609,1.230495565,3.153260538,0.0,0.0,0.0,0.0,37.92120208704496,9460.842845
19-08-2021 13.00,9101.800661,1.169716132,2.997507528,6407.061292,4494.162314,0.837840861,2.147045955,9964.952386,10037.94473,1.232815399,3.159205332,0.0,0.0,0.0,0.0,37.85926827821279,9463.681749
19-08-2021 14.00,9090.625416,1.16774662,2.99246047,6411.170608,4480.136316,0.835716158,2.141601203,9954.26426,9977.83605,1.227873043,3.146540079,0.0,0.0,0.0,0.0,37.78403762516133,9480.012597
19-08-2021 15.00,9083.268836,1.17052382,2.999577306,6408.093775,4494.55625,0.839379735,2.150989464,9950.869516,10015.37106,1.233617255,3.161260162,0.0,0.0,0.0,0.0,37.74957574337524,9451.927162
19-08-2021 16.00,9055.441082,1.165622178,2.987016387,6413.448914,4478.467857,0.835620315,2.141355596,9947.3442,9956.705429,1.226695805,3.143523295,0.0,0.0,0.0,0.0,37.740204130324486,9463.776689
19-08-2021 17.00,9094.487683,1.171394376,3.001808186,6418.438975,4492.472111,0.839264811,2.150694959,9958.905899,9996.355787,1.232530353,3.158474873,0.0,0.0,0.0,0.0,37.71113017166472,9476.154933
19-08-2021 18.00,9045.969673,1.166920202,2.990342696,6422.842158,4479.314289,0.837131937,2.14522927,9963.512483,9963.070458,1.229111068,3.149712636,0.0,0.0,0.0,0.0,37.69012158809936,9469.607849
19-08-2021 19.00,9091.694845,1.172943396,3.005777696,6424.432391,4499.098157,0.841210189,2.155680173,9947.501557,9975.498536,1.233116418,3.159976721,0.0,0.0,0.0,0.0,37.614560820355734,9475.125278
19-08-2021 20.00,9045.683812,1.168930793,2.995495025,6417.212102,4484.767116,0.839169194,2.150449932,9938.705328,9950.127718,1.230456713,3.153160978,0.0,0.0,0.0,0.0,37.59999452017859,9453.224115
19-08-2021 21.00,8987.697321,1.16487402,2.985099161,6423.382044,4484.442253,0.838895259,2.149747949,9961.62065,9970.712811,1.231321624,3.155377392,0.0,0.0,0.0,0.0,37.65131659101033,9428.166349
19-08-2021 22.00,9000.887048,1.16612407,2.988302532,6425.195419,4475.990614,0.838432151,2.148561192,9966.416551,9958.153491,1.231032966,3.154637679,0.0,0.0,0.0,0.0,37.612707723915356,9447.487859
19-08-2021 23.00,9017.027734,1.169117582,2.995973687,6425.228987,4487.282354,0.840901578,2.15488933,9957.902903,9969.738458,1.233883543,3.161942552,0.0,0.0,0.0,0.0,37.56946925733759,9442.946506
20-08-2021 0.00,9010.974787,1.1697522,2.997599957,6432.401222,4490.700569,0.841914582,2.157485246,9960.253554,9962.923802,1.234518855,3.163570599,0.0,0.0,0.0,0.0,37.52446834111582,9445.127722
20-08-2021 1.00,8990.460073,1.167665158,2.992251715,6435.010188,4491.594087,0.841419845,2.156217438,9954.719688,9946.196227,1.232530144,3.158474339,0.0,0.0,0.0,0.0,37.521910206494105,9436.299561
20-08-2021 2.00,8990.086351,1.166805979,2.99004999,6437.781621,4488.856384,0.840554577,2.154000106,9954.631797,9931.613639,1.230745219,3.1539003,0.0,0.0,0.0,0.0,37.52123504879066,9444.119867
20-08-2021 3.00,8954.010402,1.165330955,2.9862701,6436.351796,4477.268303,0.840099182,2.152833114,9964.1214,9930.647046,1.231583864,3.156049406,0.0,0.0,0.0,0.0,37.4920357630497,9431.483069
20-08-2021 4.00,9010.180351,1.169240991,2.996289936,6438.997634,4486.370531,0.841140615,2.155501884,9973.206098,9957.8678,1.23360179,3.161220533,0.0,0.0,0.0,0.0,37.53330705655723,9459.150712
20-08-2021 5.00,8964.010641,1.165796784,2.987463831,6435.004512,4465.545554,0.838930435,2.149838089,9979.556525,9937.470063,1.231845879,3.156720845,0.0,0.0,0.0,0.0,37.509815215599396,9448.124925
20-08-2021 6.00,8945.307301,1.163167315,2.98072557,6428.305181,4447.098805,0.836198651,2.142837636,9989.507143,9933.313164,1.230082259,3.152201404,0.0,0.0,0.0,0.0,37.547881534295996,9448.271803
20-08-2021 7.00,8963.02609,1.165486425,2.986668507,6418.892503,4439.288225,0.836359824,2.143250657,9995.655915,9955.618727,1.232695056,3.158896942,0.0,0.0,0.0,0.0,37.55243197959106,9452.334411
20-08-2021 8.00,9050.383694,1.174224366,3.009060302,6420.915534,4455.360902,0.840106265,2.152851266,9993.504817,9984.372198,1.237780094,3.171927828,0.0,0.0,0.0,0.0,37.506171447858705,9487.636504
20-08-2021 9.00,9056.086647,1.173460621,3.007103135,6410.902979,4430.430513,0.837025489,2.144956487,9997.673384,9966.380665,1.235444911,3.165943703,0.0,0.0,0.0,0.0,37.50935122560718,9504.534677
20-08-2021 10.00,9016.280228,1.170427959,2.999331653,6408.946287,4415.626416,0.835284228,2.140494341,9991.007925,9930.014384,1.232696637,3.158900993,0.0,0.0,0.0,0.0,37.455804774917226,9494.029256
20-08-2021 11.00,9016.145447,1.169189923,2.996159069,6405.665589,4412.840197,0.834112084,2.137490613,9991.117573,9930.853268,1.231427775,3.155649415,0.0,0.0,0.0,0.0,37.4975667134793,9493.396112
20-08-2021 12.00,9050.391209,1.172966918,3.005837973,6395.41449,4406.792119,0.834710799,2.139024876,9975.715026,9923.007118,1.232544926,3.158512218,0.0,0.0,0.0,0.0,37.43398060724073,9503.952455
20-08-2021 13.00,9077.014871,1.175270054,3.011739977,6398.669878,4414.134843,0.835847504,2.141937789,9974.87117,9928.93519,1.233598491,3.161212078,0.0,0.0,0.0,0.0,37.424354021575205,9516.239861
20-08-2021 14.00,9045.744566,1.174852692,3.010670447,6406.249609,4420.1494,0.837555563,2.146314851,9982.262297,9935.887732,1.235715534,3.1666372,0.0,0.0,0.0,0.0,37.38639893305874,9500.253338
20-08-2021 15.00,9025.77224,1.171742373,3.002699961,6409.761706,4423.803129,0.836560204,2.143764151,9981.385285,9928.612559,1.233326175,3.160514243,0.0,0.0,0.0,0.0,37.43140090938394,9491.321877
20-08-2021 16.00,9078.477734,1.177351549,3.017074003,6410.45063,4428.051291,0.838551254,2.148866404,9994.595528,9961.368344,1.237608624,3.17148842,0.0,0.0,0.0,0.0,37.42494224007097,9517.284613
20-08-2021 17.00,9035.197258,1.172763607,3.005316971,6406.745735,4419.884102,0.836540906,2.143714697,9997.706136,9956.731662,1.235479733,3.166032939,0.0,0.0,0.0,0.0,37.47198017552799,9496.776888
20-08-2021 18.00,9059.363698,1.175918453,3.01340156,6400.681751,4411.958682,0.836999378,2.144889576,10000.0,9964.141454,1.237629321,3.171541459,0.0,0.0,0.0,0.0,37.434734801677585,9509.473155
20-08-2021 19.00,9020.41783,1.169804707,2.997734511,6403.950908,4398.133898,0.833116547,2.134939456,10000.0,9920.674598,1.231186125,3.155030164,0.0,0.0,0.0,0.0,37.46648568336827,9509.785784
20-08-2021 20.00,9018.67523,1.169539525,2.997054958,6400.846767,4396.996791,0.832833355,2.134213749,9994.711671,9917.839415,1.23081137,3.15406982,0.0,0.0,0.0,0.0,37.46718277333594,9505.366089
20-08-2021 21.00,9087.025337,1.176118233,3.013913515,6402.757622,4414.797728,0.836040177,2.142431531,10000.0,9961.13743,1.235767536,3.16677046,0.0,0.0,0.0,0.0,37.47983033830836,9527.699212
20-08-2021 22.00,9028.848405,1.171036216,3.000890368,6405.889461,4403.218139,0.834015156,2.137242225,9991.359884,9912.063496,1.231348812,3.155447063,0.0,0.0,0.0,0.0,37.42901912649503,9511.317349
20-08-2021 23.00,9046.560453,1.173137508,3.006275127,6407.494074,4406.784049,0.835018999,2.139814667,10000.0,9931.229504,1.233472023,3.160887991,0.0,0.0,0.0,0.0,37.43683980789518,9519.236728
21-08-2021 0.00,9084.296452,1.175498806,3.012326176,6410.371014,4421.78422,0.836359105,2.143248815,10000.0,9953.620024,1.234813517,3.164325696,0.0,0.0,0.0,0.0,37.480480432144795,9529.858767
21-08-2021 1.00,9030.304509,1.169739823,2.997568239,6415.984925,4420.745228,0.834609736,2.138765893,9993.249713,9920.29404,1.230354638,3.1528994,0.0,0.0,0.0,0.0,37.490367751325174,9509.217967
21-08-2021 2.00,9081.143798,1.175322033,3.011873177,6417.346701,4435.510482,0.837592541,2.146409611,10000.0,9961.764728,1.235271984,3.165500562,0.0,0.0,0.0,0.0,37.49722728105026,9523.261113
21-08-2021 3.00,9040.40832,1.170980828,3.000748432,6422.562767,4438.375853,0.836604099,2.143876634,9993.979353,9939.718737,1.232119442,3.157421875,0.0,0.0,0.0,0.0,37.50997297202413,9505.214117
21-08-2021 4.00,9038.10478,1.170355053,2.999144824,6420.688393,4435.057344,0.835958817,2.14222304,9999.409108,9947.002848,1.232097881,3.157366624,0.0,0.0,0.0,0.0,37.53811824000271,9504.975846
21-08-2021 5.00,9075.340849,1.174246422,3.009116823,6414.375148,4432.839853,0.836865631,2.144546835,10000.0,9963.479544,1.234651684,3.163910985,0.0,0.0,0.0,0.0,37.52252422935889,9519.009172
21-08-2021 6.00,9153.504311,1.178977362,3.0212403,6413.204345,4439.450602,0.837295384,2.145648118,9993.51752,9968.453677,1.234677858,3.163978057,0.0,0.0,0.0,0.0,37.540461005271716,9557.466837
21-08-2021 7.00,9115.332967,1.175250393,3.011689593,6402.942731,4416.001367,0.834196251,2.137706298,9972.952588,9912.618956,1.229867306,3.151650566,0.0,0.0,0.0,0.0,37.47620636503743,9546.062819
21-08-2021 8.00,9228.970738,1.185269702,3.037365014,6406.055798,4442.563278,0.83865764,2.149139028,9991.809404,9994.180399,1.237787228,3.171946109,0.0,0.0,0.0,0.0,37.54279945479103,9587.175885
21-08-2021 9.00,9202.094964,1.179170898,3.021736256,6400.916621,4413.567432,0.832826504,2.134196192,9983.934924,9929.453692,1.229271743,3.15012438,0.0,0.0,0.0,0.0,37.558040191097945,9600.059036
21-08-2021 10.00,9289.648716,1.188533973,3.045730015,6396.201908,4425.206046,0.836644325,2.143979718,10000.0,9999.973954,1.237627457,3.171536681,0.0,0.0,0.0,0.0,37.56941212905774,9628.644364
21-08-2021 11.00,9280.310842,1.186422579,3.040319371,6397.826319,4424.804068,0.835527877,2.141118715,10000.0,9991.955754,1.235582905,3.166297325,0.0,0.0,0.0,0.0,37.60140540625751,9627.621871
21-08-2021 12.00,9287.12395,1.187254124,3.042450282,6394.778652,4433.443167,0.836621439,2.14392107,10000.0,10018.60146,1.237658451,3.171616107,0.0,0.0,0.0,0.0,37.63845217365457,9617.135045
21-08-2021 13.00,9255.791124,1.184616963,3.035692309,6400.002924,4436.032958,0.836363836,2.143260938,9999.638797,10007.50308,1.236300411,3.168136003,0.0,0.0,0.0,0.0,37.63805609090312,9604.11634
21-08-2021 14.00,9244.050252,1.182860651,3.031191595,6395.718297,4440.672388,0.836106044,2.142600322,9995.426238,10019.34405,1.235995763,3.167355313,0.0,0.0,0.0,0.0,37.691877783763985,9586.686279
21-08-2021 15.00,9200.107775,1.178069676,3.01891427,6394.881238,4417.886367,0.832565239,2.133526676,10000.0,9980.443571,1.231549883,3.155962329,0.0,0.0,0.0,0.0,37.681076586092374,9586.157863
21-08-2021 16.00,9252.297121,1.182891798,3.031271412,6401.060265,4456.692334,0.837234414,2.145491877,10000.0,10043.73808,1.237023052,3.169987837,0.0,0.0,0.0,0.0,37.75226841999728,9582.48022
21-08-2021 17.00,9231.928789,1.179087191,3.021521748,6408.798068,4446.256911,0.834525823,2.138550858,9983.728356,9969.279612,1.229886941,3.151700884,0.0,0.0,0.0,0.0,37.68981911403761,9596.552803
21-08-2021 18.00,9245.939191,1.180348444,3.024753827,6412.218099,4461.033685,0.8361896,2.142814443,9973.798429,9973.264308,1.230607018,3.153546148,0.0,0.0,0.0,0.0,37.68282101634419,9593.419661
21-08-2021 19.00,9232.384755,1.181077855,3.026623013,6407.878368,4468.349737,0.83798261,2.147409199,9967.72429,9992.365109,1.233388064,3.16067284,0.0,0.0,0.0,0.0,37.66986114130849,9568.749677
21-08-2021 20.00,9176.926684,1.175791306,3.013075733,6406.092708,4459.152186,0.835862543,2.141976328,9983.352922,10002.66132,1.232129584,3.157447866,0.0,0.0,0.0,0.0,37.74719157729913,9544.475544
21-08-2021 21.00,9160.240107,1.173695263,3.007704427,6400.373443,4448.382961,0.834153123,2.13759578,9982.553948,9992.994647,1.230344149,3.152872521,0.0,0.0,0.0,0.0,37.7654368563674,9538.729579
21-08-2021 22.00,9187.912828,1.177797175,3.018215961,6394.635589,4466.932545,0.837521007,2.146226299,9991.631174,10065.47214,1.237168935,3.170361677,0.0,0.0,0.0,0.0,37.82950085447534,9523.747189
21-08-2021 23.00,9167.169921,1.174012319,3.008516912,6396.050407,4466.789228,0.835719551,2.141609898,9989.316257,10053.38319,1.233914542,3.162021989,0.0,0.0,0.0,0.0,37.883720170849024,9516.219524
22-08-2021 0.00,9117.554762,1.168887317,2.995383613,6393.042195,4449.409784,0.832752088,2.134005495,10000.0,10041.18184,1.231158792,3.154960119,0.0,0.0,0.0,0.0,37.922436033827225,9502.961236
22-08-2021 1.00,9174.419705,1.173965612,3.008397222,6402.995084,4492.870685,0.837760342,2.146839618,9995.667405,10095.96565,1.235988067,3.16733559,0.0,0.0,0.0,0.0,37.98035788906959,9503.166559
22-08-2021 2.00,9115.560453,1.168272384,2.993807789,6399.214111,4467.538719,0.834010235,2.137229615,9996.05512,10052.29611,1.231239007,3.155165679,0.0,0.0,0.0,0.0,37.96193781715205,9491.637033
22-08-2021 3.00,9134.791036,1.169646169,2.997328243,6403.831792,4492.391357,0.836377249,2.143295312,10000.0,10096.57935,1.234146823,3.162617232,0.0,0.0,0.0,0.0,38.039333554783695,9482.966843
22-08-2021 4.00,9074.867547,1.165150268,2.985807074,6402.444077,4484.568509,0.835130293,2.140099868,9985.270796,10058.46551,1.231120573,3.154862179,0.0,0.0,0.0,0.0,37.98889039944069,9453.9887
22-08-2021 5.00,9062.600019,1.163270839,2.980990861,6403.522497,4484.333626,0.834302193,2.137977785,9987.080163,10057.00469,1.229921247,3.151788795,0.0,0.0,0.0,0.0,38.020411670389066,9449.383591
22-08-2021 6.00,9139.091209,1.169323852,2.996502275,6403.906934,4509.168831,0.837423891,2.145977429,9991.244197,10115.15248,1.234754413,3.164174238,0.0,0.0,0.0,0.0,38.090556105012354,9467.831381
22-08-2021 7.00,9120.051433,1.166670678,2.989703268,6402.955359,4510.076191,0.836461258,2.143510593,10000.0,10132.13595,1.234294052,3.162994519,0.0,0.0,0.0,0.0,38.168741318477615,9455.45454
22-08-2021 8.00,9140.566663,1.167145221,2.990919328,6406.100076,4516.78412,0.836476077,2.143548567,9991.250785,10120.20056,1.232682308,3.158864274,0.0,0.0,0.0,0.0,38.173626753057036,9466.01347
22-08-2021 9.00,9073.850328,1.161714418,2.977002386,6400.189988,4501.904538,0.834279341,2.137919224,10000.0,10118.96456,1.231306784,3.155339363,0.0,0.0,0.0,0.0,38.211604050117266,9434.470483
22-08-2021 10.00,9076.207287,1.160906929,2.974933117,6401.26682,4511.239168,0.834401181,2.13823145,10000.0,10132.92001,1.231107813,3.154829482,0.0,0.0,0.0,0.0,38.27048738742965,9428.399447
22-08-2021 11.00,9114.151284,1.165132196,2.985760762,6395.616969,4523.346817,0.836798544,2.144374919,9998.183578,10173.20004,1.235476432,3.166024479,0.0,0.0,0.0,0.0,38.28675731102461,9427.809693
22-08-2021 12.00,9065.384309,1.160770218,2.974582784,6397.410051,4512.176565,0.834872893,2.139440257,10000.0,10146.60396,1.232528378,3.158469812,0.0,0.0,0.0,0.0,38.27800090655084,9414.428508
22-08-2021 13.00,9167.351743,1.168961755,2.995574367,6398.69303,4534.284533,0.838131787,2.14779148,9985.269794,10165.36653,1.235533887,3.166171711,0.0,0.0,0.0,0.0,38.25549691240306,9452.18068
