Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,CMP_SPEED_7,POWER_7,FUEL_FLOW_7,CO2_7,CMP_SPEED_8,POWER_8,FUEL_FLOW_8,CO2_8,THERMAL_EFF,DATE_TIME
5753,4798.929091,3660.711953,0.982358982,2.677992113,9834.176492,14914.58592,1.937115067,5.280736438,5763.740336,5413.569931,1.179793746,3.216215666,7257.62436,8464.110633,1.448113661,3.947678021,0.0,0.0,0.0,0.0,9979.719396,15252.03783,1.943424507,5.297936494,0.0,0.0,0.0,0.0,5073.19418,4120.060863,1.029228587,2.805762545,18.594664340814322,28-08-2021 17:00
5754,4777.886875,3631.712823,0.979524792,2.670265877,9804.20809,14861.43443,1.935056391,5.275124316,5762.460978,5420.868383,1.181440662,3.220705296,7259.942981,8484.00205,1.450788649,3.95497026,0.0,0.0,0.0,0.0,9986.106656,15295.46427,1.947653278,5.309464474,0.0,0.0,0.0,0.0,5063.616249,4110.435088,1.028876804,2.804803555,18.55756412310957,28-08-2021 18:00
5755,4786.410784,3641.762033,0.979022776,2.66889734,9771.046526,14748.52142,1.924406646,5.246092228,5755.189696,5399.160127,1.177121303,3.208930364,7254.370558,8457.853385,1.44610191,3.942193821,0.0,0.0,0.0,0.0,9974.365171,15237.29957,1.940572143,5.290160714,0.0,0.0,0.0,0.0,5076.365153,4127.527851,1.029026831,2.805212542,18.632016728925162,28-08-2021 19:00
5756,4785.362941,3639.526334,0.978861062,2.668456491,9775.125541,14758.52443,1.92532175,5.248586878,5749.011624,5386.52633,1.175954075,3.205748402,7256.688253,8462.300007,1.446646614,3.943678731,0.0,0.0,0.0,0.0,9974.010884,15235.32379,1.940692092,5.290487705,0.0,0.0,0.0,0.0,5067.715451,4111.918978,1.027372789,2.800703488,18.59144052724198,28-08-2021 20:00
5757,4815.257911,3694.592649,0.985311328,2.686040454,9760.259273,14729.15029,1.922623217,5.241230452,5764.72763,5422.527828,1.179189232,3.21456771,7257.858055,8471.766297,1.446931161,3.944454429,0.0,0.0,0.0,0.0,9954.185137,15193.42904,1.937360835,5.28140642,0.0,0.0,0.0,0.0,5086.523015,4149.431583,1.031263021,2.811308583,18.690276011416916,28-08-2021 21:00
5758,4786.269537,3652.133642,0.980182636,2.672059212,9779.285777,14799.97273,1.927369334,5.254168761,5751.430551,5405.821481,1.177569018,3.210150871,7256.591869,8482.232801,1.447980706,3.947315576,0.0,0.0,0.0,0.0,9946.271064,15194.49894,1.937633888,5.282150787,0.0,0.0,0.0,0.0,5097.056578,4175.577844,1.03440158,2.819864554,18.750979590346894,28-08-2021 22:00
5759,4773.491424,3631.753477,0.977333033,2.664290959,9763.134867,14758.78275,1.924142448,5.245372001,5762.600835,5429.387842,1.179657966,3.215845518,7259.156078,8489.353113,1.448078026,3.947580877,0.0,0.0,0.0,0.0,9940.376146,15180.9759,1.936255083,5.278392051,0.0,0.0,0.0,0.0,5101.551446,4184.653816,1.035124505,2.821835308,18.778612391546844,28-08-2021 23:00
5760,4771.00408,3624.634181,0.976666918,2.662475073,9764.744101,14755.85484,1.924350986,5.245940493,5774.408922,5448.75421,1.181940291,3.222067326,7254.4412,8473.817353,1.447060936,3.944808206,0.0,0.0,0.0,0.0,9931.616149,15150.90471,1.934740282,5.274262575,0.0,0.0,0.0,0.0,5104.908288,4187.751264,1.035682885,2.823357498,18.782380343431054,29-08-2021 00:00
5761,4779.618404,3645.758773,0.979421339,2.669983853,9780.832173,14819.23626,1.928787079,5.258033651,5786.214652,5481.273083,1.185480868,3.231719231,7253.271348,8484.387606,1.448175741,3.947847256,0.0,0.0,0.0,0.0,9922.332824,15148.07063,1.934803752,5.274435601,0.0,0.0,0.0,0.0,5108.997681,4202.064047,1.037450716,2.828176753,18.81445942028442,29-08-2021 01:00
5762,4785.142236,3650.126816,0.978316861,2.666972955,9774.114292,14775.34568,1.922982257,5.242209223,5783.297873,5467.260217,1.182111946,3.222535271,7253.20316,8469.828899,1.44464939,3.938234131,0.0,0.0,0.0,0.0,9907.563238,15081.74411,1.927552464,5.254667987,0.0,0.0,0.0,0.0,5124.894876,4224.347261,1.038299488,2.830490574,18.89876931899331,29-08-2021 02:00
5763,4797.010554,3670.938983,0.981070233,2.674478876,9790.281042,14820.59039,1.926269568,5.251170707,5787.880796,5477.16129,1.183347289,3.225902919,7248.768611,8461.353071,1.444173342,3.936936386,0.0,0.0,0.0,0.0,9906.123834,15080.45825,1.927790803,5.255317721,0.0,0.0,0.0,0.0,5125.905432,4226.851526,1.038773566,2.831782952,18.90134265203104,29-08-2021 03:00
5764,4759.878124,3615.089435,0.975394752,2.659007045,9750.812029,14747.86318,1.923797255,5.244430977,5794.474576,5500.950663,1.187230829,3.236489769,7246.223291,8473.213842,1.446908257,3.944391991,0.0,0.0,0.0,0.0,9881.13097,15046.42925,1.92783807,5.255446575,0.0,0.0,0.0,0.0,5135.49411,4252.380385,1.042966532,2.843213324,18.939054141148585,29-08-2021 04:00
5765,4764.248853,3619.546561,0.975484798,2.659252516,9755.638193,14748.66378,1.923136325,5.242629227,5786.77529,5481.496388,1.184763044,3.229762384,7240.417736,8452.845139,1.444600336,3.938100406,0.0,0.0,0.0,0.0,9876.087591,15020.98877,1.92545761,5.248957243,0.0,0.0,0.0,0.0,5140.37447,4257.499912,1.04309754,2.843570463,18.959473735385252,29-08-2021 05:00
5766,4811.931736,3699.078172,0.984076375,2.682673867,9755.212049,14735.07396,1.920056256,5.234232702,5803.782911,5512.154618,1.18651159,3.234529064,7241.217462,8448.571975,1.442544277,3.932495419,0.0,0.0,0.0,0.0,9892.662847,15051.55367,1.925242306,5.248370306,0.0,0.0,0.0,0.0,5140.544319,4255.543082,1.041584371,2.839445439,18.97829044036667,29-08-2021 06:00
5767,4796.725421,3678.200966,0.981763823,2.67636966,9758.563055,14760.61967,1.922180938,5.240024761,6034.672611,5980.341439,1.23398302,3.363940124,7231.871667,8437.81866,1.44199658,3.931002352,0.0,0.0,0.0,0.0,9889.933168,15060.85662,1.92628516,5.251213212,0.0,0.0,0.0,0.0,5148.783023,4275.928173,1.044133717,2.846395169,19.022641925397753,29-08-2021 07:00
5768,4822.931144,3735.769527,0.989394915,2.69717265,9731.848451,14733.54277,1.921524156,5.23823432,6021.417951,5973.034033,1.233990189,3.363959665,7232.840063,8465.682598,1.445137437,3.939564587,0.0,0.0,0.0,0.0,9896.680369,15121.79893,1.931245674,5.264735986,0.0,0.0,0.0,0.0,5156.309535,4303.777232,1.047956173,2.8568155,19.07669847437968,29-08-2021 08:00
5769,4828.489866,3744.879609,0.990050335,2.698959381,9734.981998,14737.25336,1.92092727,5.23660716,6031.354815,5992.001598,1.235307993,3.367552109,7231.714757,8461.400929,1.444245447,3.93713295,0.0,0.0,0.0,0.0,9925.001571,15192.15676,1.934916739,5.274743612,0.0,0.0,0.0,0.0,5166.760303,4321.915336,1.04952741,2.861098821,19.128416590330534,29-08-2021 09:00
5770,4825.205227,3733.969297,0.987433582,2.691825893,9714.651179,14660.49071,1.913666423,5.216813487,6049.780115,6020.391645,1.236577433,3.371012708,7228.685167,8441.357927,1.440838345,3.927844906,0.0,0.0,0.0,0.0,9919.983238,15154.43756,1.930276443,5.262093782,0.0,0.0,0.0,0.0,5167.174622,4316.397434,1.047593971,2.855828107,19.139253167097923,29-08-2021 10:00
5771,4828.866895,3755.628233,0.991475641,2.702844882,9724.03401,14740.00552,1.921454652,5.238044847,6048.52929,6042.128916,1.240419966,3.381487771,7231.314199,8479.473393,1.445919062,3.941695363,0.0,0.0,0.0,0.0,9921.120326,15214.40504,1.936657248,5.279488384,0.0,0.0,0.0,0.0,5167.865664,4334.809117,1.051133823,2.865478037,19.156162790714568,29-08-2021 11:00
5772,4838.147681,3770.351696,0.993690092,2.708881659,9660.823965,14573.91587,1.911400066,5.210635212,6061.200701,6066.566699,1.243296066,3.38932826,7229.088816,8473.505392,1.446004242,3.94192757,0.0,0.0,0.0,0.0,9933.398723,15246.35366,1.939467805,5.287150197,0.0,0.0,0.0,0.0,5142.729799,4288.242633,1.046249623,2.852163303,19.038844532341077,29-08-2021 12:00
5773,4812.7395,3714.666286,0.985738329,2.687204492,9670.628244,14556.45023,1.908159831,5.20180206,6061.240815,6047.66956,1.240018982,3.380394657,7224.7877,8438.493166,1.441452425,3.929518941,0.0,0.0,0.0,0.0,9939.14729,15216.88352,1.935511634,5.276365346,0.0,0.0,0.0,0.0,5135.451737,4261.75407,1.042030648,2.840662026,18.99784954301994,29-08-2021 13:00
5774,4824.247553,3741.371959,0.989100542,2.696370165,9672.833926,14582.29895,1.909951924,5.206687455,6072.349903,6080.44443,1.243364051,3.389513593,7225.104449,8452.046465,1.442726781,3.93299294,0.0,0.0,0.0,0.0,9956.944064,15284.93678,1.939997884,5.288595235,0.0,0.0,0.0,0.0,5117.557713,4236.758635,1.039284594,2.833176055,18.936328789736955,29-08-2021 14:00
5775,4831.934423,3758.25963,0.991380629,2.702585872,9639.5197,14507.79929,1.905443479,5.19439706,6070.858353,6083.040289,1.243840194,3.390811597,7220.675571,8449.532614,1.442792386,3.933171784,0.0,0.0,0.0,0.0,9953.873441,15289.40066,1.940643277,5.290354632,0.0,0.0,0.0,0.0,5131.971188,4266.80528,1.042903775,2.843042242,19.004442596498972,29-08-2021 15:00
5776,4812.812085,3725.049218,0.986247592,2.688592786,9642.351356,14506.61949,1.903462944,5.188997958,6075.072304,6089.603897,1.243143543,3.388912469,7219.669742,8443.210656,1.440801344,3.927744038,0.0,0.0,0.0,0.0,9943.910985,15253.73941,1.936393736,5.278770028,0.0,0.0,0.0,0.0,5144.468525,4288.178596,1.044195448,2.846563451,19.076013492669826,29-08-2021 16:00
5777,4795.20401,3696.330653,0.983441867,2.680944148,9610.703259,14432.38465,1.899874346,5.179215141,6064.370441,6070.270744,1.242030442,3.385878063,7224.553701,8458.520242,1.443003951,3.933748528,0.0,0.0,0.0,0.0,9945.621288,15266.92587,1.938477342,5.284450112,0.0,0.0,0.0,0.0,5142.476025,4286.134778,1.044657315,2.847822539,19.058491619907596,29-08-2021 17:00
5778,4801.110724,3700.995744,0.984098218,2.682733414,9594.078699,14373.04619,1.896012024,5.16868613,6074.53274,6083.177423,1.243399428,3.389610032,7229.88867,8460.539816,1.44324242,3.934398615,0.0,0.0,0.0,0.0,9938.762872,15233.02766,1.936448571,5.278919514,0.0,0.0,0.0,0.0,5119.595842,4239.045661,1.039422822,2.833552876,18.944031112357898,29-08-2021 18:00
5779,4805.286749,3714.411654,0.986075056,2.688122438,9596.024945,14398.10834,1.898242451,5.17476646,6075.736687,6095.031602,1.244960403,3.39386538,7230.473494,8474.106946,1.444763337,3.93854476,0.0,0.0,0.0,0.0,9947.994729,15277.84416,1.939794997,5.288042148,0.0,0.0,0.0,0.0,5129.47155,4263.335701,1.042447733,2.841799034,18.997296173486074,29-08-2021 19:00
5780,4805.18697,3712.021829,0.984182797,2.682963984,9604.421265,14401.54808,1.895443184,5.167135427,6070.512792,6079.235108,1.241382991,3.384113057,7230.64372,8465.114417,1.441661632,3.930089256,0.0,0.0,0.0,0.0,9943.209755,15245.81126,1.934735868,5.274250544,0.0,0.0,0.0,0.0,5145.277712,4288.370034,1.043525118,2.844736077,19.089119526804314,29-08-2021 20:00
5781,4819.378665,3741.321988,0.989875152,2.698481816,9589.449859,14391.7877,1.89870286,5.176021573,6074.243386,6096.636829,1.245688115,3.395849183,7227.795656,8474.217722,1.445371342,3.940202233,0.0,0.0,0.0,0.0,9962.535731,15327.40912,1.943765907,5.29886718,0.0,0.0,0.0,0.0,5172.091339,4343.589971,1.051963767,2.867740535,19.179822865983446,29-08-2021 21:00
5782,4779.503664,3662.879614,0.979150363,2.669245152,9616.4202,14425.43588,1.899040531,5.176942092,6072.507131,6076.89868,1.242435297,3.386981731,7230.853295,8459.438132,1.442721333,3.932978089,0.0,0.0,0.0,0.0,9956.806113,15273.08788,1.938277685,5.28390583,0.0,0.0,0.0,0.0,5173.18195,4333.843419,1.049692581,2.861549093,19.17819103754104,29-08-2021 22:00
5783,4764.836563,3644.805724,0.97646929,2.661936322,9622.727567,14459.0328,1.900503924,5.180931422,6068.593837,6078.69738,1.242155814,3.386219837,7229.522709,8468.101249,1.442868522,3.933379337,0.0,0.0,0.0,0.0,9951.612892,15276.61517,1.937619623,5.282111898,0.0,0.0,0.0,0.0,5171.724621,4338.284117,1.049726136,2.861640566,19.197228414885103,29-08-2021 23:00
5784,4756.660261,3635.769101,0.97664201,2.662407172,9657.684457,14574.2306,1.910398739,5.207905511,6061.737361,6073.776338,1.243314533,3.389378603,7229.039393,8479.921625,1.445638505,3.940930542,0.0,0.0,0.0,0.0,9963.684651,15334.07536,1.943743652,5.29880651,0.0,0.0,0.0,0.0,5192.215905,4381.868883,1.056012566,2.878777896,19.274665235525283,30-08-2021 00:00
5785,4755.930493,3633.028971,0.97565566,2.6597183,9664.624653,14583.0965,1.909693113,5.205981915,6064.995503,6077.851994,1.242927566,3.388323697,7232.465569,8483.097935,1.445034591,3.939284221,0.0,0.0,0.0,0.0,9953.701893,15298.37693,1.940246167,5.289272077,0.0,0.0,0.0,0.0,5193.384667,4381.87295,1.055302162,2.876841276,19.28765837764321,30-08-2021 01:00
5786,4738.089012,3597.429489,0.972217412,2.650345351,9652.993761,14543.51775,1.908965265,5.20399774,6070.127206,6081.513786,1.244525987,3.392681127,7234.863634,8481.320927,1.446281519,3.94268345,0.0,0.0,0.0,0.0,9972.115359,15337.62352,1.944578768,5.301083107,0.0,0.0,0.0,0.0,5179.970722,4351.987608,1.052971765,2.87048842,19.198507862556387,30-08-2021 02:00
5787,4748.545784,3602.559795,0.971171724,2.64749472,9695.580562,14605.11071,1.909968913,5.206733769,6063.756711,6047.776923,1.239120083,3.377944182,7232.020029,8446.095121,1.441001357,3.928289291,0.0,0.0,0.0,0.0,9953.751385,15237.48637,1.935098262,5.27523846,0.0,0.0,0.0,0.0,5181.724894,4340.295318,1.04990967,2.862140895,19.202770717934357,30-08-2021 03:00
5788,4730.888063,3584.431845,0.969986246,2.644263008,9682.880017,14614.8633,1.912504282,5.213645395,6060.669782,6060.705575,1.241702727,3.384984684,7235.813795,8480.298444,1.445325473,3.940077188,0.0,0.0,0.0,0.0,9954.83903,15284.94468,1.940050557,5.288738827,0.0,0.0,0.0,0.0,5167.979691,4329.170584,1.04978068,2.861789257,19.155905011592793,30-08-2021 04:00
5789,4740.238197,3597.898321,0.970079598,2.644517493,9675.027168,14575.37567,1.907014801,5.198680613,6063.65448,6060.78795,1.239718593,3.37957577,7233.000632,8464.159213,1.441707381,3.93021397,0.0,0.0,0.0,0.0,9958.151533,15273.41492,1.936393628,5.278769735,0.0,0.0,0.0,0.0,5187.864598,4361.366027,1.051712405,2.867055301,19.262918699096737,30-08-2021 05:00
5790,4713.297082,3555.078232,0.966245743,2.634066086,9667.867019,14576.14915,1.909828455,5.20635087,6048.396958,6036.012482,1.239143091,3.378006905,7230.800697,8469.656567,1.444293305,3.937263415,0.0,0.0,0.0,0.0,9966.841757,15317.06457,1.941940449,5.293890828,0.0,0.0,0.0,0.0,5193.834578,4376.625978,1.055083803,2.876246011,19.268549792088024,30-08-2021 06:00
5791,4694.987003,3515.683646,0.960562576,2.618573301,9619.478827,14418.8607,1.898231755,5.174737301,6039.889484,6004.606812,1.23511166,3.367016891,7223.937111,8435.453074,1.440386352,3.926612737,0.0,0.0,0.0,0.0,9946.82206,15231.34021,1.935140478,5.275353543,0.0,0.0,0.0,0.0,5184.585724,4349.497338,1.051242848,2.865775249,19.219078783879322,30-08-2021 07:00
5792,4702.46961,3536.295301,0.965052811,2.630814055,9621.341801,14461.37477,1.904488691,5.19179423,6041.066363,6021.50307,1.239151029,3.378028545,7228.214374,8466.582157,1.445720703,3.94115462,0.0,0.0,0.0,0.0,9922.24082,15206.82764,1.937221633,5.281026944,0.0,0.0,0.0,0.0,5197.091569,4382.868572,1.057057469,2.881626389,19.260005214908762,30-08-2021 08:00
5793,4683.599957,3499.501105,0.959302356,2.615137838,9638.80335,14483.60196,1.90393226,5.190277351,6031.567481,5993.38037,1.235028473,3.366790115,7224.598328,8445.068603,1.442342782,3.931946127,0.0,0.0,0.0,0.0,9926.184131,15193.23686,1.934401058,5.273337825,0.0,0.0,0.0,0.0,5212.587584,4404.609973,1.058299428,2.885012071,19.33283071966903,30-08-2021 09:00
5794,4691.34148,3506.467678,0.959193766,2.614841812,9635.591049,14449.9996,1.89994859,5.179417536,6039.406528,5998.841002,1.23436587,3.364983804,7229.335669,8440.827269,1.440601078,3.927198096,0.0,0.0,0.0,0.0,9924.401318,15161.82408,1.930626994,5.263049411,0.0,0.0,0.0,0.0,5191.052281,4357.840288,1.051977435,2.867777793,19.2424974269146,30-08-2021 10:00
5795,4695.269768,3513.600526,0.960359882,2.618020741,9656.151252,14506.83323,1.904251424,5.19114742,6037.404128,5995.472051,1.234382229,3.3650284,7236.867811,8459.194441,1.442580433,3.932593983,0.0,0.0,0.0,0.0,9922.146778,15159.43607,1.931052053,5.264208157,0.0,0.0,0.0,0.0,5202.087461,4378.493035,1.054606165,2.87494393,19.285500278707662,30-08-2021 11:00
5796,4704.070711,3529.948536,0.962408682,2.623605938,9677.636117,14568.54884,1.908370996,5.202377714,6032.451957,5987.882984,1.233620225,3.362951113,7237.362743,8463.61453,1.442941576,3.93357849,0.0,0.0,0.0,0.0,9927.882189,15180.04053,1.932435337,5.267979105,0.0,0.0,0.0,0.0,5213.591024,4401.166037,1.057118157,2.881791827,19.33930098078279,30-08-2021 12:00
5797,4693.119753,3507.661276,0.9594076,2.615424741,9677.119537,14554.62676,1.907228828,5.19926407,6032.768415,5982.702136,1.232902476,3.36099447,7233.080387,8446.028231,1.441199007,3.928828101,0.0,0.0,0.0,0.0,9928.360107,15167.73209,1.931346335,5.265010395,0.0,0.0,0.0,0.0,5182.727297,4340.65249,1.050145354,2.862783389,19.200040923932978,30-08-2021 13:00
5798,4705.819525,3532.29748,0.965321044,2.631545279,9674.512238,14577.7709,1.91386159,5.217345529,6027.136058,5979.55909,1.236052651,3.36958211,7236.390561,8468.256071,1.447005732,3.944657714,0.0,0.0,0.0,0.0,9935.574984,15218.97007,1.939884217,5.288285371,0.0,0.0,0.0,0.0,5190.164179,4359.804432,1.055329831,2.876916704,19.19001639841595,30-08-2021 14:00
5799,4702.344049,3523.139302,0.964519202,2.629359392,9662.277927,14538.632,1.911900788,5.21200022,6030.931201,5982.87929,1.236828549,3.371697271,7240.822916,8473.005655,1.44790636,3.947112901,0.0,0.0,0.0,0.0,9953.412609,15258.95112,1.94311546,5.297094007,0.0,0.0,0.0,0.0,5188.738775,4353.792098,1.055051637,2.876158323,19.16860565426608,30-08-2021 15:00
5800,4744.439049,3596.487718,0.972918411,2.652256333,9658.468042,14531.30284,1.910056564,5.206972712,6185.691008,6302.338499,1.26715502,3.454369748,7237.87002,8469.074428,1.446541581,3.9433924,0.0,0.0,0.0,0.0,9986.149534,15347.60304,1.947301755,5.308506194,0.0,0.0,0.0,0.0,5187.82955,4354.631628,1.054352628,2.874252767,19.18501263380763,30-08-2021 16:00
5801,4719.401554,3547.499035,0.966863571,2.635750336,9656.110211,14504.28665,1.908410489,5.202485376,6186.526377,6293.19344,1.266363175,3.452211114,7234.427064,8447.705257,1.444806217,3.938661654,0.0,0.0,0.0,0.0,9977.934053,15303.62034,1.944546704,5.300995696,0.0,0.0,0.0,0.0,5170.301316,4315.196797,1.049927366,2.862189135,19.0914055375809,30-08-2021 17:00
5802,4695.036278,3514.898631,0.963036784,2.625318196,9678.016531,14588.28719,1.914449569,5.218948409,6184.278186,6301.782222,1.267525942,3.455380912,7237.17891,8470.44916,1.447054455,3.944790539,0.0,0.0,0.0,0.0,9981.58447,15341.58563,1.947462343,5.308943971,0.0,0.0,0.0,0.0,5163.723864,4312.587127,1.049921712,2.862173722,19.07996251607606,30-08-2021 18:00
5803,4681.034839,3487.280169,0.959615501,2.615991495,9670.255012,14555.97041,1.912443312,5.213479187,6185.377241,6297.613094,1.267210885,3.45452204,7237.687406,8463.988392,1.446621698,3.943610806,0.0,0.0,0.0,0.0,9992.903899,15359.2683,1.948764347,5.312493341,0.0,0.0,0.0,0.0,5132.322726,4251.540138,1.043080036,2.843522746,18.933251419528176,30-08-2021 19:00
5804,4687.029813,3478.692847,0.957537992,2.610328035,9650.153368,14439.30907,1.902974733,5.187667053,6187.786621,6271.483126,1.26338701,3.44409784,7237.772541,8425.207238,1.442029506,3.93109211,0.0,0.0,0.0,0.0,9975.293436,15244.83983,1.939620547,5.287566583,0.0,0.0,0.0,0.0,5137.239642,4239.069367,1.040598654,2.836758292,18.922730987868146,30-08-2021 20:00
5805,4661.752053,3445.972631,0.955223063,2.604017346,9623.728932,14412.28356,1.904552847,5.191969122,6177.810479,6268.356335,1.265439161,3.449692174,7235.155536,8443.250834,1.446124285,3.942254818,0.0,0.0,0.0,0.0,9990.047604,15329.02432,1.948481621,5.311722607,0.0,0.0,0.0,0.0,5144.296438,4263.586109,1.045383788,2.849802965,18.9450532241803,30-08-2021 21:00
5806,4670.39786,3452.619836,0.954524542,2.602113118,9605.468506,14329.74974,1.896344238,5.169591773,6175.402549,6248.932441,1.261572089,3.439150216,7234.9063,8422.266233,1.442131583,3.931370382,0.0,0.0,0.0,0.0,9972.819525,15246.42433,1.94038895,5.289661313,0.0,0.0,0.0,0.0,5136.906367,4240.328449,1.04102578,2.837922674,18.920585211406664,30-08-2021 22:00
5807,4663.046799,3441.707116,0.955314226,2.604265863,9594.611933,14321.20281,1.899828699,5.179090705,6184.852405,6273.560039,1.266766976,3.453311909,7233.777466,8429.392365,1.445909202,3.941668483,0.0,0.0,0.0,0.0,9971.661915,15265.43174,1.945774829,5.304343668,0.0,0.0,0.0,0.0,5125.256994,4222.498567,1.041378931,2.838885393,18.834637926720628,30-08-2021 23:00
5808,4660.07063,3426.151511,0.952549907,2.596730099,9603.668206,14306.66415,1.897516738,5.172788108,6186.654734,6258.943295,1.264365993,3.446766628,7227.752902,8392.309175,1.441653328,3.930066618,0.0,0.0,0.0,0.0,9966.003165,15210.44932,1.940892366,5.291033667,0.0,0.0,0.0,0.0,5115.255283,4192.21416,1.0370714,2.827142706,18.777222600385375,31-08-2021 00:00
5809,4653.956597,3415.978931,0.95098914,2.592475321,9630.240406,14372.66897,1.901335941,5.183199571,6194.123588,6273.630711,1.265428928,3.449664279,7230.658652,8398.035341,1.441831487,3.930552293,0.0,0.0,0.0,0.0,9961.350451,15195.61677,1.939457533,5.287122195,0.0,0.0,0.0,0.0,5133.342052,4224.446282,1.040516068,2.836533157,18.858951894397418,31-08-2021 01:00
5810,4650.719607,3407.961229,0.950508906,2.591166161,9655.932055,14435.14919,1.906541951,5.197391586,6199.27535,6280.59744,1.266819968,3.453456369,7232.723721,8399.055353,1.442700239,3.932920585,0.0,0.0,0.0,0.0,9950.288417,15162.39273,1.938360243,5.28413089,0.0,0.0,0.0,0.0,5114.270134,4187.815186,1.036947749,2.826805622,18.759756029277693,31-08-2021 02:00
5811,4681.803113,3460.900425,0.957741823,2.610883694,9624.324792,14361.02851,1.902474813,5.186304229,6188.616135,6261.949605,1.265566523,3.450039373,7233.570234,8405.556551,1.443904458,3.936203385,0.0,0.0,0.0,0.0,9927.984466,15112.49492,1.936006702,5.277714943,0.0,0.0,0.0,0.0,5114.338034,4190.065069,1.037660317,2.828748142,18.75694524953144,31-08-2021 03:00
5812,4671.227969,3440.017075,0.955242919,2.604071476,9640.180824,14392.97097,1.904841905,5.192757119,6179.149382,6237.540325,1.26342387,3.444198323,7234.142856,8400.533232,1.443708744,3.935669853,0.0,0.0,0.0,0.0,9931.070359,15111.66715,1.93634151,5.278627657,0.0,0.0,0.0,0.0,5119.650108,4196.092578,1.038538858,2.831143117,18.76803749918084,31-08-2021 04:00
5813,4685.274412,3461.108988,0.957143071,2.609251446,9631.810837,14359.39633,1.90126663,5.183010624,6183.60487,6242.046605,1.262876252,3.442705471,7237.146618,8400.498082,1.442589768,3.93261943,0.0,0.0,0.0,0.0,9930.497112,15097.45668,1.933980609,5.272191646,0.0,0.0,0.0,0.0,5096.058878,4151.149922,1.032527312,2.814755143,18.675120902388997,31-08-2021 05:00
5814,4649.588937,3403.814929,0.951770779,2.594606133,9631.555659,14377.28905,1.906036121,5.196012652,6188.884397,6258.294777,1.266907718,3.453695583,7234.541584,8404.017629,1.445645928,3.940950777,0.0,0.0,0.0,0.0,9918.192717,15085.71742,1.936882782,5.280103209,0.0,0.0,0.0,0.0,5086.401485,4137.186493,1.033025586,2.816113481,18.603324933477264,31-08-2021 06:00
5815,4607.631423,3325.683418,0.940784436,2.564656451,9876.120102,14977.78564,1.943474587,5.298073017,6193.740054,6251.613325,1.265025016,3.448563181,7237.907712,8389.36191,1.443058368,3.933896874,0.0,0.0,0.0,0.0,9920.623728,15054.0266,1.933132528,5.269879706,0.0,0.0,0.0,0.0,5097.37177,4145.221271,1.032938605,2.815876363,18.641023796146655,31-08-2021 07:00
5816,4603.003211,3318.352534,0.940145476,2.562914591,9856.884247,14930.25388,1.940958218,5.291213186,6195.907856,6256.984532,1.265990882,3.451196212,7234.563166,8383.62228,1.443082092,3.933961547,0.0,0.0,0.0,0.0,9911.525455,15032.80925,1.93232623,5.26768167,0.0,0.0,0.0,0.0,5102.334793,4154.403836,1.03437332,2.819787514,18.656404627860866,31-08-2021 08:00
5817,4612.240691,3332.911526,0.942957755,2.570581099,9872.250821,14976.62377,1.945870958,5.304605724,6185.580607,6236.300062,1.265142837,3.448884372,7245.138695,8409.016816,1.446521059,3.943336456,0.0,0.0,0.0,0.0,9927.870506,15081.5673,1.937243805,5.281087389,0.0,0.0,0.0,0.0,5102.802777,4155.402874,1.035507929,2.822880553,18.640444269793317,31-08-2021 09:00
5818,4600.562936,3308.96708,0.938433051,2.558246379,9867.67498,14936.88228,1.940627038,5.290310362,6184.370113,6223.32098,1.261996261,3.440306544,7242.710246,8388.756399,1.442756608,3.93307425,0.0,0.0,0.0,0.0,9642.286708,14312.41933,1.884781481,5.138070738,0.0,0.0,0.0,0.0,5109.467621,4160.51923,1.034544978,2.820255469,18.68076721543194,31-08-2021 10:00
5819,4564.711172,3253.418934,0.932222439,2.541315736,9879.119575,14983.78233,1.945613922,5.303905022,6189.319605,6239.591196,1.264936334,3.448321427,7244.941973,8402.813903,1.445496702,3.940543973,0.0,0.0,0.0,0.0,9619.000902,14268.51791,1.883813486,5.135431903,0.0,0.0,0.0,0.0,5077.687752,4108.059541,1.029615652,2.806817718,18.53352999915102,31-08-2021 11:00
5820,4557.993787,3230.137017,0.929775426,2.534644975,9899.886714,15000.35247,1.947703513,5.30960142,6186.807476,6214.40125,1.263305477,3.443875576,7239.420105,8366.97791,1.443366903,3.934737966,0.0,0.0,0.0,0.0,9616.560935,14226.49404,1.882168145,5.130946567,0.0,0.0,0.0,0.0,5064.926196,4071.89092,1.026079309,2.797177352,18.433667819423036,31-08-2021 12:00
5821,4510.73897,3147.205885,0.918417927,2.503683491,9896.477471,14963.16801,1.944475943,5.300802795,6186.578695,6200.951757,1.261485398,3.438913889,7238.774697,8348.974672,1.441275568,3.929036812,0.0,0.0,0.0,0.0,9587.226523,14124.83942,1.874758106,5.110746186,0.0,0.0,0.0,0.0,5074.987915,4081.101928,1.026721528,2.798928096,18.463810118862273,31-08-2021 13:00
