Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF,DATE_TIME
3690,0.0,0.0,0.0,0.0,5206.195827,4322.281999,1.032339058,2.4188299,9873.503335,14649.72684,1.847026781,4.327690179,0.0,0.0,0.0,0.0,,03-06-2021 18:00
3691,0.0,0.0,0.0,0.0,5214.545117,4347.721147,1.037125835,2.430045593,9871.8534,14684.55451,1.85243823,4.340369514,0.0,0.0,0.0,0.0,,03-06-2021 19:00
3692,0.0,0.0,0.0,0.0,5206.796978,4322.635782,1.033886686,2.422456081,9879.462927,14672.08149,1.850939774,4.336858547,0.0,0.0,0.0,0.0,,03-06-2021 20:00
3693,0.0,0.0,0.0,0.0,5172.602491,4261.970853,1.027134504,2.40663533,9875.91903,14662.94712,1.850432333,4.335669582,0.0,0.0,0.0,0.0,,03-06-2021 21:00
3694,0.0,0.0,0.0,0.0,5165.463677,4265.350914,1.027967454,2.408586978,9882.053849,14723.8109,1.854867677,4.34606185,0.0,0.0,0.0,0.0,,03-06-2021 22:00
3695,0.0,0.0,0.0,0.0,5132.887039,4198.547706,1.019987239,2.389888875,9881.798738,14695.50611,1.85239358,4.340264897,0.0,0.0,0.0,0.0,,03-06-2021 23:00
3696,0.0,0.0,0.0,0.0,5142.212763,4219.700396,1.023336503,2.397736393,9874.00018,14693.27051,1.853871725,4.343728278,0.0,0.0,0.0,0.0,,04-06-2021 00:00
3697,0.0,0.0,0.0,0.0,5153.223452,4230.354379,1.022446982,2.395652195,9884.297902,14683.21311,1.849605834,4.333733049,0.0,0.0,0.0,0.0,,04-06-2021 01:00
3698,0.0,0.0,0.0,0.0,5142.888076,4216.791116,1.021016421,2.392300309,9887.784422,14705.24508,1.851086517,4.337202374,0.0,0.0,0.0,0.0,,04-06-2021 02:00
3699,0.0,0.0,0.0,0.0,5164.101323,4242.332397,1.023662958,2.398501296,9884.684153,14663.4569,1.848121699,4.330255635,0.0,0.0,0.0,0.0,,04-06-2021 03:00
3700,0.0,0.0,0.0,0.0,5127.496779,4184.081405,1.017362812,2.383739693,9881.592587,14674.99148,1.849386932,4.333220148,0.0,0.0,0.0,0.0,,04-06-2021 04:00
3701,0.0,0.0,0.0,0.0,5125.509257,4189.733167,1.019355512,2.388408704,9865.613226,14667.54841,1.851247373,4.337579268,0.0,0.0,0.0,0.0,,04-06-2021 05:00
3702,0.0,0.0,0.0,0.0,5112.656046,4169.099078,1.015932416,2.380388192,9860.017825,14653.23858,1.848563052,4.33128975,0.0,0.0,0.0,0.0,,04-06-2021 06:00
3703,0.0,0.0,0.0,0.0,5123.455944,4192.885573,1.018099643,2.385466129,9862.154656,14668.57138,1.848534782,4.331223513,0.0,0.0,0.0,0.0,,04-06-2021 07:00
3704,0.0,0.0,0.0,0.0,5119.039739,4179.156452,1.017577354,2.384242375,9879.56857,14702.44659,1.852421226,4.340329674,0.0,0.0,0.0,0.0,,04-06-2021 08:00
3705,0.0,0.0,0.0,0.0,5135.972251,4210.030835,1.020823149,2.391847461,9881.9654,14710.84861,1.852572477,4.340684064,0.0,0.0,0.0,0.0,,04-06-2021 09:00
3706,0.0,0.0,0.0,0.0,5119.9341,4175.335259,1.015678811,2.379793981,9864.097081,14640.34083,1.846115647,4.325555339,0.0,0.0,0.0,0.0,,04-06-2021 10:00
3707,0.0,0.0,0.0,0.0,5141.470605,4235.589686,1.023313063,2.397681472,9863.091629,14703.47699,1.851465302,4.33808989,0.0,0.0,0.0,0.0,,04-06-2021 11:00
3708,0.0,0.0,0.0,0.0,5146.190265,4237.809772,1.024252293,2.399882144,9863.135271,14691.26309,1.851969757,4.339271855,0.0,0.0,0.0,0.0,,04-06-2021 12:00
3709,0.0,0.0,0.0,0.0,5133.413957,4211.954499,1.020979781,2.392214459,9872.436438,14703.93834,1.852161567,4.339721277,0.0,0.0,0.0,0.0,,04-06-2021 13:00
3710,0.0,0.0,0.0,0.0,5133.821307,4216.280007,1.02094678,2.392137135,9888.063639,14751.0891,1.854241374,4.344594385,0.0,0.0,0.0,0.0,,04-06-2021 14:00
3711,0.0,0.0,0.0,0.0,5164.65928,4263.562522,1.025508865,2.402826363,9894.850825,14743.73641,1.852433225,4.340357788,0.0,0.0,0.0,0.0,,04-06-2021 15:00
3712,0.0,0.0,0.0,0.0,5174.402966,4297.047006,1.029375396,2.411885868,9894.300875,14786.51498,1.855268159,4.347000202,0.0,0.0,0.0,0.0,,04-06-2021 16:00
3713,0.0,0.0,0.0,0.0,5203.705675,4348.641402,1.034099968,2.422955812,9891.384898,14771.0683,1.852636676,4.340834486,0.0,0.0,0.0,0.0,,04-06-2021 17:00
3714,0.0,0.0,0.0,0.0,5189.886027,4323.603177,1.033240386,2.420941762,9872.098679,14731.86023,1.853604475,4.343102094,0.0,0.0,0.0,0.0,,04-06-2021 18:00
3715,0.0,0.0,0.0,0.0,5205.824155,4350.837305,1.034276883,2.423370336,9878.177562,14733.94206,1.85043063,4.335665593,0.0,0.0,0.0,0.0,,04-06-2021 19:00
3716,0.0,0.0,0.0,0.0,5200.543599,4339.383824,1.033351645,2.421202449,9874.587761,14721.35979,1.850204704,4.335136235,0.0,0.0,0.0,0.0,,04-06-2021 20:00
3717,0.0,0.0,0.0,0.0,5202.797706,4344.260991,1.033385921,2.42128276,9871.4224,14712.36212,1.848779026,4.331795789,0.0,0.0,0.0,0.0,,04-06-2021 21:00
3718,0.0,0.0,0.0,0.0,5231.436764,4393.524416,1.037988786,2.432067538,9866.252816,14689.06761,1.845945298,4.325156201,0.0,0.0,0.0,0.0,,04-06-2021 22:00
3719,0.0,0.0,0.0,0.0,5211.290554,4372.251139,1.0361977,2.427870919,9857.02627,14708.77308,1.848157187,4.330338784,0.0,0.0,0.0,0.0,,04-06-2021 23:00
3720,0.0,0.0,0.0,0.0,5227.893099,4403.789084,1.039202484,2.434911301,9860.063742,14719.21922,1.848104637,4.330215657,0.0,0.0,0.0,0.0,,05-06-2021 00:00
3721,0.0,0.0,0.0,0.0,5212.638957,4369.287183,1.035281937,2.425725235,9855.798123,14689.00077,1.846103702,4.32552735,0.0,0.0,0.0,0.0,,05-06-2021 01:00
3722,0.0,0.0,0.0,0.0,5195.874524,4349.487533,1.032341416,2.418835424,9861.319833,14727.87156,1.847308842,4.328351063,0.0,0.0,0.0,0.0,,05-06-2021 02:00
3723,0.0,0.0,0.0,0.0,5181.540254,4324.957119,1.029861375,2.413024545,9863.731708,14738.68683,1.848356929,4.330806791,0.0,0.0,0.0,0.0,,05-06-2021 03:00
3724,0.0,0.0,0.0,0.0,5155.947578,4278.444367,1.023887117,2.399026514,9873.187753,14755.74186,1.848051453,4.330091044,0.0,0.0,0.0,0.0,,05-06-2021 04:00
3725,0.0,0.0,0.0,0.0,5170.185224,4304.882246,1.027888371,2.408401683,9888.19139,14802.75265,1.852778895,4.341167714,0.0,0.0,0.0,0.0,,05-06-2021 05:00
3726,0.0,0.0,0.0,0.0,5157.368787,4280.002758,1.025113514,2.401900033,9877.340151,14769.0669,1.850599966,4.336062357,0.0,0.0,0.0,0.0,,05-06-2021 06:00
3727,0.0,0.0,0.0,0.0,5171.088575,4312.93412,1.028011044,2.408689113,9881.832022,14799.81576,1.851186797,4.337437336,0.0,0.0,0.0,0.0,,05-06-2021 07:00
3728,0.0,0.0,0.0,0.0,5152.974352,4280.33897,1.02428354,2.399955356,9871.25849,14771.47757,1.849233654,4.332861009,0.0,0.0,0.0,0.0,,05-06-2021 08:00
3729,0.0,0.0,0.0,0.0,5131.655449,4249.960443,1.021546921,2.393543301,9865.805542,14782.52161,1.851065461,4.337153038,0.0,0.0,0.0,0.0,,05-06-2021 09:00
3730,0.0,0.0,0.0,0.0,5099.251632,4187.143704,1.01304147,2.373614537,9871.75351,14774.62973,1.848123924,4.330260849,0.0,0.0,0.0,0.0,,05-06-2021 10:00
3731,0.0,0.0,0.0,0.0,5123.567428,4235.467403,1.018605494,2.386651368,9875.504017,14800.04065,1.849967046,4.334579389,0.0,0.0,0.0,0.0,,05-06-2021 11:00
3732,0.0,0.0,0.0,0.0,5093.026111,4199.960658,1.015483177,2.379335598,9873.26133,14851.99394,1.854630285,4.345505627,0.0,0.0,0.0,0.0,,05-06-2021 12:00
3733,0.0,0.0,0.0,0.0,5096.513063,4190.803633,1.014139121,2.376186398,9878.968662,14821.88213,1.852321863,4.34009686,0.0,0.0,0.0,0.0,,05-06-2021 13:00
3734,0.0,0.0,0.0,0.0,5083.860869,4169.929148,1.011095437,2.36905487,9859.474037,14771.14202,1.847889852,4.329712405,0.0,0.0,0.0,0.0,,05-06-2021 14:00
3735,0.0,0.0,0.0,0.0,5070.17887,4151.752629,1.009247447,2.364724924,9867.564441,14810.80973,1.850756468,4.336429051,0.0,0.0,0.0,0.0,,05-06-2021 15:00
3736,0.0,0.0,0.0,0.0,5076.182957,4165.307741,1.009310212,2.364871987,9871.212714,14819.48147,1.848689037,4.331584941,0.0,0.0,0.0,0.0,,05-06-2021 16:00
3737,0.0,0.0,0.0,0.0,5071.944745,4167.534118,1.011491167,2.369982088,9877.845028,14873.37118,1.855179288,4.346791973,0.0,0.0,0.0,0.0,,05-06-2021 17:00
3738,0.0,0.0,0.0,0.0,5045.460318,4121.404617,1.005844328,2.356751219,9883.797259,14889.03434,1.855589537,4.34775321,0.0,0.0,0.0,0.0,,05-06-2021 18:00
3739,0.0,0.0,0.0,0.0,5053.08397,4129.395138,1.005897303,2.356875343,9881.296613,14862.61333,1.852539179,4.340606045,0.0,0.0,0.0,0.0,,05-06-2021 19:00
3740,0.0,0.0,0.0,0.0,5053.582334,4132.040844,1.005995378,2.357105138,9871.580779,14840.2919,1.850731857,4.336371386,0.0,0.0,0.0,0.0,,05-06-2021 20:00
3741,0.0,0.0,0.0,0.0,5062.06986,4153.576076,1.008199194,2.362268808,9861.091591,14831.00784,1.84981452,4.334222012,0.0,0.0,0.0,0.0,,05-06-2021 21:00
3742,0.0,0.0,0.0,0.0,5051.309709,4137.896073,1.006765272,2.358909045,9869.585546,14863.62798,1.852368751,4.340206722,0.0,0.0,0.0,0.0,,05-06-2021 22:00
3743,0.0,0.0,0.0,0.0,5060.728825,4148.245792,1.008024278,2.361858969,9860.076414,14822.24249,1.8500146,4.334690809,0.0,0.0,0.0,0.0,,05-06-2021 23:00
3744,0.0,0.0,0.0,0.0,5049.568011,4127.035643,1.00448195,2.353559091,9860.95154,14812.88881,1.847426236,4.328626124,0.0,0.0,0.0,0.0,,06-06-2021 00:00
3745,0.0,0.0,0.0,0.0,5025.174628,4101.616687,1.001788565,2.347248333,9877.623466,14906.23722,1.853415338,4.342658936,0.0,0.0,0.0,0.0,,06-06-2021 01:00
3746,0.0,0.0,0.0,0.0,5054.293862,4139.01053,1.006372336,2.357988373,9882.787964,14881.04609,1.85241205,4.340308174,0.0,0.0,0.0,0.0,,06-06-2021 02:00
3747,0.0,0.0,0.0,0.0,5038.394863,4131.185569,1.005450966,2.355829549,9875.70802,14920.10852,1.854754482,4.345796626,0.0,0.0,0.0,0.0,,06-06-2021 03:00
3748,0.0,0.0,0.0,0.0,5039.037256,4120.890431,1.003329655,2.350859196,9874.66274,14879.97029,1.850655222,4.336191826,0.0,0.0,0.0,0.0,,06-06-2021 04:00
3749,0.0,0.0,0.0,0.0,5059.462605,4164.852089,1.008069719,2.361965439,9886.868123,14931.42621,1.853346768,4.342498271,0.0,0.0,0.0,0.0,,06-06-2021 05:00
3750,0.0,0.0,0.0,0.0,5051.933694,4136.973188,1.004786566,2.354272824,9887.528729,14891.12315,1.850600366,4.336063294,0.0,0.0,0.0,0.0,,06-06-2021 06:00
3751,0.0,0.0,0.0,0.0,5066.094431,4164.822807,1.007625423,2.360924428,9877.729653,14871.40124,1.848845672,4.331951944,0.0,0.0,0.0,0.0,,06-06-2021 07:00
3752,0.0,0.0,0.0,0.0,5074.157755,4194.01202,1.011272503,2.369469746,9879.906059,14920.96716,1.852539679,4.340607216,0.0,0.0,0.0,0.0,,06-06-2021 08:00
3753,0.0,0.0,0.0,0.0,5068.361484,4182.501182,1.011526097,2.370063932,9893.585212,14962.36437,1.857745383,4.352804481,0.0,0.0,0.0,0.0,,06-06-2021 09:00
3754,0.0,0.0,0.0,0.0,5084.938334,4206.161266,1.011590871,2.370215701,9895.623018,14937.16701,1.851743213,4.338741049,0.0,0.0,0.0,0.0,,06-06-2021 10:00
3755,0.0,0.0,0.0,0.0,5092.119637,4223.797259,1.014029088,2.375928584,9896.987758,14956.96569,1.853751001,4.343445414,0.0,0.0,0.0,0.0,,06-06-2021 11:00
3756,0.0,0.0,0.0,0.0,5099.141681,4239.309367,1.016681531,2.38214341,9899.259965,14977.26308,1.856621691,4.350171606,0.0,0.0,0.0,0.0,,06-06-2021 12:00
3757,0.0,0.0,0.0,0.0,5075.570325,4200.902708,1.013260111,2.374126828,9898.029408,14989.30612,1.858849582,4.355391681,0.0,0.0,0.0,0.0,,06-06-2021 13:00
3758,0.0,0.0,0.0,0.0,5070.745127,4184.503236,1.00986134,2.366163311,9876.569988,14903.05438,1.850838107,4.336620335,0.0,0.0,0.0,0.0,,06-06-2021 14:00
3759,0.0,0.0,0.0,0.0,5093.720481,4234.704908,1.015411262,2.379167098,9857.620206,14879.30621,1.849192272,4.332764049,0.0,0.0,0.0,0.0,,06-06-2021 15:00
3760,0.0,0.0,0.0,0.0,5120.181373,4282.538646,1.022047498,2.394716181,9852.389351,14874.34994,1.851076167,4.337178124,0.0,0.0,0.0,0.0,,06-06-2021 16:00
3761,0.0,0.0,0.0,0.0,5116.276371,4265.766011,1.019736868,2.389302242,9863.879891,14875.29549,1.85049141,4.335808003,0.0,0.0,0.0,0.0,,06-06-2021 17:00
3762,0.0,0.0,0.0,0.0,5115.003884,4272.149438,1.021346936,2.393074725,9862.535858,14902.06369,1.853751324,4.34344617,0.0,0.0,0.0,0.0,,06-06-2021 18:00
3763,0.0,0.0,0.0,0.0,5116.719227,4278.474112,1.021920333,2.394418225,9880.798486,14957.10061,1.856785336,4.350555034,0.0,0.0,0.0,0.0,,06-06-2021 19:00
3764,0.0,0.0,0.0,0.0,5105.444004,4254.0213,1.018796716,2.387099411,9877.490036,14933.47607,1.854599912,4.34543446,0.0,0.0,0.0,0.0,,06-06-2021 20:00
3765,0.0,0.0,0.0,0.0,5120.976195,4272.774345,1.020034654,2.389999972,9877.846751,14904.66826,1.85135078,4.337821557,0.0,0.0,0.0,0.0,,06-06-2021 21:00
3766,0.0,0.0,0.0,0.0,5128.365293,4292.753501,1.023434751,2.397966594,9875.28606,14924.24069,1.854687675,4.345640094,0.0,0.0,0.0,0.0,,06-06-2021 22:00
3767,0.0,0.0,0.0,0.0,5110.030495,4251.637025,1.017918034,2.385040608,9855.996265,14846.3915,1.848271536,4.330606711,0.0,0.0,0.0,0.0,,06-06-2021 23:00
3768,0.0,0.0,0.0,0.0,5125.065466,4285.583208,1.021776275,2.39408069,9863.774701,14886.57817,1.850850975,4.336650485,0.0,0.0,0.0,0.0,,07-06-2021 00:00
3769,0.0,0.0,0.0,0.0,5142.415141,4321.086335,1.026501687,2.405152603,9870.894108,14920.97512,1.854302731,4.344738149,0.0,0.0,0.0,0.0,,07-06-2021 01:00
3770,0.0,0.0,0.0,0.0,5150.525415,4335.932555,1.028014779,2.408697864,9870.541157,14919.58659,1.853964141,4.343944812,0.0,0.0,0.0,0.0,,07-06-2021 02:00
3771,0.0,0.0,0.0,0.0,5127.791182,4297.06624,1.024020098,2.399338097,9869.533722,14924.83619,1.855013337,4.346403139,0.0,0.0,0.0,0.0,,07-06-2021 03:00
3772,0.0,0.0,0.0,0.0,5130.465088,4283.958382,1.020885404,2.391993328,9854.87391,14828.77179,1.846261053,4.325896034,0.0,0.0,0.0,0.0,,07-06-2021 04:00
3773,0.0,0.0,0.0,0.0,5125.648306,4284.924214,1.021918269,2.394413391,9874.253317,14910.99156,1.853038501,4.341775986,0.0,0.0,0.0,0.0,,07-06-2021 05:00
3774,0.0,0.0,0.0,0.0,5119.032801,4267.624386,1.01934823,2.388391639,9864.809563,14867.39988,1.849203744,4.332790929,0.0,0.0,0.0,0.0,,07-06-2021 06:00
3775,0.0,0.0,0.0,0.0,5101.744587,4233.274792,1.01629532,2.381238497,9856.809908,14841.91741,1.848943989,4.332182306,0.0,0.0,0.0,0.0,,07-06-2021 07:00
3776,0.0,0.0,0.0,0.0,5088.270013,4220.599853,1.014908614,2.377989363,9854.930493,14868.86131,1.850667368,4.336220282,0.0,0.0,0.0,0.0,,07-06-2021 08:00
3777,0.0,0.0,0.0,0.0,5071.661882,4174.448606,1.010028099,2.366554036,9849.501727,14811.15241,1.847759397,4.329406739,0.0,0.0,0.0,0.0,,07-06-2021 09:00
3778,0.0,0.0,0.0,0.0,5067.01746,4163.036368,1.008532148,2.363048937,9850.665332,14804.39566,1.846963764,4.327542525,0.0,0.0,0.0,0.0,,07-06-2021 10:00
3779,0.0,0.0,0.0,0.0,5087.434844,4196.512508,1.011769388,2.370633976,9853.997705,14802.04921,1.845802853,4.324822444,0.0,0.0,0.0,0.0,,07-06-2021 11:00
3780,0.0,0.0,0.0,0.0,5091.488015,4210.390862,1.01510481,2.378449063,9857.440243,14839.10934,1.851021164,4.337049248,0.0,0.0,0.0,0.0,,07-06-2021 12:00
3781,0.0,0.0,0.0,0.0,5086.400642,4203.296722,1.013621088,2.374972617,9871.462135,14877.37988,1.852252361,4.339934013,0.0,0.0,0.0,0.0,,07-06-2021 13:00
3782,0.0,0.0,0.0,0.0,5099.042235,4224.576036,1.016359376,2.381388583,9870.047731,14872.24293,1.852558397,4.340651073,0.0,0.0,0.0,0.0,,07-06-2021 14:00
3783,0.0,0.0,0.0,0.0,5069.930172,4175.719552,1.011727263,2.370535276,9872.644765,14891.99635,1.855241418,4.346937547,0.0,0.0,0.0,0.0,,07-06-2021 15:00
3784,0.0,0.0,0.0,0.0,5081.973453,4186.166269,1.012121729,2.371459532,9881.319175,14879.49282,1.853165394,4.342073302,0.0,0.0,0.0,0.0,,07-06-2021 16:00
3785,0.0,0.0,0.0,0.0,5093.792109,4204.085077,1.013604377,2.374933462,9887.72097,14884.25536,1.852506273,4.340528943,0.0,0.0,0.0,0.0,,07-06-2021 17:00
3786,0.0,0.0,0.0,0.0,5090.833593,4206.325888,1.01537677,2.37908628,9888.344236,14915.7992,1.856974971,4.35099936,0.0,0.0,0.0,0.0,,07-06-2021 18:00
3787,0.0,0.0,0.0,0.0,5094.930748,4214.814084,1.016000013,2.380546576,9889.774762,14920.59052,1.856642368,4.350220054,0.0,0.0,0.0,0.0,,07-06-2021 19:00
3788,0.0,0.0,0.0,0.0,5089.1433,4188.459189,1.012588048,2.372552143,9883.652399,14856.13363,1.851770829,4.338805756,0.0,0.0,0.0,0.0,,07-06-2021 20:00
3789,0.0,0.0,0.0,0.0,5061.798802,4144.624416,1.008391941,2.362720424,9859.577363,14811.04882,1.850264331,4.335275945,0.0,0.0,0.0,0.0,,07-06-2021 21:00
3790,0.0,0.0,0.0,0.0,5057.714089,4134.563025,1.006662755,2.358668841,9877.60174,14846.13718,1.851435242,4.338019456,0.0,0.0,0.0,0.0,,07-06-2021 22:00
3791,0.0,0.0,0.0,0.0,5037.268254,4095.43488,1.00322952,2.350624574,9878.273242,14844.25765,1.853045629,4.341792687,0.0,0.0,0.0,0.0,,07-06-2021 23:00
3792,0.0,0.0,0.0,0.0,5035.499285,4084.717862,1.001719654,2.347086872,9877.547987,14818.83837,1.850969687,4.336928635,0.0,0.0,0.0,0.0,,08-06-2021 00:00
3793,0.0,0.0,0.0,0.0,5052.036355,4120.674281,1.005425417,2.355769688,9872.507596,14822.75322,1.850523303,4.33588273,0.0,0.0,0.0,0.0,,08-06-2021 01:00
3794,0.0,0.0,0.0,0.0,5084.319824,4166.851526,1.011422212,2.369820523,9866.013441,14779.64731,1.849096363,4.332539327,0.0,0.0,0.0,0.0,,08-06-2021 02:00
3795,0.0,0.0,0.0,0.0,5065.003188,4147.269094,1.010262689,2.367103695,9873.949113,14846.7359,1.855036851,4.346458234,0.0,0.0,0.0,0.0,,08-06-2021 03:00
3796,0.0,0.0,0.0,0.0,5063.421845,4135.061046,1.009362068,2.364993488,9885.332742,14851.92226,1.856174011,4.349122664,0.0,0.0,0.0,0.0,,08-06-2021 04:00
3797,0.0,0.0,0.0,0.0,5065.232463,4129.855712,1.007639739,2.360957971,9880.27573,14808.11135,1.851451924,4.338058544,0.0,0.0,0.0,0.0,,08-06-2021 05:00
3798,0.0,0.0,0.0,0.0,5074.608007,4146.532524,1.010405592,2.367438525,9859.323947,14760.4986,1.849962242,4.334568134,0.0,0.0,0.0,0.0,,08-06-2021 06:00
3799,0.0,0.0,0.0,0.0,5082.545016,4168.580642,1.013315038,2.374255523,9876.109283,14827.97228,1.854857676,4.346038416,0.0,0.0,0.0,0.0,,08-06-2021 07:00
3800,0.0,0.0,0.0,0.0,5097.348365,4186.590353,1.015101967,2.378442401,9858.67043,14758.37926,1.850127803,4.334956052,0.0,0.0,0.0,0.0,,08-06-2021 08:00
3801,0.0,0.0,0.0,0.0,5116.140051,4217.921016,1.01884168,2.387204765,9860.757155,14758.7417,1.850507091,4.335844745,0.0,0.0,0.0,0.0,,08-06-2021 09:00
3802,0.0,0.0,0.0,0.0,5094.337002,4169.362865,1.012685443,2.372780346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 10:00
3803,0.0,0.0,0.0,0.0,5121.660972,4233.700265,1.021623239,2.393722118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 11:00
3804,0.0,0.0,0.0,0.0,5079.64804,4157.454402,1.013164049,2.373901747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 12:00
3805,0.0,0.0,0.0,0.0,5081.750657,4148.291619,1.01273251,2.372890628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 13:00
3806,0.0,0.0,0.0,0.0,5074.832779,4144.564717,1.011930026,2.371010361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 14:00
3807,0.0,0.0,0.0,0.0,5075.911542,4132.303291,1.011008246,2.368850576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 15:00
3808,0.0,0.0,0.0,0.0,5069.192563,4124.005642,1.009554722,2.365444886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 16:00
3809,0.0,0.0,0.0,0.0,5056.697611,4085.786187,1.004765569,2.354223626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 17:00
3810,0.0,0.0,0.0,0.0,5039.926544,4072.222757,1.004682569,2.354029152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 18:00
3811,0.0,0.0,0.0,0.0,5016.81235,4029.905918,0.99915505,2.341077855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 19:00
3812,0.0,0.0,0.0,0.0,5019.265077,4012.250075,0.996311235,2.334414635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 20:00
3813,0.0,0.0,0.0,0.0,5033.675174,4044.189177,1.001370421,2.346268598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 21:00
3814,0.0,0.0,0.0,0.0,5046.854025,4068.74751,1.003159953,2.350461574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 22:00
3815,0.0,0.0,0.0,0.0,5043.946958,4062.040598,1.003363467,2.35093842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-06-2021 23:00
3816,0.0,0.0,0.0,0.0,5064.806127,4092.358885,1.006449297,2.358168697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 00:00
3817,0.0,0.0,0.0,0.0,5063.821144,4087.029995,1.006388748,2.358026827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 01:00
3818,0.0,0.0,0.0,0.0,5060.273461,4083.8485,1.006395178,2.358041894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 02:00
3819,0.0,0.0,0.0,0.0,5076.604595,4104.043521,1.008645732,2.36331507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 03:00
3820,0.0,0.0,0.0,0.0,5084.783451,4117.61942,1.010528768,2.367727133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 04:00
3821,0.0,0.0,0.0,0.0,5107.541445,4167.617419,1.01746901,2.38398852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 05:00
3822,0.0,0.0,0.0,0.0,5112.086083,4161.765312,1.015312916,2.378936668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 06:00
3823,0.0,0.0,0.0,0.0,5119.881838,4175.734125,1.016780015,2.382374166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 07:00
3824,0.0,0.0,0.0,0.0,5132.516841,4209.428795,1.021472993,2.393370084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 08:00
3825,0.0,0.0,0.0,0.0,5129.946698,4192.2946,1.019110055,2.387833584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 09:00
3826,0.0,0.0,0.0,0.0,5159.783502,4258.86888,1.028046819,2.408772937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 10:00
3827,0.0,0.0,0.0,0.0,5171.320389,4271.863059,1.02944661,2.412052726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 11:00
3828,0.0,0.0,0.0,0.0,5188.78674,4295.947549,1.03121339,2.416192394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 12:00
3829,0.0,0.0,0.0,0.0,5191.691602,4294.671646,1.030733038,2.415066903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 13:00
3830,0.0,0.0,0.0,0.0,5187.895001,4294.323213,1.031833838,2.417646138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 14:00
3831,0.0,0.0,0.0,0.0,5200.374075,4323.285781,1.035268788,2.425694425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 15:00
3832,0.0,0.0,0.0,0.0,5212.534123,4346.95855,1.037307788,2.430471919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 16:00
3833,0.0,0.0,0.0,0.0,5193.444752,4299.677392,1.031498526,2.416860484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 17:00
3834,0.0,0.0,0.0,0.0,5182.245256,4286.478439,1.030174289,2.413757721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 18:00
3835,0.0,0.0,0.0,0.0,5165.731119,4253.555199,1.027552017,2.407613586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 19:00
3836,0.0,0.0,0.0,0.0,5176.430794,4283.044155,1.029838198,2.41297024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 20:00
3837,0.0,0.0,0.0,0.0,5155.042714,4237.972075,1.024328887,2.400061608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-06-2021 21:00
