Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,THERMAL_EFF,DATE_TIME
4695,9978.458876,15892.21861,2.013948582,5.467608096,9897.905177,15581.22591,1.965220145,5.335316736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9738.050305,15165.67401,1.951370466,5.297716663,36.10348735310438,15-07-2021 15:00
4696,9988.85975,15903.14836,2.013725023,5.467001163,9884.687086,15528.454,1.961101045,5.324133917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9716.552604,15091.33933,1.945781147,5.282542388,36.02972590534968,15-07-2021 16:00
4697,9985.563443,15913.85144,2.016199193,5.473718211,9886.687788,15552.13299,1.964299572,5.332817502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9732.811901,15152.93705,1.951436112,5.297894882,36.07195218019653,15-07-2021 17:00
4698,9973.456735,15865.65498,2.013025967,5.465103316,9885.864536,15533.99321,1.963102447,5.329567464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714.594217,15089.34412,1.947337434,5.286767507,35.996171767348294,15-07-2021 18:00
4699,9993.783394,15930.30068,2.019054798,5.481470809,9897.562619,15573.53678,1.967536794,5.341606137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9730.247484,15139.35003,1.952453358,5.300656572,36.02083096908937,15-07-2021 19:00
4700,9993.253591,15911.53732,2.016700593,5.475079448,9895.471411,15551.06238,1.964960417,5.334611608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9716.188033,15085.6308,1.947924505,5.288361326,35.97646755087281,15-07-2021 20:00
4701,9979.924859,15906.75295,2.017781136,5.47801298,9900.15343,15594.49425,1.969021449,5.345636783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9703.704624,15081.98197,1.949002904,5.291289041,35.94786450495357,15-07-2021 21:00
4702,9955.09466,15788.778,2.007401539,5.449833727,9911.582495,15575.33571,1.964844692,5.334297432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9737.866672,15125.38303,1.948836052,5.290836058,36.054397395135304,15-07-2021 22:00
4703,9939.551631,15768.03022,2.007495865,5.45008981,9925.563279,15634.15726,1.969987676,5.348259962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9724.706501,15110.88288,1.949412255,5.292400374,36.0091867032492,15-07-2021 23:00
4704,9939.404678,15785.72735,2.007113655,5.449052159,9972.015547,15780.29335,1.977478286,5.368595992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9741.259485,15174.0742,1.951886361,5.299117249,36.113937243157395,16-07-2021 00:00
4705,9947.259851,15786.0338,2.00700057,5.448745149,9963.074212,15733.75897,1.974428275,5.360315612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9746.260249,15166.50255,1.951235427,5.297350048,36.10795852778262,16-07-2021 01:00
4706,9942.037185,15823.57833,2.012331877,5.463218954,9988.397545,15855.67321,1.98510585,5.389303836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9744.626908,15212.73082,1.957118718,5.313322418,36.109142503163724,16-07-2021 02:00
4707,9930.190285,15797.33012,2.010329143,5.457781791,9990.149556,15867.47375,1.985541942,5.390487768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9754.523416,15245.85624,1.958912096,5.318191206,36.15463965400511,16-07-2021 03:00
4708,9914.443241,15749.91812,2.006285755,5.44680452,10000.0,15890.89724,1.986037232,5.391832416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9739.005909,15200.19884,1.955072137,5.307766216,36.11716455102954,16-07-2021 04:00
4709,9925.577868,15789.28948,2.00930269,5.454995105,9991.416584,15876.12095,1.985624438,5.390711734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9769.338504,15290.51098,1.961339559,5.324781452,36.21565765204045,16-07-2021 05:00
4710,9943.74647,15806.08097,2.008731098,5.453443306,9978.877128,15809.00407,1.97989566,5.375158849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9770.930703,15262.65626,1.957922222,5.315503826,36.21277887786557,16-07-2021 06:00
4711,9944.966224,15821.33731,2.009815484,5.456387272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9784.598526,15311.77594,1.961187874,5.324369646,36.268828763120446,16-07-2021 07:00
4712,9939.874831,15780.91617,2.005302581,5.44413533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9794.017804,15311.52274,1.959223842,5.319037555,36.304586246540275,16-07-2021 08:00
4713,9934.346247,15754.06402,2.005237596,5.443958903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9813.266514,15350.38054,1.963322735,5.330165516,36.3207339191716,16-07-2021 09:00
4714,9935.540558,15767.76256,2.004425646,5.441754564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9814.517275,15364.41962,1.962527867,5.328007551,36.36867613749086,16-07-2021 10:00
4715,9923.986374,15775.63032,2.008634493,5.453181038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9798.471028,15359.0802,1.965902396,5.337168959,36.29363114768855,16-07-2021 11:00
4716,9923.82202,15788.19655,2.008445475,5.452667879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9799.468052,15375.87839,1.966039257,5.33754052,36.33079615165244,16-07-2021 12:00
4717,9908.9711,15735.0998,2.003761908,5.439952603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9781.77959,15316.459,1.961062138,5.324028289,36.28224760728255,16-07-2021 13:00
4718,9917.304121,15715.87652,2.000339201,5.4306604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9786.466206,15288.19862,1.95722609,5.313613919,36.28628314005621,16-07-2021 14:00
4719,9919.341194,15742.48328,2.003400462,5.438971326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796.662616,15336.44943,1.961718937,5.325811412,36.31743830873844,16-07-2021 15:00
4720,9893.366608,15672.5541,1.996557345,5.420393153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9797.087772,15340.01595,1.959694271,5.320314707,36.363414229765674,16-07-2021 16:00
4721,9889.942607,15696.35013,2.001239233,5.433103869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9797.698375,15373.12938,1.964827192,5.33424992,36.34670844991395,16-07-2021 17:00
4722,9885.744997,15684.42296,1.998149588,5.424715886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9805.41306,15394.12588,1.963873928,5.331661933,36.414017281378726,16-07-2021 18:00
4723,9892.704067,15693.44222,2.000119699,5.43006448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9803.739767,15379.16126,1.964348988,5.332951658,36.36982139891901,16-07-2021 19:00
4724,9905.431647,15737.5068,2.000129381,5.430090765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15921.7775,1.995644732,5.417915529,37.06256612571433,16-07-2021 20:00
4725,9921.608039,15783.78394,2.00345602,5.439122158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15924.34572,1.996142872,5.419267914,37.059293901890975,16-07-2021 21:00
4726,9916.017473,15786.75061,2.004389109,5.441655373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15943.31948,1.998060548,5.424474152,37.067839092410075,16-07-2021 22:00
4727,9923.270412,15830.04555,2.007489116,5.450071488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15968.42783,2.000080538,5.429958164,37.08871962775114,16-07-2021 23:00
4728,9928.465346,15836.02924,2.009040528,5.45428337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15959.22719,2.000727544,5.4317147,37.05536292413139,17-07-2021 00:00
4729,9926.895015,15797.24784,2.001734311,5.434447941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15925.30782,1.993697106,5.412627978,37.1069981101862,17-07-2021 01:00
4730,9931.650312,15852.73904,2.007316267,5.449602226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996.245845,15958.20329,1.997818494,5.42381701,37.10693889783177,17-07-2021 02:00
4731,9939.255919,15837.7644,2.003803291,5.440064953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9974.977646,15865.06715,1.989430721,5.401045297,37.04590933926267,17-07-2021 03:00
4732,9955.897503,15920.20962,2.011770363,5.461694515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9918.177271,15747.47629,1.984837321,5.388574814,36.856425299184686,17-07-2021 04:00
4733,9962.530334,15960.61152,2.013945598,5.467599995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9884.886338,15680.60061,1.980412916,5.376563132,36.78189567609755,17-07-2021 05:00
4734,9955.330163,15916.88551,2.009167616,5.454628398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.972851,15671.82658,1.97792919,5.369820138,36.80747641572697,17-07-2021 06:00
4735,9943.471473,15922.93953,2.010862543,5.459229902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.707773,15761.21048,1.984871368,5.388667248,36.88793693838334,17-07-2021 07:00
4736,9928.171942,15828.01065,2.002685653,5.437030712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9920.32571,15739.9588,1.981389583,5.379214654,36.902932672179915,17-07-2021 08:00
4737,9930.477185,15877.83134,2.007665435,5.450550172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930.540666,15811.73353,1.987722075,5.396406546,36.95310966370388,17-07-2021 09:00
4738,9947.87656,15905.16647,2.005895454,5.445744903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9951.31926,15848.44085,1.986591991,5.393338516,37.059966981780306,17-07-2021 10:00
4739,9943.706822,15907.88429,2.008785798,5.453591809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9935.520496,15818.25556,1.987407146,5.395551556,36.97421018486206,17-07-2021 11:00
4740,9921.558322,15863.82432,2.003549589,5.439376186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9921.414931,15797.24478,1.983608877,5.38523975,36.99580396242414,17-07-2021 12:00
4741,9907.070898,15802.62584,1.999689852,5.428897501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.814526,15740.70472,1.980088317,5.375681887,36.92893437130705,17-07-2021 13:00
4742,9919.19855,15884.95389,2.007100092,5.449015338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9916.220169,15810.03831,1.98657061,5.393280469,36.97056444926683,17-07-2021 14:00
4743,9898.040929,15818.37774,2.000813516,5.431948103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9899.422512,15756.38612,1.981125828,5.378498595,36.94636530813916,17-07-2021 15:00
4744,9895.635604,15812.82927,1.999426708,5.4281831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9897.004872,15751.34203,1.979696625,5.374618494,36.96120183490699,17-07-2021 16:00
4745,9907.853018,15876.50692,2.004864152,5.442945052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9902.506017,15796.42215,1.983862199,5.385927485,36.98915363555573,17-07-2021 17:00
4746,9893.480326,15826.02591,2.001773134,5.434553341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9915.074064,15819.73054,1.985406093,5.390118957,37.01492693821452,17-07-2021 18:00
4747,9899.106932,15798.01382,1.997160097,5.422029547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928.040009,15811.04958,1.981981139,5.380820653,37.058543657253765,17-07-2021 19:00
4748,9891.442601,15795.14227,1.996741779,5.420893866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.70723,15776.98369,1.979533404,5.37417537,37.02442366389601,17-07-2021 20:00
4749,9896.28101,15826.37946,2.000054531,5.429887557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910.34198,15798.97228,1.982205007,5.381428425,37.02605426570905,17-07-2021 21:00
4750,9862.298751,15712.11605,1.990911737,5.405066063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9915.590905,15791.97519,1.97985261,5.375041974,37.0536297497319,17-07-2021 22:00
4751,9852.028886,15743.55429,1.993806361,5.41292459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9941.8991,15924.94279,1.988978638,5.399817952,37.19417474128376,17-07-2021 23:00
4752,9864.188693,15743.29115,1.993113351,5.411043157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9949.433162,15910.63487,1.987286965,5.395225279,37.192390273210194,18-07-2021 00:00
4753,9873.93157,15774.7689,1.993595048,5.412350903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9952.370572,15924.78781,1.986764381,5.393806532,37.23526542710234,18-07-2021 01:00
4754,9897.554369,15842.12158,1.998867669,5.426665383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9941.529468,15897.63914,1.986182836,5.392227713,37.18267025649454,18-07-2021 02:00
4755,9885.590592,15812.68954,1.997659466,5.423385269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9945.287496,15910.37642,1.987505883,5.395819612,37.187689558309984,18-07-2021 03:00
4756,9912.057161,15882.47142,1.999133133,5.427386081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928.249055,15861.49908,1.981478206,5.379455253,37.186225231680694,18-07-2021 04:00
4757,9913.614906,15902.97774,2.00251045,5.436555059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926.004943,15871.98242,1.984209705,5.386870919,37.15957765749351,18-07-2021 05:00
4758,9903.744868,15922.78939,2.00512236,5.443646052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9921.32929,15906.66865,1.987677006,5.396284189,37.17582248720764,18-07-2021 06:00
4759,9924.912459,15936.67446,2.002949749,5.437747698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9909.243622,15830.08112,1.979910402,5.37519887,37.141955733683595,18-07-2021 07:00
4760,9926.665328,15930.97552,2.002535195,5.436622237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9918.458385,15843.92896,1.980681039,5.377291051,37.159983063528834,18-07-2021 08:00
4761,9933.194213,15973.24782,2.004335016,5.441508518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9917.340563,15866.45026,1.981194807,5.378685863,37.203153887538306,18-07-2021 09:00
4762,9920.901317,15905.49968,2.000426159,5.43089648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.809768,15785.32611,1.97640664,5.365686613,37.10260639771298,18-07-2021 10:00
4763,9912.628379,15922.38926,2.001178396,5.432938705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9877.256059,15761.53298,1.974628584,5.360859423,37.08004057185045,18-07-2021 11:00
4764,9910.788766,15896.7987,1.9992025,5.427574404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9850.766087,15668.28736,1.968504294,5.344232773,36.975352804089546,18-07-2021 12:00
4765,9910.488437,15948.97354,2.006386162,5.447077112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9813.008439,15617.16265,1.969271175,5.346314755,36.84035228146637,18-07-2021 13:00
4766,9902.114988,15895.12277,2.000453665,5.430971155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9807.09286,15570.93226,1.963831567,5.331546928,36.83303822184794,18-07-2021 14:00
4767,9904.095783,15895.79717,1.997788795,5.42373638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9807.264295,15568.14445,1.961053099,5.32400375,36.878620263844155,18-07-2021 15:00
4768,9921.568314,15978.60944,2.007098155,5.44901008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796.818983,15572.46766,1.965347888,5.335663543,36.80824968645332,18-07-2021 16:00
4769,9919.125645,15968.11811,2.005976137,5.445963948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9801.444885,15581.19044,1.965350846,5.335671573,36.828812071696134,18-07-2021 17:00
4770,9918.471184,15937.68576,2.001000028,5.432454458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9802.282997,15556.77488,1.960963471,5.323760422,36.853371789458464,18-07-2021 18:00
4771,9894.766205,15910.57322,2.003677948,5.439724662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9793.4718,15568.93573,1.966039892,5.337542243,36.78694857410438,18-07-2021 19:00
4772,9898.150589,15871.29069,1.99748683,5.422916583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9789.560182,15510.76349,1.958625764,5.317413851,36.788228707401565,18-07-2021 20:00
4773,9897.457138,15937.92498,2.004359328,5.441574521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9813.181828,15642.46334,1.96951164,5.346967587,36.89553048082078,18-07-2021 21:00
4774,9905.895596,15936.62999,2.004529616,5.442036831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.931037,15584.31581,1.966137943,5.337808438,36.82145291443319,18-07-2021 22:00
4775,9894.177233,15873.56979,1.997033988,5.421687176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796.450596,15542.0476,1.959925569,5.320942653,36.83798112533955,18-07-2021 23:00
4776,9901.170666,15931.27435,2.004601706,5.442232545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9833.926678,15681.34509,1.972587879,5.355319174,36.92955862046386,19-07-2021 00:00
4777,9903.595526,15910.23295,2.002287241,5.435949074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9845.431529,15685.6743,1.972049173,5.353856657,36.94984476495037,19-07-2021 01:00
4778,9905.356695,15899.77971,1.998416769,5.425441248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9843.082426,15665.99781,1.96771073,5.342078352,36.984859452524496,19-07-2021 02:00
4779,9901.973545,15928.02271,2.003416562,5.439015033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9842.541286,15700.86162,1.973028792,5.356516197,36.96725711307245,19-07-2021 03:00
4780,9909.064489,15926.98582,2.004199837,5.441141525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9824.541418,15630.4958,1.969457579,5.346820818,36.86831490634847,19-07-2021 04:00
4781,9913.785792,15955.65582,2.007133268,5.449105407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9811.409699,15609.34843,1.969227939,5.346197375,36.82272725904067,19-07-2021 05:00
4782,9913.869149,15962.63682,2.005795639,5.445473919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9797.864198,15580.29335,1.965683943,5.336575889,36.820451140827146,19-07-2021 06:00
4783,9917.097659,15975.0153,2.00727486,5.44948981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9804.20156,15600.92303,1.96770178,5.342054052,36.831396061743334,19-07-2021 07:00
4784,9913.539381,15956.30894,2.004807093,5.442790145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9823.01442,15644.01875,1.96902319,5.345641508,36.908352671528064,19-07-2021 08:00
4785,9917.450042,15960.63381,2.007332684,5.449646794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9832.297922,15660.9507,1.972208626,5.354289552,36.88862211115137,19-07-2021 09:00
4786,9922.25855,15963.93864,2.006109596,5.44632627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9833.918842,15655.57191,1.97044252,5.349494804,36.909004513778555,19-07-2021 10:00
4787,9920.446654,15916.97835,2.002501123,5.436529735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9848.692715,15653.54731,1.9696254,5.347276431,36.919541502808876,19-07-2021 11:00
4788,9905.805103,15900.29461,2.001222092,5.433057333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9854.054936,15692.49517,1.971880798,5.353399542,36.969068743951375,19-07-2021 12:00
4789,9905.441998,15894.99199,2.002927837,5.437688209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9866.416272,15721.16858,1.975707006,5.363787199,36.96489269671074,19-07-2021 13:00
4790,9890.986414,15842.85116,1.997368542,5.422595448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9871.89399,15724.33267,1.973609468,5.358092655,37.01162629286028,19-07-2021 14:00
4791,9875.938673,15801.98045,1.994587857,5.415046249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,16070.85919,1.976662264,5.3663806,9893.543698,15783.79608,1.977059551,5.367459183,37.08675843427432,19-07-2021 15:00
4792,9881.715327,15808.38849,1.995288246,5.416947716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,16060.54584,1.976286798,5.365361258,9894.945878,15777.57724,1.97692117,5.367083497,37.07474117918904,19-07-2021 16:00
4793,9889.45274,15839.87128,2.000610103,5.431395864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9986.596744,16033.56562,1.978035711,5.370109329,9902.849354,15808.89241,1.982234075,5.38150734,37.048759519750554,19-07-2021 17:00
4794,9883.889421,15824.23638,1.998018568,5.424360184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975.342937,16002.98891,1.974516397,5.36055485,9881.554149,15751.17592,1.977033204,5.367387654,37.01060494374994,19-07-2021 18:00
4795,9887.403367,15848.63941,2.001031095,5.432538803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9974.152352,16013.99601,1.97668956,5.366454705,9883.639847,15771.29437,1.979816686,5.374944444,37.00577660096146,19-07-2021 19:00
4796,9884.674659,15800.5832,1.995290217,5.416953066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9970.290786,15962.32381,1.970777492,5.350404211,9898.46639,15771.45099,1.977148713,5.367701246,37.05608034467753,19-07-2021 20:00
4797,9901.345844,15830.64925,1.998363808,5.425297465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.844305,15980.9705,1.97323297,5.357070512,9891.498749,15736.22252,1.976143103,5.364971145,36.99212349089697,19-07-2021 21:00
4798,9893.732115,15852.69844,2.002867936,5.437525587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9979.427959,16014.62518,1.978327744,5.37090216,9876.61445,15737.89221,1.979305097,5.373555546,36.93694633683259,19-07-2021 22:00
4799,9903.027054,15875.16444,2.003506298,5.439258656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9977.922884,16007.58632,1.977080623,5.36751639,9863.77245,15700.44642,1.976257312,5.365281208,36.905889437789234,19-07-2021 23:00
4800,9900.816041,15846.11698,2.003393369,5.438952069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.523883,15995.63393,1.978084601,5.370242059,9853.438637,15646.91604,1.974505482,5.360525217,36.812691670915314,20-07-2021 00:00
4801,9906.526087,15879.2425,2.005111583,5.443616795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987.550221,16027.97672,1.979763146,5.37479909,9866.051634,15698.97871,1.977407923,5.368404968,36.880966666222534,20-07-2021 01:00
4802,9907.906677,15839.64199,2.003026067,5.437954892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9976.292932,15952.38976,1.975562491,5.363394859,9891.152285,15722.62656,1.979239224,5.373376711,36.90234588862079,20-07-2021 02:00
4803,9905.616567,15834.78888,2.002552453,5.43666909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975.127842,15951.32438,1.975463316,5.36312561,9892.657677,15729.21494,1.979705694,5.374643116,36.90911058530205,20-07-2021 03:00
4804,9914.327878,15860.01181,2.002394797,5.436241076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9972.674702,15946.32554,1.973422257,5.357584403,9904.404559,15763.09596,1.980070506,5.375633533,36.981798639066945,20-07-2021 04:00
4805,9922.251367,15904.79809,2.007499031,5.450098406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9977.778566,15983.61223,1.977991349,5.369988893,9907.071091,15792.98581,1.984096405,5.386563324,36.97674173644949,20-07-2021 05:00
4806,9920.603425,15838.36864,2.00239412,5.436239237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975.254551,15913.34778,1.972738404,5.355727831,9907.032243,15730.14717,1.979204108,5.373281375,36.92065245441542,20-07-2021 06:00
4807,9913.344798,15842.18687,2.005390297,5.444373468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9976.048428,15938.43578,1.976966397,5.367206282,9927.625962,15809.27768,1.986933322,5.394265185,36.962037172214664,20-07-2021 07:00
4808,9928.236409,15884.76642,2.005869568,5.445674625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.547618,16005.36178,1.978811111,5.37221444,9936.79136,15836.05857,1.986323278,5.392608993,37.036021894158296,20-07-2021 08:00
