Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF
24-08-2021 21.00,7062.061401,8456.409167,1.405303944,3.521186327,0.0,0.0,0.0,0.0,8487.132093,12190.9901,1.717334455,4.303022581,0.0,0.0,0.0,0.0,
24-08-2021 22.00,7046.515603,8386.340476,1.398835404,3.504978492,0.0,0.0,0.0,0.0,8467.94423,12095.02279,1.709691454,4.283871968,0.0,0.0,0.0,0.0,
24-08-2021 23.00,7036.16629,8387.621514,1.398704039,3.504649338,0.0,0.0,0.0,0.0,8463.813266,12117.22763,1.711026239,4.28721646,0.0,0.0,0.0,0.0,
25-08-2021 0.00,7022.578223,8354.045154,1.3981555,3.503274898,0.0,0.0,0.0,0.0,8486.987467,12175.86172,1.717778462,4.304135101,0.0,0.0,0.0,0.0,
25-08-2021 1.00,7017.064708,8355.033248,1.397866686,3.502551233,0.0,0.0,0.0,0.0,8511.540586,12256.28784,1.722899733,4.316967165,0.0,0.0,0.0,0.0,
25-08-2021 2.00,7016.797538,8356.620791,1.398298082,3.503632158,0.0,0.0,0.0,0.0,8492.955813,12212.21269,1.720255596,4.31034191,0.0,0.0,0.0,0.0,
25-08-2021 3.00,7031.920512,8354.319092,1.396697713,3.499622207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 4.00,6989.707396,8247.388133,1.38803435,3.477914935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 5.00,6977.615253,8238.094286,1.387163679,3.475733346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 6.00,6980.637515,8252.024186,1.391191334,3.485825203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 7.00,7002.291444,8300.054618,1.393270177,3.491034035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 8.00,7013.927224,8312.611779,1.39278997,3.48983081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 9.00,7021.0381,8310.991745,1.393904849,3.492624296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 10.00,7013.154167,8321.268122,1.395200944,3.495871842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 11.00,7014.180448,8312.234826,1.393355929,3.491248898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 12.00,7011.17079,8300.562241,1.392939339,3.490205073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 13.00,7017.159522,8314.325769,1.394652968,3.494498811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 14.00,7032.793021,8357.604501,1.40040882,3.508920907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 15.00,7020.154549,8302.084035,1.39365487,3.491997936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 16.00,7037.611621,8362.628318,1.399336321,3.50623361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 17.00,7039.341883,8354.609633,1.399305853,3.506157269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 18.00,7038.352853,8351.540657,1.396853582,3.500012759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 19.00,7048.594223,8366.603809,1.399942741,3.507753081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 20.00,7057.467105,8414.465288,1.404620819,3.519474663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 21.00,7078.491786,8461.067971,1.408674384,3.529631437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 22.00,7082.389203,8449.879846,1.407347625,3.526307057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25-08-2021 23.00,7108.996005,8536.408874,1.414984431,3.545442146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 0.00,7108.787667,8502.756303,1.411248614,3.536081534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 1.00,7112.360039,8515.969535,1.41348355,3.541681478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 2.00,7144.87165,8562.992176,1.415829053,3.547558466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 3.00,7167.220006,8644.591842,1.424058287,3.568177967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 4.00,7145.288268,8592.941366,1.420183297,3.558468636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 5.00,7154.418844,8617.041703,1.421851325,3.562648115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 6.00,7137.228183,8564.330592,1.417385561,3.551458515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 7.00,7151.839666,8584.56904,1.417412373,3.551525696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 8.00,7148.191719,8606.216182,1.422100939,3.563273556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 9.00,7146.164776,8580.218712,1.418844272,3.555113521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 10.00,7146.656352,8602.38667,1.420759512,3.559912423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 11.00,7144.528453,8589.513822,1.421002914,3.5605223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 12.00,7143.791806,8586.63247,1.418744788,3.55486425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 13.00,7146.243163,8601.732523,1.420972677,3.560446539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 14.00,7154.596386,8597.587705,1.420114407,3.558296022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 15.00,7129.521316,8557.78847,1.417214747,3.551030516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 16.00,7145.921408,8597.937504,1.420469119,3.559184802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 17.00,7135.842831,8550.056726,1.415020849,3.545533397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 18.00,7117.155288,8510.793324,1.412144311,3.538325827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 19.00,7120.533568,8535.189781,1.415949247,3.547859628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 20.00,7081.530113,8438.945892,1.406072556,3.523112192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 21.00,7077.686222,8445.567322,1.407940369,3.52779226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 22.00,7078.813949,8441.634429,1.407369871,3.526362798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26-08-2021 23.00,7090.071552,8441.092872,1.407062065,3.525591546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 0.00,7088.304234,8452.613683,1.407154688,3.525823628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 1.00,7098.377257,8488.033078,1.412110892,3.538242091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 2.00,7066.76078,8389.444452,1.40235025,3.513785432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 3.00,7054.958764,8393.525263,1.403089369,3.515637398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 4.00,7038.765276,8357.177776,1.401324106,3.511214284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 5.00,7042.566631,8337.885785,1.398223269,3.503444703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 6.00,7077.640379,8423.583555,1.405611708,3.521957475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 7.00,7052.470034,8397.177847,1.404410802,3.518948435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 8.00,7065.625721,8413.563269,1.40495658,3.520315959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 9.00,7067.102664,8402.395548,1.402682082,3.514616884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 10.00,7043.700659,8363.895541,1.40103977,3.510501842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 11.00,7029.085013,8326.893161,1.398099333,3.503134162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 12.00,7016.625088,8319.426271,1.396801352,3.499881891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27-08-2021 13.00,6998.574525,8283.834326,1.394084355,3.493074072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15861.37788,1.951707558,4.890277293,37.800080870578135
27-08-2021 14.00,6993.273521,8245.468685,1.390279906,3.483541491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15815.63649,1.947969588,4.880911285,37.76339778117539
27-08-2021 15.00,6984.446611,8232.482397,1.389919355,3.482638081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15829.43537,1.949784692,4.885459284,37.761160141727665
27-08-2021 16.00,6948.166318,8149.791858,1.382639827,3.4643982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15826.20046,1.948920162,4.883293082,37.77019046998044
27-08-2021 17.00,6942.499701,8129.462666,1.379741095,3.45713502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9995.244996,15796.77885,1.945402956,4.874480229,37.76813396069739
27-08-2021 18.00,6928.370371,8122.505265,1.380575791,3.459226469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975.784955,15789.61086,1.946859019,4.878128599,37.722762079427156
27-08-2021 19.00,6932.576963,8136.223082,1.382435634,3.463886566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15864.12123,1.952438496,4.892108762,37.79246495817927
27-08-2021 20.00,6941.194967,8167.481519,1.384054384,3.467942573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975.456119,15815.37254,1.94811597,4.881278066,37.75993003571764
27-08-2021 21.00,6904.365679,8062.616526,1.373736336,3.442089253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15839.17019,1.947270602,4.879159877,37.83316539410052
27-08-2021 22.00,6917.300196,8090.387527,1.377642038,3.451875538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15842.64358,1.949865965,4.885662925,37.791093113232506
27-08-2021 23.00,6947.125373,8160.895362,1.382794823,3.464786564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15846.201,1.949110859,4.883770901,37.814222947935534
28-08-2021 0.00,6963.56417,8200.528138,1.386528912,3.474142849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9991.498007,15830.73852,1.94892846,4.883313874,37.7808599651559
28-08-2021 1.00,6971.83813,8245.631525,1.389880838,3.482541571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9948.067362,15757.01595,1.943914804,4.870751456,37.70190619455768
28-08-2021 2.00,6975.122386,8234.264668,1.38966529,3.482001485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9966.393792,15776.71657,1.946098074,4.876221944,37.706694447245525
28-08-2021 3.00,6984.378749,8242.328756,1.388731761,3.479662395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9967.296734,15753.23555,1.942421613,4.867010055,37.72183631047782
28-08-2021 4.00,7005.794647,8312.631764,1.396105044,3.498137192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9988.090725,15849.57582,1.9504706,4.887177923,37.79590914682522
28-08-2021 5.00,7014.582622,8314.931691,1.394799678,3.494866415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15848.09645,1.948226118,4.881554059,37.835920604830406
28-08-2021 6.00,7017.407318,8341.44707,1.397988441,3.502856307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15884.63173,1.951847961,4.890629093,37.85277526563575
28-08-2021 7.00,7013.186581,8332.614569,1.397193013,3.500863252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9983.322423,15840.27356,1.94899508,4.883480799,37.80232362893201
28-08-2021 8.00,6989.993272,8289.877816,1.392383532,3.48881242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9973.388539,15826.51946,1.946427013,4.877046149,37.819332025273916
28-08-2021 9.00,6980.937467,8253.775185,1.3894036,3.481345782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15871.17739,1.949067327,4.883661824,37.87467069440676
28-08-2021 10.00,6987.141318,8290.1006,1.392280819,3.488555061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15909.55021,1.951389293,4.889479835,37.921066664044474
28-08-2021 11.00,6985.998912,8266.010095,1.388315651,3.478619776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15867.57989,1.945996018,4.875966228,37.92584863334625
28-08-2021 12.00,7008.706971,8308.458884,1.392028064,3.487921746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15852.55739,1.945281221,4.874175206,37.90386537583571
28-08-2021 13.00,7024.175429,8344.076034,1.395848686,3.497494851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15855.47264,1.946610489,4.877505872,37.884947910611196
28-08-2021 14.00,7041.501224,8391.827961,1.398971992,3.505320733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9998.788588,15864.12048,1.946106866,4.876243973,37.915420393294994
28-08-2021 15.00,7032.724207,8366.750828,1.397387464,3.501350476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9998.115141,15854.5778,1.946054343,4.87611237,37.89363598639444
28-08-2021 16.00,7018.687267,8346.475772,1.394140272,3.493214181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15874.43036,1.945090545,4.87369744,37.95988501877161
28-08-2021 17.00,6999.998341,8318.870771,1.393371045,3.491286775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15903.3417,1.948913626,4.883276706,37.95442001943496
28-08-2021 18.00,7008.996274,8351.780823,1.396421372,3.498929796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15925.18963,1.950748109,4.887873261,37.970820248384875
28-08-2021 19.00,7014.216237,8345.690569,1.395277181,3.496062866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15893.46729,1.94786748,4.88065544,37.95122567755445
28-08-2021 20.00,7014.872566,8350.032487,1.396433089,3.498959155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15900.36,1.949289683,4.88421897,37.939983192520806
28-08-2021 21.00,7026.362873,8375.642502,1.396823714,3.499937921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996.540602,15885.88676,1.946131955,4.876306839,37.96695257323754
28-08-2021 22.00,7025.0312,8387.58788,1.398690887,3.504616384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9993.304047,15905.7645,1.948743655,4.882850819,37.96351311804321
28-08-2021 23.00,7023.621286,8384.111416,1.398588849,3.504360715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.830775,15923.32715,1.950032478,4.886080145,37.980312550922044
29-08-2021 0.00,7046.809707,8446.240966,1.404469403,3.519095268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15941.31488,1.952293287,4.891744919,37.97918495153808
29-08-2021 1.00,7036.716377,8417.572183,1.401640758,3.5120077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15930.85962,1.950964308,4.888414977,37.980130053780115
29-08-2021 2.00,7013.225042,8359.116565,1.397888541,3.502605994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997.329037,15918.5938,1.951613731,4.890042197,37.938258983772435
29-08-2021 3.00,7006.680263,8342.322059,1.395298188,3.496115502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15920.07226,1.950144525,4.886360895,37.97036724783566
29-08-2021 4.00,7035.338039,8390.535344,1.39786149,3.502538214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997.826694,15882.28333,1.94590072,4.875727447,37.96285110755433
29-08-2021 5.00,7045.793189,8432.225566,1.402681837,3.51461627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15921.00324,1.950100261,4.886249985,37.973449607267696
29-08-2021 6.00,7061.002593,8477.230057,1.405227285,3.520994248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15935.41212,1.949487284,4.884714086,38.01976725872921
29-08-2021 7.00,7072.305026,8498.574066,1.407294343,3.526173553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9992.390152,15908.97571,1.948375969,4.881929531,37.97834325652136
29-08-2021 8.00,7070.384375,8498.438779,1.40683376,3.525019495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15935.85444,1.94947791,4.884690598,38.021005397102876
29-08-2021 9.00,7082.050233,8513.179796,1.409306554,3.531215429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15920.48613,1.95032806,4.886820769,37.9677810714601
29-08-2021 10.00,7053.789857,8440.582562,1.402261995,3.513564298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15903.50511,1.947676536,4.880177003,37.97891745927095
29-08-2021 11.00,7070.258741,8515.243008,1.409495871,3.53168979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9979.03503,15911.12917,1.949748113,4.88536763,37.95675300764453
29-08-2021 12.00,7091.498583,8550.790987,1.41084204,3.535062805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9960.489928,15835.32356,1.943088308,4.868680553,37.905389549265365
29-08-2021 13.00,7090.940591,8544.704047,1.410453077,3.534088203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9968.266204,15848.91684,1.944041157,4.871068049,37.919333274929286
29-08-2021 14.00,7103.035579,8592.127278,1.415296989,3.546225305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9962.113984,15867.84346,1.946669359,4.877653379,37.91336006789861
29-08-2021 15.00,7077.374485,8525.238673,1.410677474,3.534650463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9948.622128,15820.50754,1.944825631,4.873033659,37.83609468777198
29-08-2021 16.00,7073.87225,8501.243414,1.407499383,3.526687308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9964.021231,15832.36832,1.943919973,4.870764408,37.88210152935315
29-08-2021 17.00,7066.186572,8494.319165,1.407609775,3.526963912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9957.880069,15835.27418,1.945074863,4.873658146,37.86655771834371
29-08-2021 18.00,7056.181661,8473.835874,1.406248295,3.523552532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.777232,15799.07348,1.943225403,4.869024064,37.81594876094239
29-08-2021 19.00,7053.461011,8432.51751,1.400873302,3.510084732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.114132,15734.94486,1.936606596,4.852439715,37.79117365518865
29-08-2021 20.00,7066.794018,8495.835439,1.406247275,3.523549976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9947.90064,15805.37517,1.941311237,4.864227851,37.868334244706546
29-08-2021 21.00,7064.417143,8499.406773,1.407436049,3.526528616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9954.333184,15839.29398,1.944546091,4.872333232,37.8864696844227
29-08-2021 22.00,7079.377971,8509.872807,1.40866278,3.529602362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9966.981727,15834.90504,1.944671936,4.872648555,37.8735205937617
29-08-2021 23.00,7087.388257,8510.864749,1.407771319,3.527368683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.721042,15800.87784,1.941289184,4.864172596,37.85798908563311
30-08-2021 0.00,7099.631783,8538.344982,1.409496053,3.531690245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9966.08611,15799.97183,1.940583625,4.862404718,37.869581987846665
30-08-2021 1.00,7092.535527,8557.811025,1.412207343,3.538483764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9972.838867,15879.35088,1.946950235,4.878357153,37.93538145746636
30-08-2021 2.00,7069.001749,8482.101522,1.405778483,3.522375351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9981.463336,15865.3305,1.945637886,4.87506888,37.927452251376934
30-08-2021 3.00,7088.701032,8519.289907,1.409001222,3.530450377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15903.3452,1.948241383,4.881592306,37.96752459295335
30-08-2021 4.00,7102.756628,8550.238161,1.409829121,3.532524794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15897.36077,1.945628488,4.87504533,38.00420696868314
30-08-2021 5.00,7105.817348,8574.229352,1.413780627,3.542425848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9977.204411,15868.52816,1.946502584,4.877235502,37.91824456622143
30-08-2021 6.00,7095.388198,8533.435576,1.408796461,3.52993732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15897.25383,1.945885084,4.875688267,37.99893989064498
30-08-2021 7.00,7106.168186,8573.461876,1.415246659,3.546099197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15930.84641,1.952240642,4.89161301,37.95526796821614
30-08-2021 8.00,7109.597936,8578.633959,1.414415474,3.544016546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9978.81469,15865.46013,1.94652528,4.877292369,37.910471400062264
30-08-2021 9.00,7117.991128,8574.758109,1.413574498,3.541909361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15883.89498,1.946990947,4.878459162,37.94544373740153
30-08-2021 10.00,7125.327207,8599.451139,1.416678223,3.54968618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997.151266,15892.65235,1.94907385,4.88367817,37.92579119617369
30-08-2021 11.00,7141.331267,8640.068955,1.41758364,3.551954831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15901.46122,1.946482777,4.877185872,37.997325584905056
30-08-2021 12.00,7130.435126,8591.529971,1.414469643,3.544152272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9992.270276,15843.74069,1.943920969,4.870766901,37.909292771172744
30-08-2021 13.00,7119.395207,8575.435996,1.414098729,3.543222896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9981.037193,15830.7577,1.94442216,4.872022706,37.868464963236505
30-08-2021 14.00,7116.742576,8588.228071,1.415387694,3.546452578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9988.577702,15881.53654,1.947862109,4.880641981,37.92284139627704
30-08-2021 15.00,7102.513974,8531.061817,1.410827717,3.535026917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997.420148,15865.47254,1.946946199,4.87834704,37.90230501307024
30-08-2021 16.00,7088.911545,8500.878487,1.408204366,3.528453743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15873.06289,1.947148929,4.878855008,37.91649007459388
30-08-2021 17.00,7102.519909,8523.098937,1.409877664,3.532646425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15858.20124,1.946129179,4.876299881,37.90083879500362
30-08-2021 18.00,7103.839201,8558.199748,1.413858577,3.542621161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15912.70407,1.950912891,4.888286146,37.93784596671114
30-08-2021 19.00,7090.078621,8504.619389,1.40986278,3.532609132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997.178565,15869.51672,1.948682187,4.882696803,37.87819251797819
30-08-2021 20.00,7096.721998,8518.989821,1.410565205,3.534369155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9986.775136,15838.78406,1.946282792,4.876684781,37.85144434359449
30-08-2021 21.00,7093.616751,8511.694423,1.410211962,3.533484056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9998.299659,15869.60393,1.948436493,4.882081181,37.883177067007104
30-08-2021 22.00,7074.509103,8477.63467,1.408305668,3.528707568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15891.60065,1.950906283,4.888269587,37.88766114531073
30-08-2021 23.00,7055.573358,8447.277643,1.405702718,3.522185512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15911.81004,1.951949043,4.890882369,37.915577095361776
31-08-2021 0.00,7045.676692,8406.730804,1.402996423,3.515404509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15883.71947,1.951043867,4.888614323,37.866200935398766
31-08-2021 1.00,7045.468061,8407.001275,1.40290052,3.515164211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,15884.6704,1.950882609,4.888210269,37.871598087000486
